term,estimate,std.error,statistic,p.value,metadata_var,pathway,fdr
factor(breast_fed)2,-1.2433046749337445e-5,7.4533958670596015e-6,-1.6681049780658355,0.0959595115654566,breast_fed,PWY_5899,0.0959595115654566
factor(baby_food)2,6.12514157316955e-6,8.769736829483895e-6,0.6984407505339038,0.4852477640478575,baby_food,PWY_5899,0.4852477640478575
factor(family_food)2,-1.7533865031492393e-5,1.4285852043576683e-5,-1.2273587167225428,0.22030218644970045,family_food,PWY_5899,0.22030218644970045
factor(age_4_12_months_3)2,4.605565818666235e-6,7.040751697443912e-6,0.6541298453030588,0.5133467321357066,age_4_12_months_3,PWY_5899,0.5133467321357066
factor(age_1_5_years_3)2,6.819970477852465e-6,6.933109620754676e-6,0.9836813278469559,0.32577617653239377,age_1_5_years_3,PWY_5899,0.32577617653239377
factor(age5_10_years_3)2,9.102980223373196e-6,6.808514113550773e-6,1.3369995378662458,0.18186679832177158,age5_10_years_3,PWY_5899,0.18186679832177158
factor(age_10_18_years_3)2,-1.2223749126013356e-6,6.730379792640085e-6,-0.18162049546417083,0.8559585313205482,age_10_18_years_3,PWY_5899,0.8559585313205482
factor(age_1_5_years_5)2,3.0507201768910247e-6,7.330925109605103e-6,0.41614395608733185,0.6774942186356487,age_1_5_years_5,PWY_5899,0.6774942186356487
factor(age_5_10_years_5)2,8.690537313960164e-6,6.433311611598888e-6,1.3508652834865995,0.1773858102391017,age_5_10_years_5,PWY_5899,0.1773858102391017
factor(age_10_18_years_5)2,1.5582164200060027e-5,6.268941949536359e-6,2.485613094760346,0.013278690541081587,age_10_18_years_5,PWY_5899,0.013278690541081587
factor(age_1_5_years_6)2,4.635461142929922e-6,6.763296637282775e-6,0.6853848635555732,0.4934375576294321,age_1_5_years_6,PWY_5899,0.4934375576294321
factor(age_5_10_years_6)2,4.398644593238457e-6,7.0412933933821956e-6,0.6246927016807098,0.5324746157559656,age_5_10_years_6,PWY_5899,0.5324746157559656
factor(age_10_18_years_6)2,-3.045035330456472e-7,7.414192533890891e-6,-0.041070356839768625,0.9672571731490167,age_10_18_years_6,PWY_5899,0.9672571731490167
factor(age_1_5_years_7)2,1.2689168750846628e-6,7.060274587256046e-6,0.1797262782633251,0.8574445924142298,age_1_5_years_7,PWY_5899,0.8574445924142298
factor(age_5_10_years_7)2,4.002443587177709e-6,7.863033187015447e-6,0.5090203095908472,0.6109758514203364,age_5_10_years_7,PWY_5899,0.6109758514203364
factor(age_10_18_years_7)2,-7.875380761391563e-6,8.870180542426397e-6,-0.8878489816214371,0.3750741895107236,age_10_18_years_7,PWY_5899,0.3750741895107236
factor(age_1_5_years_8)2,7.212125524609387e-6,7.1720326317202105e-6,1.0055901715661268,0.3151290804387592,age_1_5_years_8,PWY_5899,0.3151290804387592
factor(age_5_10_years_8)2,7.579194821353906e-6,6.513867462105369e-6,1.1635475952567524,0.24519650062466977,age_5_10_years_8,PWY_5899,0.24519650062466977
factor(age_10_18_years_8)2,9.672867074299016e-6,6.47367833632813e-6,1.4941840746115083,0.13579998574278923,age_10_18_years_8,PWY_5899,0.13579998574278923
factor(age_1_5_yers_9)2,7.0008293843980155e-6,6.798836797720393e-6,1.0297098743045796,0.3036735795038136,age_1_5_yers_9,PWY_5899,0.3036735795038136
factor(age_5_10_years_9)2,1.1985793652443503e-5,6.5743113854429635e-6,1.8231253358310355,0.06891679741268851,age_5_10_years_9,PWY_5899,0.06891679741268851
factor(age_10_18_years_9)2,1.0405616832368164e-5,6.820322663299593e-6,1.525678086809759,0.12775981862382405,age_10_18_years_9,PWY_5899,0.12775981862382405
factor(age_1_5_years_10)2,5.777727003425968e-6,8.783779227415585e-6,0.6577723385160632,0.5110050874003365,age_1_5_years_10,PWY_5899,0.5110050874003365
factor(age_5_10_years_10)2,6.120619111491968e-6,6.915177018802355e-6,0.8850994117504171,0.376553683485902,age_5_10_years_10,PWY_5899,0.376553683485902
factor(age_10_18_years_10)2,3.851456916456594e-6,7.097367745805856e-6,0.5426599063762179,0.5876201181242022,age_10_18_years_10,PWY_5899,0.5876201181242022
factor(age_1_5_years_11)2,5.24635784800444e-6,7.623629644552784e-6,0.6881706080453494,0.4916841319487053,age_1_5_years_11,PWY_5899,0.4916841319487053
factor(age_5_10_years_11)2,8.3582741129826e-6,6.709014652834662e-6,1.2458273748815114,0.21344581278522318,age_5_10_years_11,PWY_5899,0.21344581278522318
factor(age_10_18_years_11)2,4.4934213406233315e-6,7.1678468581108425e-6,0.6268857900526655,0.5310371954491224,age_10_18_years_11,PWY_5899,0.5310371954491224
factor(age_1_5_years_12)2,5.787783891680718e-6,6.1920328893072895e-6,0.9347146559372046,0.35041331495565675,age_1_5_years_12,PWY_5899,0.35041331495565675
factor(age_5_10_years_12)2,9.486754437542199e-6,6.758584841408283e-6,1.403659887410017,0.1610777152274222,age_5_10_years_12,PWY_5899,0.1610777152274222
factor(age_10_18_years_12)2,1.0107837138979524e-6,7.3614225553737975e-6,0.13730820453447357,0.8908457367391067,age_10_18_years_12,PWY_5899,0.8908457367391067
factor(breast_fed)2,-1.1783412501459904e-5,8.033098809367105e-6,-1.466857657435969,0.14308214047215387,breast_fed,PWY_5918,0.14308214047215387
factor(baby_food)2,5.510659537273201e-6,9.462130512607864e-6,0.5823909879419328,0.5605832185418365,baby_food,PWY_5918,0.5605832185418365
factor(family_food)2,-2.096126575832597e-5,1.5394154477086154e-5,-1.3616380028878061,0.17396449073868178,family_food,PWY_5918,0.17396449073868178
factor(age_4_12_months_3)2,8.535401648866778e-6,7.579443245398763e-6,1.1261251483146004,0.260684787989706,age_4_12_months_3,PWY_5918,0.260684787989706
factor(age_1_5_years_3)2,1.0329565393591655e-5,7.462722622571341e-6,1.3841550753004563,0.16696506664009603,age_1_5_years_3,PWY_5918,0.16696506664009603
factor(age5_10_years_3)2,1.311101477805125e-5,7.3250131638178854e-6,1.789896411765304,0.07411146416511978,age5_10_years_3,PWY_5918,0.07411146416511978
factor(age_10_18_years_3)2,1.2761550047344358e-6,7.251780619491065e-6,0.1759781592543539,0.8603865754405469,age_10_18_years_3,PWY_5918,0.8603865754405469
factor(age_1_5_years_5)2,-2.419169324588207e-6,7.892451753092203e-6,-0.3065168340928273,0.7593466167594283,age_1_5_years_5,PWY_5918,0.7593466167594283
factor(age_5_10_years_5)2,1.8205386196837894e-6,6.944564916093246e-6,0.2621530134256354,0.7933178471502769,age_5_10_years_5,PWY_5918,0.7933178471502769
factor(age_10_18_years_5)2,1.1084487175371099e-5,6.7736156018292825e-6,1.6364210529421868,0.10241947618300618,age_10_18_years_5,PWY_5918,0.10241947618300618
factor(age_1_5_years_6)2,-2.7342906106484413e-6,7.289770959720785e-6,-0.37508594244683524,0.7077650346966292,age_1_5_years_6,PWY_5918,0.7077650346966292
factor(age_5_10_years_6)2,-9.035321537811281e-7,7.589786113227979e-6,-0.11904579922303644,0.9052897200965868,age_5_10_years_6,PWY_5918,0.9052897200965868
factor(age_10_18_years_6)2,-6.886872119396928e-6,7.982273570968607e-6,-0.8627707454733655,0.388701682262388,age_10_18_years_6,PWY_5918,0.388701682262388
factor(age_1_5_years_7)2,-3.1995836538823217e-6,7.606050662521211e-6,-0.4206629426817073,0.674192682850633,age_1_5_years_7,PWY_5918,0.674192682850633
factor(age_5_10_years_7)2,-1.4560799444561052e-6,8.474222305120935e-6,-0.17182461021540615,0.8636490600366794,age_5_10_years_7,PWY_5918,0.8636490600366794
factor(age_10_18_years_7)2,-1.008292749780116e-5,9.554042473149918e-6,-1.0553571983940397,0.2918018803706149,age_10_18_years_7,PWY_5918,0.2918018803706149
factor(age_1_5_years_8)2,7.0370638961209515e-6,7.722412240385845e-6,0.9112520384911942,0.3626287225505106,age_1_5_years_8,PWY_5918,0.3626287225505106
factor(age_5_10_years_8)2,7.934284779551002e-6,7.012944118106392e-6,1.1313771571437228,0.25847209574966806,age_5_10_years_8,PWY_5918,0.25847209574966806
factor(age_10_18_years_8)2,9.392752383731666e-6,6.970461570074162e-6,1.3475079504142122,0.17846728847713303,age_10_18_years_8,PWY_5918,0.17846728847713303
factor(age_1_5_yers_9)2,2.1375204123686357e-6,7.333088744879258e-6,0.2914897782822115,0.7708048177091422,age_1_5_yers_9,PWY_5918,0.7708048177091422
factor(age_5_10_years_9)2,9.51756732546066e-6,7.094991986149511e-6,1.3414486364523568,0.18041989775667686,age_5_10_years_9,PWY_5918,0.18041989775667686
factor(age_10_18_years_9)2,8.53372586652953e-6,7.35629413123782e-6,1.1600577293792338,0.24661174766577057,age_10_18_years_9,PWY_5918,0.24661174766577057
factor(age_1_5_years_10)2,-1.0764694107442016e-6,9.468443279605195e-6,-0.1136902211858724,0.9095317056163346,age_1_5_years_10,PWY_5918,0.9095317056163346
factor(age_5_10_years_10)2,7.130668615574583e-7,7.4569866107536106e-6,0.09562399649868689,0.9238597902306994,age_5_10_years_10,PWY_5918,0.9238597902306994
factor(age_10_18_years_10)2,2.3507059717764903e-6,7.648802590635938e-6,0.30732993091681393,0.7587278076587911,age_10_18_years_10,PWY_5918,0.7587278076587911
factor(age_1_5_years_11)2,2.2547602560910482e-6,8.21413536950997e-6,0.2744975770012858,0.783822620080733,age_1_5_years_11,PWY_5918,0.783822620080733
factor(age_5_10_years_11)2,6.715859778382786e-6,7.234018662334302e-6,0.9283719177212747,0.35368918288252926,age_5_10_years_11,PWY_5918,0.35368918288252926
factor(age_10_18_years_11)2,1.5136588019961226e-6,7.72602196011441e-6,0.1959169686302196,0.8447594724698508,age_10_18_years_11,PWY_5918,0.8447594724698508
factor(age_1_5_years_12)2,3.1764789676693865e-6,6.676285027078694e-6,0.47578540382649015,0.6344473978222909,age_1_5_years_12,PWY_5918,0.6344473978222909
factor(age_5_10_years_12)2,5.984798596634265e-6,7.292136832816315e-6,0.8207194590344599,0.41222038468314026,age_5_10_years_12,PWY_5918,0.41222038468314026
factor(age_10_18_years_12)2,-3.4288607139296144e-6,7.930281215364184e-6,-0.43237567758461265,0.665665862752298,age_10_18_years_12,PWY_5918,0.665665862752298
factor(breast_fed)2,-1.588822953710562e-5,1.0431230909592051e-5,-1.5231404303873264,0.12839467595084106,breast_fed,PWY_5989,0.12839467595084106
factor(baby_food)2,9.869784979714303e-6,1.2224046598054158e-5,0.8074073426131565,0.41984112619173775,baby_food,PWY_5989,0.41984112619173775
factor(family_food)2,-2.2704877711774278e-5,1.992107185491152e-5,-1.1397417707810944,0.25497440464810145,family_food,PWY_5989,0.25497440464810145
factor(age_4_12_months_3)2,4.7854157612524e-6,9.824128659760655e-6,0.48710841714169767,0.6264076355259687,age_4_12_months_3,PWY_5989,0.6264076355259687
factor(age_1_5_years_3)2,6.317230631307448e-6,9.677522967651466e-6,0.6527735095461632,0.5142201078464255,age_1_5_years_3,PWY_5989,0.5142201078464255
factor(age5_10_years_3)2,4.006984604402053e-6,9.514346656793747e-6,0.4211518403673944,0.6738359170018047,age5_10_years_3,PWY_5989,0.6738359170018047
factor(age_10_18_years_3)2,-4.461375372283447e-6,9.387246895070218e-6,-0.47525919176860804,0.6348220919855745,age_10_18_years_3,PWY_5989,0.6348220919855745
factor(age_1_5_years_5)2,7.182023431945261e-6,1.0253279425903424e-5,0.7004611045516734,0.48398524738578286,age_1_5_years_5,PWY_5989,0.48398524738578286
factor(age_5_10_years_5)2,1.7736569086854403e-5,8.954937350795162e-6,1.9806469204700208,0.04821098378477999,age_5_10_years_5,PWY_5989,0.04821098378477999
factor(age_10_18_years_5)2,3.322150612800642e-5,8.652920781408356e-6,3.8393401450509135,1.4021811554332532e-4,age_10_18_years_5,PWY_5989,1.4021811554332532e-4
factor(age_1_5_years_6)2,7.396275538082965e-6,9.43363801852075e-6,0.7840321542507888,0.433414515359536,age_1_5_years_6,PWY_5989,0.433414515359536
factor(age_5_10_years_6)2,9.01035321848538e-6,9.818206529864884e-6,0.9177188513072946,0.35923476713686475,age_5_10_years_6,PWY_5989,0.35923476713686475
factor(age_10_18_years_6)2,8.732598869622121e-6,1.0335317667095606e-5,0.8449279597301556,0.398579137112157,age_10_18_years_6,PWY_5989,0.398579137112157
factor(age_1_5_years_7)2,-1.5910645314080961e-6,9.849446595248865e-6,-0.16153846980353062,0.8717384368923075,age_1_5_years_7,PWY_5989,0.8717384368923075
factor(age_5_10_years_7)2,6.405223677180398e-6,1.0968312731488735e-5,0.5839752962907189,0.5595159057408067,age_5_10_years_7,PWY_5989,0.5595159057408067
factor(age_10_18_years_7)2,6.767091163718254e-6,1.238068833522623e-5,0.5465844047187705,0.5849225709899206,age_10_18_years_7,PWY_5989,0.5849225709899206
factor(age_1_5_years_8)2,4.178102575341983e-6,9.996725422551022e-6,0.41794711755479935,0.676176255841994,age_1_5_years_8,PWY_5989,0.676176255841994
factor(age_5_10_years_8)2,4.170342789340774e-6,9.082289259338758e-6,0.45917308624063774,0.6463217126295142,age_5_10_years_8,PWY_5989,0.6463217126295142
factor(age_10_18_years_8)2,7.227466383904471e-6,9.025093026306804e-6,0.8008190456139876,0.4236418998442215,age_10_18_years_8,PWY_5989,0.4236418998442215
factor(age_1_5_yers_9)2,1.0831121967919136e-5,9.482215472424464e-6,1.1422564694313762,0.2539265339175349,age_1_5_yers_9,PWY_5989,0.2539265339175349
factor(age_5_10_years_9)2,1.520374370839489e-5,9.177034400826579e-6,1.6567164341266372,0.09824135927166888,age_5_10_years_9,PWY_5989,0.09824135927166888
factor(age_10_18_years_9)2,1.015063597804431e-5,9.526620631618888e-6,1.0655022773085256,0.2871934303364022,age_10_18_years_9,PWY_5989,0.2871934303364022
factor(age_1_5_years_10)2,9.731642409713343e-6,1.2251172624455781e-5,0.7943437504330848,0.4273945375846674,age_1_5_years_10,PWY_5989,0.4273945375846674
factor(age_5_10_years_10)2,9.063589824028424e-6,9.64594965158646e-6,0.939626491056559,0.3478897799630911,age_5_10_years_10,PWY_5989,0.3478897799630911
factor(age_10_18_years_10)2,8.455112200679948e-6,9.896567358372412e-6,0.8543479667752673,0.39334562239071036,age_10_18_years_10,PWY_5989,0.39334562239071036
factor(age_1_5_years_11)2,1.0590289972229696e-5,1.0627840754850502e-5,0.9964667533615738,0.31953506181570906,age_1_5_years_11,PWY_5989,0.31953506181570906
factor(age_5_10_years_11)2,1.5364873169522415e-5,9.348020560538199e-6,1.6436499117667542,0.10091443180205642,age_5_10_years_11,PWY_5989,0.10091443180205642
factor(age_10_18_years_11)2,1.2188369550456272e-5,9.987867990110474e-6,1.220317445377195,0.2229538834167715,age_10_18_years_11,PWY_5989,0.2229538834167715
factor(age_1_5_years_12)2,1.384682769940803e-5,8.622615751734287e-6,1.6058732173729282,0.10897055378990367,age_1_5_years_12,PWY_5989,0.10897055378990367
factor(age_5_10_years_12)2,1.5699375176766803e-5,9.42049540315969e-6,1.6665126943855988,0.09627474997348343,age_5_10_years_12,PWY_5989,0.09627474997348343
factor(age_10_18_years_12)2,1.1352873453953273e-5,1.0256397682584032e-5,1.10690651877034,0.26889814711131965,age_10_18_years_12,PWY_5989,0.26889814711131965
factor(breast_fed)2,8.236355919820875e-6,8.862123529474402e-6,0.9293885254959158,0.3531638353666735,breast_fed,PWY_6147,0.3531638353666735
factor(baby_food)2,-7.499691003566638e-6,1.0325770073367085e-5,-0.7263081542857845,0.4680121955553468,baby_food,PWY_6147,0.4680121955553468
factor(family_food)2,-1.19005787133948e-5,1.686146127802856e-5,-0.7057857274150923,0.48067107118903163,family_food,PWY_6147,0.48067107118903163
factor(age_4_12_months_3)2,3.7036072512635744e-6,8.310336394462592e-6,0.44566273559411995,0.6560452290589123,age_4_12_months_3,PWY_6147,0.6560452290589123
factor(age_1_5_years_3)2,4.337465856853146e-6,8.187246344085226e-6,0.529783235359309,0.5965113337605918,age_1_5_years_3,PWY_6147,0.5965113337605918
factor(age5_10_years_3)2,4.058667925570133e-6,8.047302877413417e-6,0.5043513320421561,0.6142498635049569,age5_10_years_3,PWY_6147,0.6142498635049569
factor(age_10_18_years_3)2,2.152785794846248e-6,7.941729890341953e-6,0.27107265351145726,0.7864536596353551,age_10_18_years_3,PWY_6147,0.7864536596353551
factor(age_1_5_years_5)2,-7.7286888179651e-6,8.655398754504047e-6,-0.8929327275584259,0.37234918977398723,age_1_5_years_5,PWY_6147,0.37234918977398723
factor(age_5_10_years_5)2,-2.214880095659905e-6,7.605497946319387e-6,-0.29122091824793356,0.7710102958875896,age_5_10_years_5,PWY_6147,0.7710102958875896
factor(age_10_18_years_5)2,9.590980594658753e-6,7.44482148956462e-6,1.2882754285112674,0.19828260253923946,age_10_18_years_5,PWY_6147,0.19828260253923946
factor(age_1_5_years_6)2,-4.0395957181021405e-6,7.982718783400261e-6,-0.5060425937216172,0.6130630097331391,age_1_5_years_6,PWY_6147,0.6130630097331391
factor(age_5_10_years_6)2,2.507370704637123e-6,8.311591756923777e-6,0.3016715423430676,0.7630353301656003,age_5_10_years_6,PWY_6147,0.7630353301656003
factor(age_10_18_years_6)2,5.844851812240524e-6,8.744870475664472e-6,0.6683748865698789,0.5042210378067551,age_10_18_years_6,PWY_6147,0.5042210378067551
factor(age_1_5_years_7)2,-4.186327115161658e-6,8.32941381823497e-6,-0.502595645565939,0.6154830008627898,age_1_5_years_7,PWY_6147,0.6154830008627898
factor(age_5_10_years_7)2,-7.81001170148373e-6,9.274220824272018e-6,-0.8421205241354364,0.4001469765208203,age_5_10_years_7,PWY_6147,0.4001469765208203
factor(age_10_18_years_7)2,-2.594653333680529e-5,1.0407543680497158e-5,-2.4930506307099978,0.013006650177614671,age_10_18_years_7,PWY_6147,0.013006650177614671
factor(age_1_5_years_8)2,-1.0784656938840295e-5,8.47141630310633e-6,-1.2730642141722794,0.2036232443602862,age_1_5_years_8,PWY_6147,0.2036232443602862
factor(age_5_10_years_8)2,-7.685998925620617e-6,7.701893664017363e-6,-0.9979362557975833,0.3188226748951919,age_5_10_years_8,PWY_6147,0.3188226748951919
factor(age_10_18_years_8)2,-4.744922132225626e-6,7.654004439375235e-6,-0.6199267546561463,0.5356070804557316,age_10_18_years_8,PWY_6147,0.5356070804557316
factor(age_1_5_yers_9)2,-6.807374129631531e-6,8.02574413004016e-6,-0.848192269692688,0.39676082546236346,age_1_5_yers_9,PWY_6147,0.39676082546236346
factor(age_5_10_years_9)2,7.797134103813507e-7,7.785089281632303e-6,0.1001547165580955,0.9202640216741528,age_5_10_years_9,PWY_6147,0.9202640216741528
factor(age_10_18_years_9)2,-1.0166043436500568e-6,8.067891071135316e-6,-0.12600620592005587,0.8997806667259756,age_10_18_years_9,PWY_6147,0.8997806667259756
factor(age_1_5_years_10)2,-1.0079371560148993e-5,1.0359515933608685e-5,-0.9729577737748499,0.33107263588981717,age_1_5_years_10,PWY_6147,0.33107263588981717
factor(age_5_10_years_10)2,-1.5039268627692433e-6,8.166613061786967e-6,-0.18415551849840717,0.8539705442569708,age_5_10_years_10,PWY_6147,0.8539705442569708
factor(age_10_18_years_10)2,-5.061738693464133e-6,8.37450035263104e-6,-0.6044227691594607,0.545853022462236,age_10_18_years_10,PWY_6147,0.545853022462236
factor(age_1_5_years_11)2,-9.459300363098951e-6,8.990059850661137e-6,-1.052195482592177,0.2932493809011171,age_1_5_years_11,PWY_6147,0.2932493809011171
factor(age_5_10_years_11)2,-5.227464506957862e-6,7.926213577382534e-6,-0.6595159789630755,0.5098861401686132,age_5_10_years_11,PWY_6147,0.5098861401686132
factor(age_10_18_years_11)2,5.992904589703065e-6,8.457319239418555e-6,0.7086056964446668,0.47891901441751883,age_10_18_years_11,PWY_6147,0.47891901441751883
factor(age_1_5_years_12)2,4.604980232871186e-6,7.310490696086496e-6,0.6299139721682919,0.5290556789935346,age_1_5_years_12,PWY_6147,0.5290556789935346
factor(age_5_10_years_12)2,6.115066773828149e-6,7.987023726667513e-6,0.7656252169892558,0.4442820126075213,age_5_10_years_12,PWY_6147,0.4442820126075213
factor(age_10_18_years_12)2,-5.467057357467995e-6,8.683249792208427e-6,-0.6296095918343434,0.5292546820861221,age_10_18_years_12,PWY_6147,0.5292546820861221
factor(breast_fed)2,-1.7405564766459273e-5,1.2313503047251518e-5,-1.4135347755766665,0.1581591050784762,breast_fed,PWY_6282,0.1581591050784762
factor(baby_food)2,1.2108951990299898e-5,1.4425603562840667e-5,0.8394069570504281,0.40166864029672755,baby_food,PWY_6282,0.40166864029672755
factor(family_food)2,-2.902391431628393e-5,2.349953284010143e-5,-1.2350847360997435,0.21741602338226412,family_food,PWY_6282,0.21741602338226412
factor(age_4_12_months_3)2,1.2640142308582762e-5,1.1576747125879842e-5,1.0918561294584812,0.27545334904259333,age_4_12_months_3,PWY_6282,0.27545334904259333
factor(age_1_5_years_3)2,1.3296683531629776e-5,1.1404251496090871e-5,1.1659409244164416,0.24422714586127142,age_1_5_years_3,PWY_6282,0.24422714586127142
factor(age5_10_years_3)2,9.509003286032443e-6,1.121660181592671e-5,0.8477615094199378,0.3970004829453305,age5_10_years_3,PWY_6282,0.3970004829453305
factor(age_10_18_years_3)2,-1.7359600432719634e-6,1.1075464937457186e-5,-0.156739247794551,0.87551737406025,age_10_18_years_3,PWY_6282,0.87551737406025
factor(age_1_5_years_5)2,8.04080387834425e-6,1.209553689258204e-5,0.6647744494314691,0.506520112748212,age_1_5_years_5,PWY_6282,0.506520112748212
factor(age_5_10_years_5)2,1.8335712925461558e-5,1.057333260890852e-5,1.7341469907049814,0.0835449164076452,age_5_10_years_5,PWY_6282,0.0835449164076452
factor(age_10_18_years_5)2,3.408152200479022e-5,1.0247856657430143e-5,3.3257219674398577,9.508118382532059e-4,age_10_18_years_5,PWY_6282,9.508118382532059e-4
factor(age_1_5_years_6)2,9.266806053934598e-6,1.1126897809053486e-5,0.832829258699095,0.40536223397512394,age_1_5_years_6,PWY_6282,0.40536223397512394
factor(age_5_10_years_6)2,1.0646246155632157e-5,1.158142527418154e-5,0.9192518108600868,0.3584334069993962,age_5_10_years_6,PWY_6282,0.3584334069993962
factor(age_10_18_years_6)2,1.0703633509655004e-5,1.2190703894822726e-5,0.8780160359895817,0.3803817279354935,age_10_18_years_6,PWY_6282,0.3803817279354935
factor(age_1_5_years_7)2,-5.200684692702575e-7,1.1618606730712654e-5,-0.044761689703766906,0.9643161922063788,age_1_5_years_7,PWY_6282,0.9643161922063788
factor(age_5_10_years_7)2,5.5985084022721445e-6,1.29402212666613e-5,0.43264394687716284,0.66547106568785,age_5_10_years_7,PWY_6282,0.66547106568785
factor(age_10_18_years_7)2,2.273222387999593e-6,1.4608384498631877e-5,0.15561079927848884,0.8764063383518226,age_10_18_years_7,PWY_6282,0.8764063383518226
factor(age_1_5_years_8)2,6.6278009068536855e-6,1.1792654744133263e-5,0.562027893689583,0.5743643698013358,age_1_5_years_8,PWY_6282,0.5743643698013358
factor(age_5_10_years_8)2,3.966844903185804e-6,1.0716383113238842e-5,0.3701663948804919,0.7114249097154937,age_5_10_years_8,PWY_6282,0.7114249097154937
factor(age_10_18_years_8)2,7.317098643694407e-6,1.065121110892281e-5,0.6869733938110262,0.49243902851701893,age_10_18_years_8,PWY_6282,0.49243902851701893
factor(age_1_5_yers_9)2,1.5941234331815794e-5,1.117651673216871e-5,1.4263150777498574,0.15443848865177312,age_1_5_yers_9,PWY_6282,0.15443848865177312
factor(age_5_10_years_9)2,2.020727654221125e-5,1.0816651948908158e-5,1.8681637014539412,0.06235860541935211,age_5_10_years_9,PWY_6282,0.06235860541935211
factor(age_10_18_years_9)2,1.2634321382717432e-5,1.1235975099941093e-5,1.1244525971567587,0.2613925833744682,age_10_18_years_9,PWY_6282,0.2613925833744682
factor(age_1_5_years_10)2,1.0470177291815743e-5,1.4452986236134719e-5,0.7244300327110716,0.46916069709605335,age_1_5_years_10,PWY_6282,0.46916069709605335
factor(age_5_10_years_10)2,1.0486998158241995e-5,1.1378670102084424e-5,0.9216365413670718,0.35718902454472123,age_5_10_years_10,PWY_6282,0.35718902454472123
factor(age_10_18_years_10)2,1.0247723048156903e-5,1.1673390352730322e-5,0.8778703305985167,0.3804607219492797,age_10_18_years_10,PWY_6282,0.3804607219492797
factor(age_1_5_years_11)2,1.2599280129314777e-5,1.2536613604998031e-5,1.0049986803686572,0.3154135100673947,age_1_5_years_11,PWY_6282,0.3154135100673947
factor(age_5_10_years_11)2,1.4305937233172691e-5,1.1038722544773579e-5,1.2959776074765115,0.19561655143428583,age_5_10_years_11,PWY_6282,0.19561655143428583
factor(age_10_18_years_11)2,7.101222325478522e-6,1.17956339301359e-5,0.6020212535874032,0.5474490619545858,age_10_18_years_11,PWY_6282,0.5474490619545858
factor(age_1_5_years_12)2,1.5009060041529525e-5,1.017547540026612e-5,1.475022979382073,0.14087307211379135,age_1_5_years_12,PWY_6282,0.14087307211379135
factor(age_5_10_years_12)2,1.745531549337586e-5,1.1115970205672984e-5,1.570291676786577,0.11701736310007367,age_5_10_years_12,PWY_6282,0.11701736310007367
factor(age_10_18_years_12)2,7.414319638006068e-6,1.2109230271408277e-5,0.6122866170538022,0.5406429888635302,age_10_18_years_12,PWY_6282,0.5406429888635302
factor(breast_fed)2,-1.989728647337482e-5,9.943050629539682e-6,-2.0011249278226773,0.04595220579312978,breast_fed,PWY_6285,0.04595220579312978
factor(baby_food)2,6.982869992512084e-6,1.1683919967069232e-5,0.5976478794953309,0.5503633604520913,baby_food,PWY_6285,0.5503633604520913
factor(family_food)2,-1.9065573330959746e-5,1.903586023294895e-5,-1.001560901248863,0.31707107223728487,family_food,PWY_6285,0.31707107223728487
factor(age_4_12_months_3)2,7.808430492462021e-6,9.388790734683542e-6,0.8316758476271664,0.4060124836852428,age_4_12_months_3,PWY_6285,0.4060124836852428
factor(age_1_5_years_3)2,9.725160470013983e-6,9.246477072539142e-6,1.0517692731750203,0.29344358073239335,age_1_5_years_3,PWY_6285,0.29344358073239335
factor(age5_10_years_3)2,1.1546928659064633e-5,9.083282659487012e-6,1.2712285956448215,0.20427343602797196,age5_10_years_3,PWY_6285,0.20427343602797196
factor(age_10_18_years_3)2,-1.086028066688087e-6,8.977591996368888e-6,-0.12097097608438277,0.9037655035761698,age_10_18_years_3,PWY_6285,0.9037655035761698
factor(age_1_5_years_5)2,1.7919048382387626e-6,9.797062101239435e-6,0.18290226393604947,0.8549534086231085,age_1_5_years_5,PWY_6285,0.8549534086231085
factor(age_5_10_years_5)2,5.9823372603362225e-6,8.593330229650754e-6,0.6961605222262421,0.48667096218370853,age_5_10_years_5,PWY_6285,0.48667096218370853
factor(age_10_18_years_5)2,1.516601514536471e-5,8.364625885058495e-6,1.8131133841210223,0.07045073775012922,age_10_18_years_5,PWY_6285,0.07045073775012922
factor(age_1_5_years_6)2,5.2914760632218805e-06,9.022525357934677e-6,0.5864739475149714,0.5578374311695554,age_1_5_years_6,PWY_6285,0.5578374311695554
factor(age_5_10_years_6)2,5.3125761935443196e-6,9.392833542176267e-6,0.5655988866074833,0.5719352486182244,age_5_10_years_6,PWY_6285,0.5719352486182244
factor(age_10_18_years_6)2,1.784047755016709e-6,9.889208036414689e-6,0.1804035013165232,0.8569132353733029,age_10_18_years_6,PWY_6285,0.8569132353733029
factor(age_1_5_years_7)2,1.4428122829250915e-6,9.417540651212418e-6,0.15320478417466063,0.8783022594886217,age_1_5_years_7,PWY_6285,0.8783022594886217
factor(age_5_10_years_7)2,-5.393814886817095e-7,1.0491073054392109e-5,-0.051413376485439345,0.9590178765714703,age_5_10_years_7,PWY_6285,0.9590178765714703
factor(age_10_18_years_7)2,-7.266063638475287e-6,1.1836774393689417e-5,-0.6138550416529921,0.5396068517667558,age_10_18_years_7,PWY_6285,0.5396068517667558
factor(age_1_5_years_8)2,8.157758062269294e-6,9.54342084134601e-6,0.8548043932974791,0.39309402894476353,age_1_5_years_8,PWY_6285,0.39309402894476353
