term,estimate,std.error,statistic,p.value,metadata_var,pathway,fdr
factor(crp)20,-2.5188542010482032e-5,6.778479309975193e-5,-0.37159576445729703,0.7104077020049985,crp,PANTO_PWY,0.9911532192024548
factor(crp)23,-1.2141508495349329e-5,9.519475362668106e-5,-0.12754388275391598,0.8985796088482996,crp,PANTO_PWY,0.9946881982411081
factor(crp)23.2,-1.1810746624038587e-4,9.545841633784347e-5,-1.237266139241024,0.2167772018928437,crp,PANTO_PWY,0.8294758592116948
factor(crp)24,-7.934136534682256e-5,9.560530254256251e-5,-0.8298845695457173,0.40714206861443636,crp,PANTO_PWY,0.9499981601003515
factor(crp)24.7,3.188471376836922e-5,9.583910680124165e-5,0.33269001384261787,0.7395577259514786,crp,PANTO_PWY,0.9911532192024548
factor(crp)24.8,-3.154716486670383e-5,9.543254228136124e-5,-0.3305703077016868,0.7411572020356604,crp,PANTO_PWY,0.9911532192024548
factor(crp)25,-1.0753929171192739e-4,9.544645318942687e-5,-1.1266976206910548,0.26060450514033423,crp,PANTO_PWY,0.8294758592116948
factor(crp)3,-8.031074685300687e-5,9.550477450313605e-5,-0.8409081877929542,0.40094542706838243,crp,PANTO_PWY,0.9499981601003515
factor(crp)3.1,-4.18486098242751e-5,9.571034065922074e-5,-0.4372423035592174,0.6621921077343664,crp,PANTO_PWY,0.9911532192024548
factor(crp)3.11,1.657461469909793e-5,6.751507405933086e-5,0.2454950235932867,0.8062100121532026,crp,PANTO_PWY,0.9946881982411081
factor(crp)3.3,1.812651614499082e-5,6.785706809172185e-5,0.2671279006704115,0.7895203217576555,crp,PANTO_PWY,0.9946881982411081
factor(crp)3.5,-1.322537345762919e-4,9.53171580093645e-5,-1.3875123570438235,0.16612520920619506,crp,PANTO_PWY,0.7583976942021948
factor(crp)3.7,-7.940220523672158e-5,9.521846202542312e-5,-0.833895061395986,0.4048810663147825,crp,PANTO_PWY,0.9499981601003515
factor(crp)3.8,-1.1517920437353905e-4,4.8881932345144673e-5,-2.35627355236867,0.018982933029176696,crp,PANTO_PWY,0.40164768451976174
factor(crp)4,-3.655366646745297e-5,9.538363055833949e-5,-0.38322787939064296,0.7017720889504158,crp,PANTO_PWY,0.9911532192024548
factor(crp)4.1,5.50682581693501e-5,6.859638031218895e-5,0.8027866473235028,0.4226162213154617,crp,PANTO_PWY,0.9646674616983365
factor(crp)4.2,-5.856068946386424e-5,9.518502990378736e-5,-0.6152300369402325,0.5387830752779381,crp,PANTO_PWY,0.9691453950717518
factor(crp)4.25,1.5531409592461098e-5,9.543397320110306e-5,0.16274507988609638,0.8708084801972039,crp,PANTO_PWY,0.9946881982411081
factor(crp)4.28,-1.372849106909429e-4,9.532002159769103e-5,-1.44025261838871,0.15064613665600116,crp,PANTO_PWY,0.7583976942021948
factor(crp)4.3,-5.927382892897323e-5,9.569398776282651e-5,-0.6194101668736066,0.5360294723539787,crp,PANTO_PWY,0.9691453950717518
factor(crp)4.33,-1.3228144678117146e-4,9.513321422242495e-5,-1.390486465346294,0.16522152957342706,crp,PANTO_PWY,0.7583976942021948
factor(crp)4.49,-2.6491720061550805e-5,9.515513245634034e-5,-0.2784055823127134,0.7808574011680215,crp,PANTO_PWY,0.9946881982411081
factor(crp)4.5,6.904875667636816e-6,9.516447358502796e-5,0.07255728327512281,0.9421978387489441,crp,PANTO_PWY,0.9946881982411081
