term,estimate,std.error,statistic,p.value,metadata_var,pathway,fdr
crnmgkgday,-2.5453050079811004e-8,2.8493091777165132e-8,-0.893306008307934,0.3721544116126737,crnmgkgday,PWY_5898,0.3721544116126737
alsiomgkgday,4.6390555685500115e-6,7.755315603364453e-6,0.5981775347140574,0.5500120876509291,alsiomgkgday,PWY_5898,0.5500120876509291
so32mgkgday,4.305780973983997e-6,2.285347080560749e-6,1.8840818581164924,0.060176167237769584,so32mgkgday,PWY_5898,0.060176167237769584
tio2mgkgday,1.2233746704169268e-6,7.256096846904445e-7,1.6859955100224937,0.09246603192816932,tio2mgkgday,PWY_5898,0.09246603192816932
aspmgkgday,1.722522042816262e-6,8.250709877525375e-7,2.0877258664837406,0.037365086610668743,aspmgkgday,PWY_5898,0.037365086610668743
sucmgkgday,3.0844523432918794e-6,1.3001004235268543e-6,2.372472377883329,0.01807454393205161,sucmgkgday,PWY_5898,0.01807454393205161
sacmgkgday,6.079194210476291e-6,1.7309538141464992e-6,3.512048768022056,4.879804633077403e-4,sacmgkgday,PWY_5898,4.879804633077403e-4
totaladmgkgday,-2.627647586276341e-9,7.38425424471253e-9,-0.3558446796652294,0.7221179173685681,totaladmgkgday,PWY_5898,0.7221179173685681
totalasmgkgday,1.1209107199650631e-6,4.190523019476935e-7,2.6748706897808097,0.0077387499800921035,totalasmgkgday,PWY_5898,0.0077387499800921035
totalemmgkgday,-3.164807697328523e-9,7.4066444316794e-9,-0.4272930510599558,0.6693632574806445,totalemmgkgday,PWY_5898,0.6693632574806445
p80,-6.988331293249515e-13,1.342385338131536e-12,-0.520590555836714,0.6028987546677329,p80,PWY_5899,0.6028987546677329
cmc,-1.5336991329877835e-13,4.4878788648130576e-13,-0.3417425423428111,0.7326983785219703,cmc,PWY_5899,0.7326983785219703
crn,-9.157615021896636e-13,9.651736615700455e-13,-0.9488049028399684,0.34321057450354686,crn,PWY_5899,0.34321057450354686
alsio,7.216516624069958e-11,3.2977749037744924e-10,0.21882987270629783,0.8268781772873947,alsio,PWY_5899,0.8268781772873947
so32,1.4284642339053237e-10,8.745962527430388e-11,1.6332841919058787,0.10308321718147086,so32,PWY_5899,0.10308321718147086
tio2,7.678712669569018e-11,4.333042580471592e-11,1.7721295202996359,0.0770250090772069,tio2,PWY_5899,0.0770250090772069
asp,5.662688306396017e-11,3.238458723951582e-11,1.7485751059647223,0.08102153682875426,asp,PWY_5899,0.08102153682875426
suc,1.0414728113558656e-10,5.084185834248019e-11,2.0484554367393724,0.04107391214767717,suc,PWY_5899,0.04107391214767717
sac,2.178481383256566e-10,6.729330878530988e-11,3.2372927153971776,0.0012925524111628887,sac,PWY_5899,0.0012925524111628887
totalad,-1.2044719227254118e-13,2.4978327306628245e-13,-0.4822067978930652,0.6298849699642239,totalad,PWY_5899,0.6298849699642239
totalas,3.7909694242990624e-11,1.6324845531519443e-11,2.3222084502910554,0.020650827532122634,totalas,PWY_5899,0.020650827532122634
totalem,-1.3367187079247955e-13,2.504352335766312e-13,-0.5337582451295817,0.5937627643410149,totalem,PWY_5899,0.5937627643410149
p80mgkgday,-1.5734083112553434e-8,3.9641261259422625e-8,-0.39691176851275095,0.6916142367712427,p80mgkgday,PWY_5899,0.6916142367712427
cmcmgkgday,-2.874743473997597e-9,1.3254937237889516e-8,-0.21688095706557423,0.8283960352105865,cmcmgkgday,PWY_5899,0.8283960352105865
crnmgkgday,-2.5453050079811004e-8,2.8493091777165132e-8,-0.893306008307934,0.3721544116126737,crnmgkgday,PWY_5899,0.3721544116126737
alsiomgkgday,4.6390555685500115e-6,7.755315603364453e-6,0.5981775347140574,0.5500120876509291,alsiomgkgday,PWY_5899,0.5500120876509291
so32mgkgday,4.305780973983997e-6,2.285347080560749e-6,1.8840818581164924,0.060176167237769584,so32mgkgday,PWY_5899,0.060176167237769584
tio2mgkgday,1.2233746704169268e-6,7.256096846904445e-7,1.6859955100224937,0.09246603192816932,tio2mgkgday,PWY_5899,0.09246603192816932
aspmgkgday,1.722522042816262e-6,8.250709877525375e-7,2.0877258664837406,0.037365086610668743,aspmgkgday,PWY_5899,0.037365086610668743
sucmgkgday,3.0844523432918794e-6,1.3001004235268543e-6,2.372472377883329,0.01807454393205161,sucmgkgday,PWY_5899,0.01807454393205161
sacmgkgday,6.079194210476291e-6,1.7309538141464992e-6,3.512048768022056,4.879804633077403e-4,sacmgkgday,PWY_5899,4.879804633077403e-4
totaladmgkgday,-2.627647586276341e-9,7.38425424471253e-9,-0.3558446796652294,0.7221179173685681,totaladmgkgday,PWY_5899,0.7221179173685681
totalasmgkgday,1.1209107199650631e-6,4.190523019476935e-7,2.6748706897808097,0.0077387499800921035,totalasmgkgday,PWY_5899,0.0077387499800921035
totalemmgkgday,-3.164807697328523e-9,7.4066444316794e-9,-0.4272930510599558,0.6693632574806445,totalemmgkgday,PWY_5899,0.6693632574806445
p80,-8.529592930121361e-13,1.446115279148219e-12,-0.5898280070137565,0.5555912255151916,p80,PWY_5918,0.5555912255151916
cmc,-1.7143176163979978e-13,4.835021577458017e-13,-0.35456255756759,0.7230773811434772,cmc,PWY_5918,0.7230773811434772
crn,-9.859229002130705e-13,1.039842303628241e-12,-0.9481465571971502,0.34354521965798235,crn,PWY_5918,0.34354521965798235
alsio,4.485011075849618e-12,3.5530771692197353e-10,0.012622892389456708,0.989934047144343,alsio,PWY_5918,0.989934047144343
so32,1.5106240628912723e-10,9.423545323727978e-11,1.6030315672039084,0.10960378480755606,so32,PWY_5918,0.10960378480755606
tio2,7.341515278688566e-11,4.671586809638238e-11,1.5715249609708277,0.11673800425593106,tio2,PWY_5918,0.11673800425593106
asp,5.049603978176854e-11,3.4925855554286537e-11,1.4458068093215555,0.14890214143840264,asp,PWY_5918,0.14890214143840264
suc,9.77914729739706e-11,5.4834187494438693e-11,1.7834033372681715,0.0751699961351038,suc,PWY_5918,0.0751699961351038
sac,2.4488953979365167e-10,7.242702255784231e-11,3.3811902125077116,7.823306317752326e-4,sac,PWY_5918,7.823306317752326e-4
totalad,-1.3630562854020203e-13,2.6909995081267224e-13,-0.506524167427619,0.6127277796674818,totalad,PWY_5918,0.6127277796674818
totalas,3.726156440716235e-11,1.7604777091020648e-11,2.1165598527326814,0.03482555317907351,totalas,PWY_5918,0.03482555317907351
totalem,-1.493801223887253e-13,2.698030228391935e-13,-0.5536636351096703,0.5800740488612735,totalem,PWY_5918,0.5800740488612735
p80mgkgday,-2.057476539687691e-8,4.270504270057136e-8,-0.4817877256589568,0.6301829309042275,p80mgkgday,PWY_5918,0.6301829309042275
cmcmgkgday,-3.142002356749386e-9,1.4280501911882842e-8,-0.2200204429884161,0.8259515843260601,cmcmgkgday,PWY_5918,0.8259515843260601
crnmgkgday,-2.7395366915873832e-8,3.0697764230507456e-8,-0.8924222203989794,0.3726272586906306,crnmgkgday,PWY_5918,0.3726272586906306
alsiomgkgday,3.4022063115793514e-6,8.35709555636367e-6,0.40710391410909214,0.6841185976210253,alsiomgkgday,PWY_5918,0.6841185976210253
so32mgkgday,4.603782908743182e-6,2.462314795095752e-6,1.8696971312980126,0.062152735749446984,so32mgkgday,PWY_5918,0.062152735749446984
tio2mgkgday,1.2162490070817341e-6,7.821068616826193e-7,1.5550931294287642,0.12060274632689175,tio2mgkgday,PWY_5918,0.12060274632689175
aspmgkgday,1.5766934389005409e-6,8.900655612753071e-7,1.771435170058054,0.07714187108301027,aspmgkgday,PWY_5918,0.07714187108301027
sucmgkgday,2.957303803081033e-6,1.402452969936781e-6,2.1086652219178093,0.03550656187558809,sucmgkgday,PWY_5918,0.03550656187558809
sacmgkgday,6.8132221443319074e-6,1.8628562228492007e-6,3.6574063316122287,2.8384213281858374e-4,sacmgkgday,PWY_5918,2.8384213281858374e-4
totaladmgkgday,-3.0102064128627158e-9,7.955461305199592e-9,-0.3783823837965602,0.7053188651392256,totaladmgkgday,PWY_5918,0.7053188651392256
totalasmgkgday,1.1123714428809777e-6,4.5200096924562806e-7,2.460993490207515,0.014216781197402138,totalasmgkgday,PWY_5918,0.014216781197402138
totalemmgkgday,-3.548349541472959e-9,7.979595381180995e-9,-0.4446778780088717,0.6567590134952846,totalemmgkgday,PWY_5918,0.6567590134952846
p80,-1.0673806604887552e-12,1.8700711229133874e-12,-0.5707700885867275,0.568430037191533,p80,PWY_5989,0.568430037191533
cmc,-2.195212862346596e-13,6.252367313269604e-13,-0.3511010713794156,0.7256708616284804,cmc,PWY_5989,0.7256708616284804
crn,-1.3272626277845572e-12,1.3445513501190612e-12,-0.9871416422043137,0.3240843684515198,crn,PWY_5989,0.3240843684515198
alsio,1.1273169892455297e-10,4.5943243522614087e-10,0.2453716592061342,0.8062764620757684,alsio,PWY_5989,0.8062764620757684
so32,1.297017098236461e-10,1.2204678552339663e-10,1.0627212283176601,0.28845761906163864,so32,PWY_5989,0.28845761906163864
tio2,2.027424914146252e-10,5.983859975839709e-11,3.3881556759886338,7.631975504131032e-4,tio2,PWY_5989,7.631975504131032e-4
asp,7.287432123425725e-11,4.513913480103988e-11,1.6144377058945851,0.10710793524902429,asp,PWY_5989,0.10710793524902429
suc,1.033758400126394e-10,7.098823808304023e-11,1.4562389883759754,0.14599852615493852,suc,PWY_5989,0.14599852615493852
sac,2.817507320596976e-10,9.389676687806113e-11,3.0006435943166467,0.0028382526217981736,sac,PWY_5989,0.0028382526217981736
totalad,-1.753445893044298e-13,3.479844110602193e-13,-0.5038863343625072,0.614578872835172,totalad,PWY_5989,0.614578872835172
totalas,4.569976800701559e-11,2.2776377053418154e-11,2.00645466571942,0.04538379866207164,totalas,PWY_5989,0.04538379866207164
totalem,-1.947739791155111e-13,3.488906772911438e-13,-0.5582665052209901,0.5769299589650023,totalem,PWY_5989,0.5769299589650023
p80mgkgday,-2.288143181086081e-8,5.522709539046713e-8,-0.41431532201873544,0.6788338351313137,p80mgkgday,PWY_5989,0.6788338351313137
cmcmgkgday,-3.984624780504575e-9,1.846669660559429e-8,-0.21577355526041808,0.8292586741087854,cmcmgkgday,PWY_5989,0.8292586741087854
crnmgkgday,-3.608524717927524e-8,3.969517170356202e-8,-0.909058851004722,0.3637889709080854,crnmgkgday,PWY_5989,0.3637889709080854
alsiomgkgday,1.1770077158317559e-5,1.079503881435801e-5,1.0903228196514396,0.2761344299539965,alsiomgkgday,PWY_5989,0.2761344299539965
so32mgkgday,4.3969417944803685e-6,3.189536559786438e-6,1.3785519344461674,0.16869436560329543,so32mgkgday,PWY_5989,0.16869436560329543
tio2mgkgday,3.803814971288573e-6,9.985651726231852e-7,3.809280631424511,1.580330142876463e-4,tio2mgkgday,PWY_5989,1.580330142876463e-4
aspmgkgday,2.474559935590513e-6,1.149143035650649e-6,2.153395929680249,0.0317999356331216,aspmgkgday,PWY_5989,0.0317999356331216
sucmgkgday,3.5550257570416177e-6,1.814740037438514e-6,1.9589724609038208,0.05071192634407468,sucmgkgday,PWY_5989,0.05071192634407468
sacmgkgday,8.1283038132769e-6,2.4140711933310297e-6,3.367052237619036,8.226845855514853e-4,sacmgkgday,PWY_5989,8.226845855514853e-4
totaladmgkgday,-3.549085899815256e-9,1.028777608910117e-8,-0.344980865551219,0.7302644069665706,totaladmgkgday,PWY_5989,0.7302644069665706
totalasmgkgday,1.4839036517362926e-6,5.842557475701573e-7,2.5398186631584756,0.01141475533600069,totalasmgkgday,PWY_5989,0.01141475533600069
totalemmgkgday,-4.478470210915559e-9,1.0318821896758912e-8,-0.4340098371425737,0.6644821625000037,totalemmgkgday,PWY_5989,0.6644821625000037
p80,-2.219471750515038e-12,1.574869461285942e-12,-1.4093052186704753,0.1594104732818287,p80,PWY_6147,0.1594104732818287
cmc,-6.005870014534635e-13,5.268110439321927e-13,-1.1400425415735338,0.2548529385336758,cmc,PWY_6147,0.2548529385336758
crn,-1.7107141195715828e-12,1.1327357790020717e-12,-1.5102499199581247,0.13165596218675635,crn,PWY_6147,0.13165596218675635
alsio,-3.592210825521176e-10,3.8726344644204863e-10,-0.9275884048764014,0.3541002644328579,alsio,PWY_6147,0.3541002644328579
so32,2.0307074485601847e-10,1.0265865078131775e-10,1.9781162455426908,0.0485028980210561,so32,PWY_6147,0.0485028980210561
tio2,2.1658990333210017e-11,5.108903650888821e-11,0.4239459542252651,0.6718004350054665,tio2,PWY_6147,0.6718004350054665
asp,5.2259512242359595e-11,3.811060070553643e-11,1.3712592106890542,0.1709527080287562,asp,PWY_6147,0.1709527080287562
suc,1.1334235958611845e-10,5.979467324805121e-11,1.895526029817588,0.05863992295353137,suc,PWY_6147,0.05863992295353137
sac,1.0922683876093623e-10,7.981507667995975e-11,1.3684988263421827,0.17181396208395935,sac,PWY_6147,0.17181396208395935
totalad,-3.679117474864722e-13,2.931590278991811e-13,-1.2549903379165215,0.21010992851412308,totalad,PWY_6147,0.21010992851412308
totalas,3.142043148260802e-11,1.9242830623768924e-11,1.6328383332438217,0.10317701828054203,totalas,PWY_6147,0.10317701828054203
totalem,-3.793591935277584e-13,2.93912149477811e-13,-1.2907230755916683,0.19743834425710505,totalem,PWY_6147,0.19743834425710505
p80mgkgday,-6.353583822353282e-8,4.650245068035157e-8,-1.366290105015439,0.1725068475619133,p80mgkgday,PWY_6147,0.1725068475619133
cmcmgkgday,-1.5886437269776904e-8,1.556100244978422e-8,-1.0209134868426937,0.3078251335908845,cmcmgkgday,PWY_6147,0.3078251335908845
crnmgkgday,-4.821202607334784e-8,3.3440116124041236e-8,-1.4417421845819063,0.1500467951214674,crnmgkgday,PWY_6147,0.1500467951214674
alsiomgkgday,-7.217252308879592e-6,9.111651398027149e-6,-0.7920904777417481,0.42871094579896774,alsiomgkgday,PWY_6147,0.42871094579896774
so32mgkgday,5.5679465857662815e-6,2.683653603837833e-6,2.0747635156056226,0.03855672867968388,so32mgkgday,PWY_6147,0.03855672867968388
tio2mgkgday,5.341086490625039e-7,8.549977663223794e-7,0.6246901104313723,0.5324802003309157,tio2mgkgday,PWY_6147,0.5324802003309157
aspmgkgday,1.315052665544463e-6,9.722662311186517e-7,1.3525643732698756,0.1768507728085823,aspmgkgday,PWY_6147,0.1768507728085823
sucmgkgday,2.2010771671446494e-6,1.5337322010600263e-6,1.435111791760904,0.15192605287938155,sucmgkgday,PWY_6147,0.15192605287938155
sacmgkgday,1.7903197039490246e-6,2.059347231772566e-6,0.8693627166546469,0.3850963175652774,sacmgkgday,PWY_6147,0.3850963175652774
totaladmgkgday,-1.0056720678668295e-8,8.666869088946525e-9,-1.1603637455992437,0.24649485782805536,totaladmgkgday,PWY_6147,0.24649485782805536
totalasmgkgday,6.744564667493444e-7,4.95264969635341e-7,1.3618093507520639,0.17391602813768114,totalasmgkgday,PWY_6147,0.17391602813768114
totalemmgkgday,-1.0433425918567826e-8,8.692794744898452e-9,-1.2002383841733868,0.23065657013808175,totalemmgkgday,PWY_6147,0.23065657013808175
p80,-1.0329171683954137e-12,2.207335198827483e-12,-0.46794758174657397,0.6400403813557537,p80,PWY_6282,0.6400403813557537
cmc,-1.8546312779156275e-13,7.37960235456842e-13,-0.25131859262952,0.801678349163661,cmc,PWY_6282,0.801678349163661
crn,-1.53060354895789e-12,1.5869323954331382e-12,-0.9645045708075839,0.335292193232007,crn,PWY_6282,0.335292193232007
alsio,8.79119910409943e-11,5.422479967844323e-10,0.16212506373895047,0.8712774913649848,alsio,PWY_6282,0.8712774913649848
so32,2.2619237652372522e-10,1.438349766491908e-10,1.5725825650557976,0.11649272992958647,so32,PWY_6282,0.11649272992958647
tio2,2.2443370735575213e-10,7.07266051996184e-11,3.173257174189424,0.0016068400655631651,tio2,PWY_6282,0.0016068400655631651
asp,9.770661161383639e-11,5.323059707036883e-11,1.835534767432196,0.06706219160112677,asp,PWY_6282,0.06706219160112677
suc,1.6411767789607713e-10,8.362714546202159e-11,1.9624928842107792,0.05029843440816937,suc,PWY_6282,0.05029843440816937
sac,3.94432722685911e-10,1.103825636280815e-10,3.5733245335277455,3.891137165226276e-4,sac,PWY_6282,3.891137165226276e-4
totalad,-1.7127144290812326e-13,4.107310272346882e-13,-0.41699173315742766,0.6768760664114262,totalad,PWY_6282,0.6768760664114262
totalas,6.4880380933607e-11,2.6829139047070583e-11,2.4182803935592987,0.015975638341306737,totalas,PWY_6282,0.015975638341306737
totalem,-1.9663720961252462e-13,4.118023026410741e-13,-0.4775039098892877,0.6332267403350661,totalem,PWY_6282,0.6332267403350661
p80mgkgday,-2.0300593696341515e-8,6.518494675687724e-8,-0.3114307015093133,0.7556124914481932,p80mgkgday,PWY_6282,0.7556124914481932
cmcmgkgday,-2.4644923394522527e-9,2.1795421845945853e-8,-0.11307385362264373,0.9100206982868684,cmcmgkgday,PWY_6282,0.9100206982868684
crnmgkgday,-4.2050346904023257e-8,4.684979335329456e-8,-0.8975567210493619,0.36988539853888003,crnmgkgday,PWY_6282,0.36988539853888003
alsiomgkgday,1.1753113032721587e-5,1.274505997582214e-5,0.9221700843321009,0.35691705207678637,alsiomgkgday,PWY_6282,0.35691705207678637
so32mgkgday,7.013194657615547e-6,3.7579829427873603e-6,1.8662124773812145,0.06263957750946116,so32mgkgday,PWY_6282,0.06263957750946116
tio2mgkgday,4.147166094720257e-6,1.181206617329598e-6,3.510957383642096,4.899359673607354e-4,tio2mgkgday,PWY_6282,4.899359673607354e-4
aspmgkgday,3.1070149339673874e-6,1.3553436783655472e-6,2.2924185087241025,0.022326332238459833,aspmgkgday,PWY_6282,0.022326332238459833
sucmgkgday,5.128945333680283e-6,2.1374154524129457e-6,2.3996015037180416,0.016804550068884587,sucmgkgday,PWY_6282,0.016804550068884587
sacmgkgday,1.1025332417992498e-5,2.8379752185398203e-6,3.8849290670216607,1.1718017743995597e-4,sacmgkgday,PWY_6282,1.1718017743995597e-4
totaladmgkgday,-3.173525667978297e-9,1.2142425685684252e-8,-0.2613584591849583,0.793931559319343,totaladmgkgday,PWY_6282,0.793931559319343
totalasmgkgday,1.9800231228847775e-6,6.88216977659429e-7,2.877033242653615,0.0041985605752444385,totalasmgkgday,PWY_6282,0.0041985605752444385
totalemmgkgday,-4.316125068820282e-9,1.2179225960706153e-8,-0.3543841852302765,0.7232112901710364,totalemmgkgday,PWY_6282,0.7232112901710364
p80,-6.531947625124034e-13,1.79101010179779e-12,-0.36470746974388135,0.7154948753901536,p80,PWY_6285,0.7154948753901536
cmc,-1.1036445780379809e-13,5.987373069071163e-13,-0.18432868059267135,0.8538356302052763,cmc,PWY_6285,0.8538356302052763
crn,-9.356939071015762e-13,1.2880570719645826e-12,-0.7264382359039637,0.4679340990660442,crn,PWY_6285,0.4679340990660442
alsio,1.2503988201862265e-11,4.399462217852459e-10,0.02842162878708827,0.9773380153469555,alsio,PWY_6285,0.9773380153469555
so32,1.2895741024764462e-10,1.1685185088769555e-10,1.103597497754516,0.2703361142210012,so32,PWY_6285,0.2703361142210012
tio2,8.887162852247793e-11,5.785094211821083e-11,1.5362174801039608,0.12516226249314283,tio2,PWY_6285,0.12516226249314283
asp,4.3319992961559e-11,4.329593449775666e-11,1.0005556748937614,0.31755981716528336,asp,PWY_6285,0.31755981716528336
suc,1.0199144614255919e-10,6.796352599717321e-11,1.5006791458524575,0.13411433768217468,suc,PWY_6285,0.13411433768217468
sac,2.510923217012167e-10,9.002440571556787e-11,2.7891583366242148,0.005500482013929259,sac,PWY_6285,0.005500482013929259
totalad,-1.0701309540670685e-13,3.332577042455961e-13,-0.32111214247531084,0.7482690645534092,totalad,PWY_6285,0.7482690645534092
totalas,3.6224266146087236e-11,2.183852505042313e-11,1.6587322661420019,0.09784118145443628,totalas,PWY_6285,0.09784118145443628
totalem,-1.2002718249794242e-13,3.341369966206394e-13,-0.3592154826070177,0.7195962543392489,totalem,PWY_6285,0.7195962543392489
p80mgkgday,-1.4925099333942853e-8,5.2885908721409774e-8,-0.28221315837768207,0.7779053642336377,p80mgkgday,PWY_6285,0.7779053642336377
cmcmgkgday,-1.581672866128579e-9,1.7682842711797973e-8,-0.08944675309888317,0.9287652982535961,cmcmgkgday,PWY_6285,0.9287652982535961
crnmgkgday,-2.5880656316685576e-8,3.802345306637775e-8,-0.6806498155626627,0.49643114118771037,crnmgkgday,PWY_6285,0.49643114118771037
alsiomgkgday,4.3600750147902565e-6,1.0347600423868262e-5,0.42136097608998335,0.6736857947222878,alsiomgkgday,PWY_6285,0.6736857947222878
so32mgkgday,4.025236650347996e-6,3.0545592101972087e-6,1.3177798737409703,0.18822480455313975,so32mgkgday,PWY_6285,0.18822480455313975
tio2mgkgday,1.5380916261330507e-6,9.682940606286746e-7,1.5884550868095064,0.11286168639400167,tio2mgkgday,PWY_6285,0.11286168639400167
aspmgkgday,1.4292098315474204e-6,1.103797199104716e-6,1.2948119751587022,0.19602626966630016,aspmgkgday,PWY_6285,0.19602626966630016
sucmgkgday,3.0806605212778296e-6,1.7389322370937745e-6,1.7715816956884103,0.07711749370658309,sucmgkgday,PWY_6285,0.07711749370658309
sacmgkgday,6.881144109782398e-6,2.3176361256885502e-6,2.9690355761683977,0.0031413754246876623,sacmgkgday,PWY_6285,0.0031413754246876623
totaladmgkgday,-2.2068155383280653e-9,9.851411844857181e-9,-0.22401007825899683,0.822847637776322,totaladmgkgday,PWY_6285,0.822847637776322
totalasmgkgday,1.090895271524672e-6,5.610200741490408e-7,1.9444852720811276,0.05243827793639683,totalasmgkgday,PWY_6285,0.05243827793639683
totalemmgkgday,-2.7615555488062745e-9,9.881579899478132e-9,-0.279464982006786,0.780012001277391,totalemmgkgday,PWY_6285,0.780012001277391
p80,-8.222515324744892e-13,1.857887663330067e-12,-0.4425733313717635,0.6582792878278994,p80,PWY_6519,0.6582792878278994
cmc,-1.3506006228961786e-13,6.211275141524969e-13,-0.21744337388418833,0.827957801955655,cmc,PWY_6519,0.827957801955655
crn,-1.1518434938850048e-12,1.3359358088083417e-12,-0.8621997301745001,0.3890201376683735,crn,PWY_6519,0.3890201376683735
alsio,-2.288943873810764e-10,4.562822965126866e-10,-0.5016508182116423,0.61614957193858,alsio,PWY_6519,0.61614957193858
so32,1.7623483525459487e-10,1.211070383471447e-10,1.45519895176885,0.14628603646262775,so32,PWY_6519,0.14628603646262775
tio2,8.70611071999103e-11,6.003159398868364e-11,1.4502547977706857,0.14765875801736852,tio2,PWY_6519,0.14765875801736852
asp,6.830874180598041e-11,4.485252874725507e-11,1.5229630015043651,0.12844480203855166,asp,PWY_6519,0.12844480203855166
suc,1.1992858092476913e-10,7.04576507742725e-11,1.7021370937982063,0.08939517506083582,suc,PWY_6519,0.08939517506083582
sac,3.059096370677379e-10,9.30968471827694e-11,3.2859290762787126,0.0010929998312726938,sac,PWY_6519,0.0010929998312726938
totalad,-1.321426579460993e-13,3.4570912828890293e-13,-0.38223653104025085,0.7024598125461025,totalad,PWY_6519,0.7024598125461025
totalas,4.765138272945963e-11,2.2614909985182504e-11,2.107078151568202,0.035643455884396553,totalas,PWY_6519,0.035643455884396553
totalem,-1.4813736465192024e-13,3.466173322841612e-13,-0.42738014188648643,0.6692994555876848,totalem,PWY_6519,0.6692994555876848
p80mgkgday,-1.5216863258436776e-8,5.4862546439627094e-8,-0.27736341540730364,0.781624069379871,p80mgkgday,PWY_6519,0.781624069379871
cmcmgkgday,-1.0694928947119794e-9,1.8343785107678458e-8,-0.058302737871929404,0.9535324787566154,cmcmgkgday,PWY_6519,0.9535324787566154
crnmgkgday,-3.010550226739799e-8,3.943943697053566e-8,-0.7633349910620973,0.44564990476446864,crnmgkgday,PWY_6519,0.44564990476446864
alsiomgkgday,6.57843494721793e-7,1.0736317431017554e-5,0.061272731450847634,0.9511682769185342,alsiomgkgday,PWY_6519,0.9511682769185342
so32mgkgday,5.71134854881658e-6,3.163570286316177e-6,1.805349030341022,0.07166534752639658,so32mgkgday,PWY_6519,0.07166534752639658
tio2mgkgday,1.63151346882752e-6,1.0043577244234803e-6,1.6244346303644337,0.10495922978348614,tio2mgkgday,PWY_6519,0.10495922978348614
aspmgkgday,2.303150737010543e-6,1.1421343669230522e-6,2.0165322082158403,0.044317502337402837,aspmgkgday,PWY_6519,0.044317502337402837
sucmgkgday,4.009604546403407e-6,1.800429305935269e-6,2.227026928069546,0.026422498120340476,sucmgkgday,PWY_6519,0.026422498120340476
sacmgkgday,8.841525734411243e-6,2.3920747556576922e-6,3.696174508551384,2.448924805764604e-4,sacmgkgday,PWY_6519,2.448924805764604e-4
totaladmgkgday,-2.1838067146128944e-9,1.0219633155392248e-8,-0.2136873879333564,0.8308843077020884,totaladmgkgday,PWY_6519,0.8308843077020884
totalasmgkgday,1.5281526092695547e-6,5.800392791710588e-7,2.6345674580063894,0.008704946659697673,totalasmgkgday,PWY_6519,0.008704946659697673
totalemmgkgday,-2.8968753451688498e-9,1.0250859760216881e-8,-0.2825982808204528,0.7776102758755566,totalemmgkgday,PWY_6519,0.7776102758755566
p80,-1.3326768521981205e-12,1.5553807416487837e-12,-0.8568171229800714,0.3919854133998847,p80,PWY_6961,0.3919854133998847
cmc,-4.3489279209208224e-13,5.199301182528284e-13,-0.836444700594562,0.4033325630782716,cmc,PWY_6961,0.4033325630782716
crn,-9.474174013129662e-13,1.1190906606904503e-12,-0.8465957536706042,0.3976540924037618,crn,PWY_6961,0.3976540924037618
alsio,-1.2884452760596775e-11,3.8231151177613493e-10,-0.03370145120856667,0.9731296210377338,alsio,PWY_6961,0.9731296210377338
so32,-1.1430912560951973e-10,1.015384678977584e-10,-1.1257716211024615,0.2608404053793933,so32,PWY_6961,0.2608404053793933
tio2,4.679728231920885e-11,5.035257494715984e-11,0.9293920394005286,0.3531660924561283,tio2,PWY_6961,0.3531660924561283
asp,-2.0570072492734956e-11,3.765228348023994e-11,-0.5463167327827596,0.5851091374567876,asp,PWY_6961,0.5851091374567876
suc,4.660385875486362e-12,5.920189381993754e-11,0.07872021610762855,0.9372888838652996,suc,PWY_6961,0.9372888838652996
sac,9.666492058045492e-11,7.875284749331593e-11,1.2274466721810822,0.22027311980384198,sac,PWY_6961,0.22027311980384198
totalad,-2.4344418214105993e-13,2.894125226843352e-13,-0.8411667189902029,0.40068504170964225,totalad,PWY_6961,0.40068504170964225
totalas,8.568995470308303e-13,1.903337893715896e-11,0.0450208840931497,0.9641099069245918,totalas,PWY_6961,0.9641099069245918
totalem,-2.4555739466050626e-13,2.9018153732010615e-13,-0.8462199109160624,0.39786347204811046,totalem,PWY_6961,0.39786347204811046
p80mgkgday,-3.6419031780107666e-8,4.5928192229571526e-8,-0.7929559168814563,0.4282070342841551,p80mgkgday,PWY_6961,0.4282070342841551
cmcmgkgday,-1.2123708802627332e-8,1.5355381029729788e-8,-0.7895413848184186,0.430197192270376,cmcmgkgday,PWY_6961,0.430197192270376
crnmgkgday,-2.5482343535318625e-8,3.303583780689592e-8,-0.7713545418242557,0.44088775619061116,crnmgkgday,PWY_6961,0.44088775619061116
alsiomgkgday,1.950396961821124e-6,8.992812148125765e-6,0.2168839879778447,0.8283936744885103,alsiomgkgday,PWY_6961,0.8283936744885103
so32mgkgday,-2.456132248119417e-6,2.6567667032902068e-6,-0.9244817187288898,0.35571402959203335,so32mgkgday,PWY_6961,0.35571402959203335
tio2mgkgday,6.561725864885254e-7,8.431267548876705e-7,0.7782608993068274,0.4368101923892068,tio2mgkgday,PWY_6961,0.4368101923892068
aspmgkgday,-2.081333108304384e-7,9.608206510256147e-7,-0.2166203553267401,0.8285990189462482,aspmgkgday,PWY_6961,0.8285990189462482
sucmgkgday,6.9012771762048e-7,1.5157889571240497e-6,0.4552927466432262,0.649110697229135,sucmgkgday,PWY_6961,0.649110697229135
sacmgkgday,3.205453715162479e-6,2.0274398229403236e-6,1.5810351946790333,0.11454845687170565,sacmgkgday,PWY_6961,0.11454845687170565
