term,estimate,std.error,statistic,p.value,metadata_var,arg_gene,fdr
sucmgkgday,-0.09606321684469449,0.3713240359077315,-0.25870454792903513,0.7959774395082926,sucmgkgday,Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin,0.7959774395082926
sacmgkgday,0.2791042980080212,0.4977509893567227,0.5607307749779195,0.5752505813839235,sacmgkgday,Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin,0.5752505813839235
totaladmgkgday,-6.664705658698161e-4,0.002096615464706975,-0.3178792568731542,0.7507189224434556,totaladmgkgday,Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin,0.7507189224434556
totalasmgkgday,-0.03828798428815561,0.11987528535571479,-0.3193984829695366,0.7495674927559544,totalasmgkgday,Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin,0.7495674927559544
totalemmgkgday,-6.516520396707639e-4,0.0021031103087595002,-0.3098515740979534,0.756812341995523,totalemmgkgday,Staphylococcus_aureus_mupA_conferring_resistance_to_mupirocin,0.756812341995523
p80,-6.995818190416215e-8,1.2472693765263075e-7,-0.5608907203269781,0.5751410459630841,p80,vanD,0.5751410459630841
cmc,-2.5550263665194368e-8,4.168925670231618e-8,-0.6128740516444573,0.5402579585032913,cmc,vanD,0.5402579585032913
crn,-6.362043838780317e-8,8.972083152128639e-8,-0.709093276433903,0.47862043664400344,crn,vanD,0.47862043664400344
alsio,-1.457074707530642e-5,3.0636661320403966e-5,-0.4755983990201415,0.6345829005754867,alsio,vanD,0.6345829005754867
so32,-9.349213666825484e-6,8.138324698235144e-6,-1.148788480859326,0.25123126342448243,so32,vanD,0.25123126342448243
tio2,2.0125685053447572e-6,4.038649804125456e-6,0.49832706546849664,0.6184881401099458,tio2,vanD,0.6184881401099458
asp,-1.937340035255881e-6,3.0176382108277698e-6,-0.6420054028691692,0.5211846828234319,asp,vanD,0.5211846828234319
suc,-1.2761847658839778e-6,4.744970660071895e-6,-0.2689552491067756,0.7880829002372718,suc,vanD,0.7880829002372718
sac,3.6940626125076766e-6,6.320269388055818e-6,0.5844786647051463,0.5591805580296316,sac,vanD,0.5591805580296316
totalad,-1.4706753669989856e-8,2.320534730963034e-8,-0.6337657210537192,0.5265440049374628,totalad,vanD,0.5265440049374628
totalas,-4.1156723007740175e-7,1.5254981216955694e-6,-0.26979202676431396,0.7874394300234757,totalas,vanD,0.7874394300234757
totalem,-1.4671618334918364e-8,2.326732030093728e-8,-0.6305676006156732,0.5286317336774338,totalem,vanD,0.5286317336774338
p80mgkgday,-0.001724986126588754,0.003683079153718454,-0.46835434553373634,0.6397502017038781,p80mgkgday,vanD,0.6397502017038781
cmcmgkgday,-6.896264325406909e-4,0.0012312488535004985,-0.5601032078771488,0.5756781886525827,cmcmgkgday,vanD,0.5756781886525827
crnmgkgday,-0.0016899859517671338,0.002648584650622465,-0.6380713379766649,0.5237406622311236,crnmgkgday,vanD,0.5237406622311236
alsiomgkgday,-0.16244421859912933,0.7208333418174914,-0.22535613875677074,0.8218010237397289,alsiomgkgday,vanD,0.8218010237397289
so32mgkgday,-0.20292979013839954,0.21294607533690837,-0.9529632786955018,0.34110270859552305,so32mgkgday,vanD,0.34110270859552305
tio2mgkgday,0.046978970580784776,0.06759133526171461,0.6950442745195303,0.4873739702658614,tio2mgkgday,vanD,0.4873739702658614
aspmgkgday,-0.010511143559954467,0.07701877476046766,-0.13647508146740406,0.8915046608543593,aspmgkgday,vanD,0.8915046608543593
sucmgkgday,0.03280416519136999,0.12151851306416044,0.2699519963188634,0.7873166880751082,sucmgkgday,vanD,0.7873166880751082
sacmgkgday,0.15996242516820225,0.1627800686827798,0.9826904882312805,0.3262697094593754,sacmgkgday,vanD,0.3262697094593754
totaladmgkgday,-3.8162390285657855e-4,6.859837897637648e-4,-0.5563162111862731,0.5782617371380349,totaladmgkgday,vanD,0.5782617371380349
totalasmgkgday,0.009965285862539577,0.0392318942159296,0.25400980660508876,0.7996000200528799,totalasmgkgday,vanD,0.7996000200528799
totalemmgkgday,-3.8965779558295814e-4,6.88096838403062e-4,-0.5662833686131702,0.5714737711531133,totalemmgkgday,vanD,0.5714737711531133
p80,-1.0066002511144282e-7,1.8018822159528746e-7,-0.5586382074269577,0.576676411750587,p80,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.576676411750587
cmc,-2.667978711848336e-8,6.023827267477095e-8,-0.4429042522936985,0.6580400747553077,cmc,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.6580400747553077
crn,-4.9974359035539186e-8,1.2966503246850168e-7,-0.3854112252482487,0.7001082552261999,crn,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.7001082552261999
alsio,-3.477220554272692e-5,4.424095555795919e-5,-0.7859732029786868,0.43228179503990216,alsio,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.43228179503990216
so32,-4.841944445317075e-6,1.1771562292808623e-5,-0.41132555941831717,0.6810225253877704,so32,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.6810225253877704
tio2,-5.460861659845265e-6,5.830544265413354e-6,-0.9365955237213381,0.3494507412852005,tio2,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.3494507412852005
asp,-3.4661205794661857e-6,4.3584274918246225e-6,-0.7952686114356168,0.42686127364901605,asp,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.42686127364901605
suc,-5.754739824316323e-6,6.850215333748098e-6,-0.840081595094561,0.4012925156649544,suc,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.4012925156649544
sac,-3.1744517334185185e-6,9.13278373326586e-6,-0.3475886242499846,0.7283057537970784,sac,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.7283057537970784
totalad,-1.571903604687662e-8,3.35303091487297e-8,-0.46880080875938296,0.639430781553949,totalad,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.639430781553949
totalas,-1.6647957590684884e-6,2.2026476213907716e-6,-0.7558157477850775,0.45014073272548516,totalas,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.45014073272548516
totalem,-1.5174545422565516e-8,3.36202886196285e-8,-0.4513508374138756,0.6519462310415393,totalem,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.6519462310415393
p80mgkgday,-0.0032174151944256765,0.005319902604089138,-0.6047883643494927,0.5456139928375454,p80mgkgday,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.5456139928375454
cmcmgkgday,-8.524138072811393e-4,0.0017788765711451437,-0.4791865951286332,0.632030674281515,cmcmgkgday,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.632030674281515
crnmgkgday,-0.0014647546559963698,0.003827331364322418,-0.38270912982620375,0.7021099413276414,crnmgkgday,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.7021099413276414
alsiomgkgday,-0.9174539012835065,1.040536652214283,-0.8817122389020571,0.378386993368516,alsiomgkgday,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.378386993368516
so32mgkgday,-0.18120734943935465,0.30781642471018944,-0.5886864211679483,0.5563568758170988,so32mgkgday,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.5563568758170988
tio2mgkgday,-0.08002035341068807,0.09762566070024489,-0.819665166276179,0.41282603554747244,tio2mgkgday,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.41282603554747244
aspmgkgday,-0.1026516328487788,0.1111652681034157,-0.9234146114169691,0.3562690551929253,aspmgkgday,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.3562690551929253
sucmgkgday,-0.18163033218380314,0.17536297488366592,-1.0357393418097232,0.30086092893072797,sucmgkgday,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.30086092893072797
sacmgkgday,-0.08814090253114364,0.23536735383497712,-0.37448227672620127,0.7082158883557966,sacmgkgday,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.7082158883557966
totaladmgkgday,-5.009174084192173e-4,9.910597148895222e-4,-0.5054361517207434,0.6134915042678933,totaladmgkgday,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.6134915042678933
totalasmgkgday,-0.05067848800964663,0.05663140129293375,-0.8948831717496296,0.37131152010580415,totalasmgkgday,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.37131152010580415
totalemmgkgday,-4.774053240965208e-4,9.941509251295032e-4,-0.48021413251145095,0.6313004747708233,totalemmgkgday,Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics,0.6313004747708233
