term,estimate,std.error,statistic,p.value,metadata_var,arg_gene,fdr
factor(age_10_18_years_10)2,0.15350520729354797,0.5802573604039373,0.26454676453683873,0.7914741130716304,age_10_18_years_10,baeS,0.7914741130716304
factor(age_1_5_years_11)2,0.6021794617916065,0.6217554540658076,0.9685149649332564,0.3332843098607161,age_1_5_years_11,baeS,0.3332843098607161
factor(age_5_10_years_11)2,-0.17468750849345702,0.5492185406113129,-0.3180655705814655,0.7505758735172493,age_5_10_years_11,baeS,0.7505758735172493
factor(age_10_18_years_11)2,-0.036580742182072544,0.5861216395256589,-0.06241151958094721,0.9502615413589832,age_10_18_years_11,baeS,0.9502615413589832
factor(age_1_5_years_12)2,0.09217568147038772,0.5065702822642714,0.1819603018526476,0.8556919986869138,age_1_5_years_12,baeS,0.8556919986869138
factor(age_5_10_years_12)2,-0.02554902941219988,0.553578795051963,-0.046152471230047135,0.9632082445068079,age_5_10_years_12,baeS,0.9632082445068079
factor(age_10_18_years_12)2,-0.29005431691075095,0.601566440851431,-0.4821650564486621,0.6299122050378316,age_10_18_years_12,baeS,0.6299122050378316
factor(breast_fed)2,-7.267136576775464,7.9606686835824725,-0.9128801694464058,0.36177259608596724,breast_fed,rphB,0.36177259608596724
factor(baby_food)2,4.655499975932068,9.308161026290472,0.5001524965869008,0.6172022938679305,baby_food,rphB,0.6172022938679305
factor(family_food)2,-10.511208096592785,15.165337275858134,-0.6931074400386527,0.4885844787302597,family_food,rphB,0.4885844787302597
factor(age_4_12_months_3)2,2.270805645272082,7.459853195543906,0.30440352990170544,0.760954640489708,age_4_12_months_3,rphB,0.760954640489708
factor(age_1_5_years_3)2,2.465894314966772,7.349843848436229,0.3355029529629288,0.7373947875072304,age_1_5_years_3,rphB,0.7373947875072304
factor(age5_10_years_3)2,3.157097146740674,7.223412609858252,0.437064489772048,0.6622644681915402,age5_10_years_3,rphB,0.6622644681915402
factor(age_10_18_years_3)2,-4.856699823555392,7.125219055508674,-0.6816211243078293,0.49581285900606364,age_10_18_years_3,rphB,0.49581285900606364
factor(age_1_5_years_5)2,3.3891504885184194,7.792873072868521,0.4349038482761902,0.6638314165281733,age_1_5_years_5,rphB,0.6638314165281733
factor(age_5_10_years_5)2,8.263733616232246,6.816391008538933,1.212332685416699,0.22599153218651338,age_5_10_years_5,rphB,0.22599153218651338
factor(age_10_18_years_5)2,13.143621732114312,6.634692489700402,1.9810446004118916,0.048167451412291264,age_10_18_years_5,rphB,0.048167451412291264
factor(age_1_5_years_6)2,-0.3622562794689191,7.166884097758978,-0.05054585431096806,0.9597087922707204,age_1_5_years_6,rphB,0.9597087922707204
factor(age_5_10_years_6)2,-1.533869848437579,7.460528069558164,-0.2055980265922945,0.8371935611705028,age_5_10_years_6,rphB,0.8371935611705028
factor(age_10_18_years_6)2,-4.603059104286355,7.849890857501068,-0.5863851087671926,0.5578970666399368,age_10_18_years_6,rphB,0.5578970666399368
factor(age_1_5_years_7)2,-9.066625763271247,7.466485862577722,-1.214309640457967,0.22523669167573857,age_1_5_years_7,rphB,0.22523669167573857
factor(age_5_10_years_7)2,-1.1384019877151412,8.330245503498043,-0.13665887604838328,0.8913587059184481,age_5_10_years_7,rphB,0.8913587059184481
factor(age_10_18_years_7)2,5.321991012507859,9.399494281726227,0.566199718090628,0.5715271178481887,age_10_18_years_7,rphB,0.5715271178481887
factor(age_1_5_years_8)2,7.938028139800278,7.571821495665445,1.0483644053606482,0.29500839800676554,age_1_5_years_8,rphB,0.29500839800676554
factor(age_5_10_years_8)2,9.981956776276963,6.872111145026622,1.4525313350761142,0.14701976560135002,age_5_10_years_8,rphB,0.14701976560135002
factor(age_10_18_years_8)2,7.553732997284558,6.842808909183113,1.1038936053215485,0.270205341586639,age_10_18_years_8,rphB,0.270205341586639
factor(age_1_5_yers_9)2,-1.1305166339233281,7.208877909174698,-0.15682282987266657,0.8754515363852992,age_1_5_yers_9,rphB,0.8754515363852992
factor(age_5_10_years_9)2,8.684586297236203,6.976206964274598,1.2448865610940552,0.21379117655067106,age_5_10_years_9,rphB,0.21379117655067106
factor(age_10_18_years_9)2,12.734382704311713,7.217767952003969,1.7643103503730804,0.07832651619338936,age_10_18_years_9,rphB,0.07832651619338936
factor(age_1_5_years_10)2,4.870564479701887,9.304894877108394,0.5234411075061466,0.6009129814939179,age_1_5_years_10,rphB,0.6009129814939179
factor(age_5_10_years_10)2,8.668254116522286,7.319412809159746,1.1842827208317253,0.2368971844437007,age_5_10_years_10,rphB,0.2368971844437007
factor(age_10_18_years_10)2,6.2959610360075615,7.513929207812835,0.8379052905450781,0.4025079864698168,age_10_18_years_10,rphB,0.4025079864698168
factor(age_1_5_years_11)2,4.249972705498528,8.076178814724965,0.5262355877695187,0.5989722296847694,age_1_5_years_11,rphB,0.5989722296847694
factor(age_5_10_years_11)2,13.01124282363709,7.092279541118216,1.8345642960352986,0.06719950838338466,age_5_10_years_11,rphB,0.06719950838338466
factor(age_10_18_years_11)2,13.755653440665386,7.568541084178819,1.8174775412688222,0.06977792631226168,age_10_18_years_11,rphB,0.06977792631226168
factor(age_1_5_years_12)2,9.233245891961452,6.550581170117132,1.4095307961501606,0.15933680049197743,age_1_5_years_12,rphB,0.15933680049197743
factor(age_5_10_years_12)2,14.102420697340825,7.14384423398241,1.9740660959903495,0.04895685885621257,age_5_10_years_12,rphB,0.04895685885621257
factor(age_10_18_years_12)2,7.318026868558285,7.789720703244666,0.9394466306744599,0.3479819811855728,age_10_18_years_12,rphB,0.3479819811855728
factor(breast_fed)2,-3.4800986584642284,4.572294935272027,-0.7611273349008447,0.44696190711858363,breast_fed,bmr,0.44696190711858363
factor(baby_food)2,2.2402420725556227,5.354610266985269,0.4183763076779283,0.6758635124978388,baby_food,bmr,0.6758635124978388
factor(family_food)2,-7.89253380398202,8.720920132184867,-0.9050115910194317,0.3659229193856258,family_food,bmr,0.3659229193856258
factor(age_4_12_months_3)2,-0.8847075393036162,4.29173254569345,-0.20614228167395432,0.8367686577877337,age_4_12_months_3,bmr,0.8367686577877337
factor(age_1_5_years_3)2,-0.7951352689970534,4.22856408788196,-0.1880390724775151,0.8509268349584913,age_1_5_years_3,bmr,0.8509268349584913
factor(age5_10_years_3)2,-0.15648272883672046,4.156319531147691,-0.03764935002326701,0.9699831781246169,age5_10_years_3,bmr,0.9699831781246169
factor(age_10_18_years_3)2,-3.482522060432537,4.097879136616141,-0.8498352304524676,0.3958475532943573,age_10_18_years_3,bmr,0.3958475532943573
factor(age_1_5_years_5)2,0.5233941729260707,4.48479882672653,0.11670404697017321,0.9071443277833344,age_1_5_years_5,bmr,0.9071443277833344
factor(age_5_10_years_5)2,5.735095496915972,3.9185524897104878,1.4635750093881466,0.14397572436961364,age_5_10_years_5,bmr,0.14397572436961364
factor(age_10_18_years_5)2,7.322779292228795,3.81143623896552,1.9212650646928584,0.05530150457262056,age_10_18_years_5,bmr,0.05530150457262056
factor(age_1_5_years_6)2,-1.28460408830381,4.122552387058648,-0.31160406653324474,0.7554790304262018,age_1_5_years_6,bmr,0.7554790304262018
factor(age_5_10_years_6)2,-3.7553540896852273,4.288602858043808,-0.8756590931803335,0.3816607825205053,age_5_10_years_6,bmr,0.3816607825205053
factor(age_10_18_years_6)2,-6.7610992574620985,4.5067980463193384,-1.500200183805402,0.13423113950169216,age_10_18_years_6,bmr,0.13423113950169216
factor(age_1_5_years_7)2,-5.710602271050472,4.293986727174647,-1.3299068287544353,0.18419126275020967,age_1_5_years_7,bmr,0.18419126275020967
factor(age_5_10_years_7)2,-2.2558732189325994,4.791193595207448,-0.4708374174629705,0.6379743580144815,age_5_10_years_7,bmr,0.6379743580144815
factor(age_10_18_years_7)2,-1.436886456581572,5.408772945233013,-0.2656584905912833,0.7906182276614075,age_10_18_years_7,bmr,0.7906182276614075
factor(age_1_5_years_8)2,4.311564180645283,4.349256812522126,0.9913335465111373,0.322031735571761,age_1_5_years_8,bmr,0.322031735571761
factor(age_5_10_years_8)2,5.954176436474803,3.946161080561724,1.508852861025948,0.13200687427493873,age_5_10_years_8,bmr,0.13200687427493873
factor(age_10_18_years_8)2,4.521588504610975,3.9297111620457352,1.1506159913944207,0.25047655857364187,age_10_18_years_8,bmr,0.25047655857364187
factor(age_1_5_yers_9)2,0.328074888795613,4.1472039893284,0.07910748775315042,0.936980654474288,age_1_5_yers_9,bmr,0.936980654474288
factor(age_5_10_years_9)2,6.3206406721678405,4.0093139166510845,1.5764893454507474,0.11558303746694076,age_5_10_years_9,bmr,0.11558303746694076
factor(age_10_18_years_9)2,7.086511303182627,4.153117582190932,1.7063112620674263,0.08860793136151883,age_10_18_years_9,bmr,0.08860793136151883
factor(age_1_5_years_10)2,1.441161867221722,5.354062640983363,0.2691716484955111,0.7879152192458574,age_1_5_years_10,bmr,0.7879152192458574
factor(age_5_10_years_10)2,3.5286453677799163,4.213834287066653,0.8373953808791772,0.4027941608374842,age_5_10_years_10,bmr,0.4027941608374842
factor(age_10_18_years_10)2,2.276593941631902,4.324557654504906,0.5264339438879643,0.5988340190251963,age_10_18_years_10,bmr,0.5988340190251963
factor(age_1_5_years_11)2,1.551110790696535,4.646944621956705,0.3337915376412218,0.7386854259791692,age_1_5_years_11,bmr,0.7386854259791692
factor(age_5_10_years_11)2,7.605290326944602,4.079575829083451,1.8642355591790203,0.0629091836828289,age_5_10_years_11,bmr,0.0629091836828289
factor(age_10_18_years_11)2,6.917287688649382,4.35762304802001,1.5873992799336822,0.11309187919723851,age_10_18_years_11,bmr,0.11309187919723851
factor(age_1_5_years_12)2,4.747537521009454,3.770013431387685,1.2592892856782096,0.20854824828480847,age_1_5_years_12,bmr,0.20854824828480847
factor(age_5_10_years_12)2,8.419964491616353,4.108401848986299,2.049450078427426,0.04097029716281002,age_5_10_years_12,bmr,0.04097029716281002
factor(age_10_18_years_12)2,5.627504567205894,4.4779729410071125,1.2567080331531095,0.20948094381292043,age_10_18_years_12,bmr,0.20948094381292043
factor(breast_fed)2,-1.6990166702068268,5.137269063366568,-0.3307237073336048,0.7410002642178819,breast_fed,adeI,0.7410002642178819
factor(baby_food)2,1.8250535690145027,6.00384718908541,0.30398068297479774,0.7612774255883974,baby_food,adeI,0.7612774255883974
factor(family_food)2,-6.7511580693041635,9.778980566509796,-0.6903744233243436,0.490299529622124,family_food,adeI,0.490299529622124
factor(age_4_12_months_3)2,-1.1904776945539892,4.81064075146648,-0.24746759445528807,0.8046539772383113,age_4_12_months_3,adeI,0.8046539772383113
factor(age_1_5_years_3)2,0.5862395321819465,4.740029514783455,0.12367845608419771,0.9016225188311582,age_1_5_years_3,adeI,0.9016225188311582
factor(age5_10_years_3)2,1.3374485367438471,4.658547876728804,0.28709558689412745,0.7741651226040184,age5_10_years_3,adeI,0.7741651226040184
factor(age_10_18_years_3)2,-3.655514158825193,4.593872541543619,-0.7957369573856045,0.4265849376676042,age_10_18_years_3,adeI,0.4265849376676042
factor(age_1_5_years_5)2,1.297386547609369,5.023830835697565,0.2582464637126312,0.7963295060272576,age_1_5_years_5,adeI,0.7963295060272576
factor(age_5_10_years_5)2,5.257784019753724,4.395725898529414,1.1961128016450504,0.23225305483517292,age_5_10_years_5,adeI,0.23225305483517292
factor(age_10_18_years_5)2,6.891079939496139,4.308176281157293,1.5995352765938837,0.11037225581192164,age_10_18_years_5,adeI,0.11037225581192164
factor(age_1_5_years_6)2,0.7901316571394544,4.621429163526523,0.17097127948543958,0.8643196157996722,age_1_5_years_6,adeI,0.8643196157996722
factor(age_5_10_years_6)2,-0.6930676270691289,4.811025503950895,-0.14405819019250057,0.8855160052296529,age_5_10_years_6,adeI,0.8855160052296529
factor(age_10_18_years_6)2,-3.390100904657226,5.06143483245513,-0.669790487653637,0.5033188842803129,age_10_18_years_6,adeI,0.5033188842803129
factor(age_1_5_years_7)2,-4.345766086036094,4.8181221588903655,-0.9019626200255875,0.3675367507302961,age_1_5_years_7,adeI,0.3675367507302961
factor(age_5_10_years_7)2,-0.5868138339413083,5.3717908395691625,-0.10923988879439932,0.9130586491782877,age_5_10_years_7,adeI,0.9130586491782877
factor(age_10_18_years_7)2,5.633037241359085,6.057768506576398,0.9298865143565292,0.35290517156709933,age_10_18_years_7,adeI,0.35290517156709933
factor(age_1_5_years_8)2,3.7363058419913533,4.91232534166902,0.7605982059653035,0.4472776781853097,age_1_5_years_8,adeI,0.4472776781853097
factor(age_5_10_years_8)2,5.191969922153665,4.459476412168645,1.1642554960008875,0.24490987281626556,age_5_10_years_8,adeI,0.24490987281626556
factor(age_10_18_years_8)2,4.509219345282617,4.4382707392211165,1.0159856417578417,0.3101600507923883,age_10_18_years_8,adeI,0.3101600507923883
factor(age_1_5_yers_9)2,0.09506852376796122,4.648758481095243,0.02045030391545813,0.9836927974848422,age_1_5_yers_9,adeI,0.9836927974848422
factor(age_5_10_years_9)2,5.153756871870403,4.499732276635075,1.1453474462539384,0.25264565597024446,age_5_10_years_9,adeI,0.25264565597024446
factor(age_10_18_years_9)2,7.764329359651117,4.655998784586187,1.6675969472662113,0.0960590412405848,age_10_18_years_9,adeI,0.0960590412405848
factor(age_1_5_years_10)2,2.1638097350161742,6.001169248808404,0.3605646908635049,0.7185861922057811,age_1_5_years_10,adeI,0.7185861922057811
factor(age_5_10_years_10)2,6.272481489951031,4.718099699165686,1.3294508149245363,0.18434146179888267,age_5_10_years_10,adeI,0.18434146179888267
factor(age_10_18_years_10)2,5.236356984438405,4.842959982734485,1.081230694266814,0.2801466219180712,age_10_18_years_10,adeI,0.2801466219180712
factor(age_1_5_years_11)2,2.660223438912138,5.207984156779818,0.5107971450813702,0.6097324356175536,age_1_5_years_11,adeI,0.6097324356175536
factor(age_5_10_years_11)2,7.387450693238952,4.577114481419463,1.6139973608324392,0.10719629111519563,age_5_10_years_11,adeI,0.10719629111519563
factor(age_10_18_years_11)2,9.077932134782587,4.879759118240745,1.8603238223069034,0.06346146283625312,age_10_18_years_11,adeI,0.06346146283625312
factor(age_1_5_years_12)2,4.6177458102230196,4.227678582481185,1.0922651095942368,0.2752737839653618,age_1_5_years_12,adeI,0.2752737839653618
factor(age_5_10_years_12)2,9.280692883999343,4.6059133458254244,2.014951690832593,0.04447620874262297,age_5_10_years_12,adeI,0.04447620874262297
factor(age_10_18_years_12)2,5.286449748726767,5.02199804851052,1.0526586624808987,0.29303605107543373,age_10_18_years_12,adeI,0.29303605107543373
factor(breast_fed)2,-2.053992807540161,1.568167626901798,-1.3098043680433575,0.19090051373819492,breast_fed,golS,0.19090051373819492
factor(baby_food)2,1.5114142418029308,1.8472595828894718,0.8181926653961574,0.41366267966167747,baby_food,golS,0.41366267966167747
factor(family_food)2,-2.000776031254427,3.011295005897625,-0.6644237868876695,0.5067449487980218,family_food,golS,0.5067449487980218
factor(age_4_12_months_3)2,0.4963497731443157,1.4811661622147478,0.3351074213052081,0.7376929333090265,age_4_12_months_3,golS,0.7376929333090265
factor(age_1_5_years_3)2,0.8374153902761734,1.4590189104200626,0.5739578728524328,0.5662697070444562,age_1_5_years_3,golS,0.5662697070444562
factor(age5_10_years_3)2,0.9238501341181082,1.4339101252475477,0.6442873356226677,0.5197020965468713,age5_10_years_3,golS,0.5197020965468713
factor(age_10_18_years_3)2,-0.9172188434539514,1.4148197867378753,-0.6482937629595685,0.5171102181920588,age_10_18_years_3,golS,0.5171102181920588
factor(age_1_5_years_5)2,0.7367282947662684,1.5476181256818897,0.4760401048169823,0.634266536862856,age_1_5_years_5,golS,0.634266536862856
factor(age_5_10_years_5)2,2.2085955442640732,1.3517220706108917,1.6339124678684351,0.10294401664784893,age_5_10_years_5,golS,0.10294401664784893
factor(age_10_18_years_5)2,3.0769547280325495,1.32247865176848,2.326657389832269,0.020406776662686442,age_10_18_years_5,golS,0.020406776662686442
factor(age_1_5_years_6)2,-0.7967235644823905,1.4225575000334871,-0.5600642254978344,0.5757013352794731,age_1_5_years_6,golS,0.5757013352794731
factor(age_5_10_years_6)2,-1.1171925036574533,1.480504516632074,-0.7546025635902137,0.45086380987498953,age_5_10_years_6,golS,0.45086380987498953
factor(age_10_18_years_6)2,-1.7335799302769157,1.5571656902513116,-1.1132918873887676,0.2661497229407447,age_10_18_years_6,golS,0.2661497229407447
factor(age_1_5_years_7)2,-1.3006191471958328,1.483620493332566,-0.8766521850034111,0.38112153374640445,age_1_5_years_7,golS,0.38112153374640445
factor(age_5_10_years_7)2,-0.5211986998335596,1.6538771258064306,-0.3151374982463846,0.7527965321847873,age_5_10_years_7,golS,0.7527965321847873
factor(age_10_18_years_7)2,1.0081986539331116,1.8663807706990447,0.5401891563399976,0.5893213716888392,age_10_18_years_7,golS,0.5893213716888392
factor(age_1_5_years_8)2,1.6664073085063278,1.5114518509930313,1.1025209353586025,0.2707982910054835,age_1_5_years_8,golS,0.2707982910054835
factor(age_5_10_years_8)2,1.3560660854815814,1.3735970818195296,0.9872371625056703,0.32403326090979645,age_5_10_years_8,golS,0.32403326090979645
factor(age_10_18_years_8)2,1.3337971456162714,1.3665173083625024,0.9760558007234906,0.32953998117684813,age_10_18_years_8,golS,0.32953998117684813
factor(age_1_5_yers_9)2,-0.1729431394349959,1.4313795260152937,-0.12082270026345764,0.9038828851317542,age_1_5_yers_9,golS,0.9038828851317542
factor(age_5_10_years_9)2,1.5380740473043688,1.3856309518320955,1.1100170974606993,0.2675568429182355,age_5_10_years_9,golS,0.2675568429182355
factor(age_10_18_years_9)2,1.6398770623417356,1.435864834865779,1.142083170032524,0.2539984819064101,age_10_18_years_9,golS,0.2539984819064101
factor(age_1_5_years_10)2,1.5061972284575484,1.8467759717124361,0.8155819934460791,0.41515061703319034,age_1_5_years_10,golS,0.41515061703319034
factor(age_5_10_years_10)2,0.7774627153008214,1.4550293388603828,0.5343278616703019,0.5933662989361914,age_5_10_years_10,golS,0.5933662989361914
factor(age_10_18_years_10)2,0.45476678764701856,1.4928965176652562,0.30462043568714947,0.7607895184827314,age_10_18_years_10,golS,0.7607895184827314
factor(age_1_5_years_11)2,1.5235210859137374,1.602508797794364,0.9507099667787519,0.3422392105779253,age_1_5_years_11,golS,0.3422392105779253
factor(age_5_10_years_11)2,2.554541499733834,1.408324847949327,1.8138865500055061,0.07033004487942611,age_5_10_years_11,golS,0.07033004487942611
factor(age_10_18_years_11)2,2.2632486362624538,1.5044244043076238,1.5043950561969652,0.1331485043968536,age_10_18_years_11,golS,0.1331485043968536
factor(age_1_5_years_12)2,1.622639665509333,1.301248601846195,1.2469866735742519,0.21302080102557458,age_1_5_years_12,golS,0.21302080102557458
factor(age_5_10_years_12)2,2.8054050260635286,1.4184294220661582,1.977824897326953,0.04852965268812128,age_5_10_years_12,golS,0.04852965268812128
factor(age_10_18_years_12)2,1.3150019856114115,1.5469557302612538,0.8500579298344437,0.3957238595574335,age_10_18_years_12,golS,0.3957238595574335
factor(breast_fed)2,-2.090003628369444,2.312589725176707,-0.9037502872282046,0.36658981894782827,breast_fed,arlR,0.36658981894782827
factor(baby_food)2,1.0240146804174939,2.704812207233316,0.3785899359959384,0.7051637111650126,baby_food,arlR,0.7051637111650126
factor(family_food)2,-1.649893060464131,4.4071738893482015,-0.3743653193380445,0.7083013818786545,family_food,arlR,0.7083013818786545
factor(age_4_12_months_3)2,0.5140698818438776,2.16733924030093,0.23718939438963887,0.812612775884203,age_4_12_months_3,arlR,0.812612775884203
factor(age_1_5_years_3)2,0.9275958655623096,2.1351232229783204,0.43444605706100187,0.6641630958659177,age_1_5_years_3,arlR,0.6641630958659177
factor(age5_10_years_3)2,1.0841169425725787,2.0983957281426813,0.5166408452099478,0.6056488720014926,age5_10_years_3,arlR,0.6056488720014926
factor(age_10_18_years_3)2,-2.8992740707873104,2.0667515253375344,-1.4028169498091028,0.16132885240549807,age_10_18_years_3,arlR,0.16132885240549807
factor(age_1_5_years_5)2,0.6801851865038848,2.26296183690969,0.3005729815721278,0.7638727634923504,age_1_5_years_5,arlR,0.7638727634923504
factor(age_5_10_years_5)2,1.8871475835784821,1.9814932279979784,0.952386592552315,0.34138840366330536,age_5_10_years_5,arlR,0.34138840366330536
factor(age_10_18_years_5)2,3.1984825066344422,1.9404009545397316,1.6483616435826434,0.09994532125383457,age_10_18_years_5,arlR,0.09994532125383457
factor(age_1_5_years_6)2,-2.121702728912857,2.079855653953298,-1.0201201823213155,0.30819404338272066,age_1_5_years_6,arlR,0.30819404338272066
factor(age_5_10_years_6)2,-1.0575929797967987,2.1670020936990952,-0.4880442814854306,0.6257451078718671,age_5_10_years_6,arlR,0.6257451078718671
factor(age_10_18_years_6)2,-0.6678847738626412,2.281193822102113,-0.29277861766572183,0.7698200374013406,age_10_18_years_6,arlR,0.7698200374013406
factor(age_1_5_years_7)2,-1.9638646276163807,2.1706869506876187,-0.9047203361103167,0.3660751131247383,age_1_5_years_7,arlR,0.3660751131247383
factor(age_5_10_years_7)2,-0.26847302104514825,2.42014061189214,-0.11093281924443549,0.9117167745303448,age_5_10_years_7,arlR,0.9117167745303448
factor(age_10_18_years_7)2,-2.3458223586931792,2.7295575940276495,-0.8594148604249663,0.3905479387040439,age_10_18_years_7,arlR,0.3905479387040439
factor(age_1_5_years_8)2,0.021839561921422043,2.2142382356023904,0.009863239451955594,0.992134577347717,age_1_5_years_8,arlR,0.992134577347717
factor(age_5_10_years_8)2,0.12728964076513047,2.011762809062679,0.06327268810801671,0.949576206558034,age_5_10_years_8,arlR,0.949576206558034
factor(age_10_18_years_8)2,0.3338290442692341,2.001284630502541,0.16680737921092542,0.8675935043621175,age_10_18_years_8,arlR,0.8675935043621175
factor(age_1_5_yers_9)2,-2.0284508412813724,2.0923140960162843,-0.9694772143166717,0.3328036591415986,age_1_5_yers_9,arlR,0.3328036591415986
factor(age_5_10_years_9)2,-0.052629089553629126,2.030068622934362,-0.025924783506853295,0.9793282891062288,age_5_10_years_9,arlR,0.9793282891062288
factor(age_10_18_years_9)2,-0.1778725954999068,2.103811658191738,-0.08454777537110492,0.9326567675882322,age_10_18_years_9,arlR,0.9326567675882322
factor(age_1_5_years_10)2,0.6293874291095302,2.7039112277260626,0.23276926500239908,0.8160414809901936,age_1_5_years_10,arlR,0.8160414809901936
factor(age_5_10_years_10)2,0.6280602320923537,2.129415339357684,0.2949449177358709,0.7681656437063413,age_5_10_years_10,arlR,0.7681656437063413
factor(age_10_18_years_10)2,0.6182384313226299,2.1844035747647172,0.28302390568520314,0.7772825940342257,age_10_18_years_10,arlR,0.7772825940342257
factor(age_1_5_years_11)2,0.7456983414050927,2.3466483041193875,0.3177716661231545,0.7507989765826292,age_1_5_years_11,arlR,0.7507989765826292
factor(age_5_10_years_11)2,1.4592280332923906,2.066709195146341,0.7060635510401667,0.48049696808496445,age_5_10_years_11,arlR,0.48049696808496445
factor(age_10_18_years_11)2,3.278243157849265,2.201347150750436,1.4891986285451237,0.13710292230965943,age_10_18_years_11,arlR,0.13710292230965943
factor(age_1_5_years_12)2,-0.10461129408752767,1.9070866693005497,-0.05485398003746485,0.9562780056215934,age_1_5_years_12,arlR,0.9562780056215934
factor(age_5_10_years_12)2,1.065800710965245,2.083420524399122,0.511562931479055,0.60919616720871,age_5_10_years_12,arlR,0.60919616720871
factor(age_10_18_years_12)2,-2.5630215704007684,2.2621303271068833,-1.1330123378340917,0.2577842657590277,age_10_18_years_12,arlR,0.2577842657590277
factor(breast_fed)2,2.762797592121976,10.45715323000277,0.2642016934585211,0.7917400693279588,breast_fed,almE,0.7917400693279588
factor(baby_food)2,-2.381350885340848,12.221087771524976,-0.19485588597844572,0.8455901503159873,baby_food,almE,0.8455901503159873
factor(family_food)2,-14.989476495262938,19.902007878253126,-0.7531640318383102,0.45172844308232407,family_food,almE,0.45172844308232407
factor(age_4_12_months_3)2,-14.455251238078528,9.769748875983327,-1.4795929170312072,0.13964901767396354,age_4_12_months_3,almE,0.13964901767396354
factor(age_1_5_years_3)2,-11.72081238716728,9.633080738922915,-1.21672523098543,0.22431682570066794,age_1_5_years_3,almE,0.22431682570066794
factor(age5_10_years_3)2,-10.502817747064746,9.470666545705,-1.1089840082932527,0.2680018058360662,age5_10_years_3,almE,0.2680018058360662
factor(age_10_18_years_3)2,-13.197107401228743,9.337057876037392,-1.4134117595112885,0.1581938331567253,age_10_18_years_3,almE,0.1581938331567253
factor(age_1_5_years_5)2,1.7791349586893506,10.233314263644507,0.17385716033465456,0.8620524178416707,age_1_5_years_5,almE,0.8620524178416707
factor(age_5_10_years_5)2,9.71787804193427,8.949590751130133,1.0858460808062222,0.2781013438206443,age_5_10_years_5,almE,0.2781013438206443
factor(age_10_18_years_5)2,13.023268838433843,8.772488275002003,1.4845581356369348,0.13832982949880276,age_10_18_years_5,almE,0.13832982949880276
factor(age_1_5_years_6)2,0.6049903752123356,9.406866389172226,0.06431369918347195,0.9487476739574792,age_1_5_years_6,almE,0.9487476739574792
factor(age_5_10_years_6)2,-1.6900573485336483,9.792433557198079,-0.17258808432673467,0.8630491979826449,age_5_10_years_6,almE,0.8630491979826449
factor(age_10_18_years_6)2,-8.100671655874152,10.300367386134669,-0.7864449249430142,0.43200153202056046,age_10_18_years_6,almE,0.43200153202056046
factor(age_1_5_years_7)2,-15.17124792484799,9.790547930464955,-1.5495810890869623,0.12191230965073048,age_1_5_years_7,almE,0.12191230965073048
factor(age_5_10_years_7)2,-1.247733507967,10.93391575756083,-0.1141158881806995,0.9091944518339399,age_5_10_years_7,almE,0.9091944518339399
factor(age_10_18_years_7)2,3.1962261093602304,12.340603165297189,0.2590008013828924,0.7957475364735855,age_10_18_years_7,almE,0.7957475364735855
factor(age_1_5_years_8)2,10.430418882686782,9.99352482107209,1.043717714163622,0.29715139794269085,age_1_5_years_8,almE,0.29715139794269085
factor(age_5_10_years_8)2,16.253290165817088,9.059321061171186,1.7940958330177414,0.0734391096747224,age_5_10_years_8,almE,0.0734391096747224
factor(age_10_18_years_8)2,13.183839802151748,9.024340460541357,1.4609200372922178,0.14470698753781994,age_10_18_years_8,almE,0.14470698753781994
factor(age_1_5_yers_9)2,1.3587840591526288,9.462040861117078,0.14360369809185247,0.885874708016495,age_1_5_yers_9,almE,0.885874708016495
factor(age_5_10_years_9)2,15.391005204347483,9.144228161017754,1.6831387989595463,0.09300948303198442,age_5_10_years_9,almE,0.09300948303198442
factor(age_10_18_years_9)2,20.881035554620116,9.456137978258432,2.2081991191995956,0.02771037813103126,age_10_18_years_9,almE,0.02771037813103126
factor(age_1_5_years_10)2,1.752470771226761,12.216402711470419,0.14345227581449188,0.8859942215623968,age_1_5_years_10,almE,0.8859942215623968
factor(age_5_10_years_10)2,12.256438501119666,9.604792691438423,1.276075277714727,0.20255647741879187,age_5_10_years_10,almE,0.20255647741879187
factor(age_10_18_years_10)2,12.922309241449582,9.851788934983182,1.3116713448420667,0.19026868210587383,age_10_18_years_10,almE,0.19026868210587383
factor(age_1_5_years_11)2,2.107047769224285,10.603064656961319,0.19872063760744182,0.8425670283704911,age_1_5_years_11,almE,0.8425670283704911
factor(age_5_10_years_11)2,16.77196306422793,9.310138389209154,1.801473013942236,0.072266401039228,age_5_10_years_11,almE,0.072266401039228
factor(age_10_18_years_11)2,22.01672469410747,9.917133105810771,2.2200694958109572,0.026888343001662717,age_10_18_years_11,almE,0.026888343001662717
factor(age_1_5_years_12)2,9.922545655590444,8.603917728382118,1.1532590116312376,0.24938775975342836,age_1_5_years_12,almE,0.24938775975342836
factor(age_5_10_years_12)2,22.339339392871892,9.358952826559799,2.386948604920309,0.017381671253672598,age_5_10_years_12,almE,0.017381671253672598
factor(age_10_18_years_12)2,21.33609412006001,10.186709760100264,2.094502996799823,0.03674780763092492,age_10_18_years_12,almE,0.03674780763092492
