term,estimate,std.error,statistic,p.value,metadata_var,arg_gene,fdr
factor(crp)50.3,4.565953783398161,43.10142221555907,0.105935107212075,0.9156915601011577,crp,rosB,0.9958424372742081
factor(crp)54,-3.548370503406565,42.943313217043894,-0.08262917408054678,0.9341913281707052,crp,rosB,0.9958424372742081
factor(crp)56,-7.650706327961193,43.09670146076693,-0.17752417397712006,0.8591943507922062,crp,rosB,0.9958424372742081
factor(crp)6,4.48193643358082,16.41570578181935,0.2730273369387891,0.7849853524759334,crp,rosB,0.9958424372742081
factor(crp)6.1,-5.7046349431605545,42.96361809818869,-0.13277827137656867,0.8944413114372582,crp,rosB,0.9958424372742081
factor(crp)6.25,-5.7502799444480495,43.02234841871294,-0.1336579744202647,0.8937460998534743,crp,rosB,0.9958424372742081
factor(crp)6.3,-11.551390382099461,43.16702534168953,-0.26759755370364713,0.7891590290588976,crp,rosB,0.9958424372742081
factor(crp)6.4,9.439759003046111,25.14049906385752,0.37548017559511765,0.7075197184424604,crp,rosB,0.9958424372742081
factor(crp)6.5,-4.923386500432198,43.070014990186124,-0.1143112325722207,0.9090534193830788,crp,rosB,0.9958424372742081
factor(crp)6.8,5.5916937457040055,43.13995227155602,0.129617522766497,0.8969398554375786,crp,rosB,0.9958424372742081
factor(crp)7,27.099004737599035,17.717661756267923,1.5294910304974245,0.12700185884256737,crp,rosB,0.7844232457923279
factor(crp)7.1,17.310902166845864,43.32355388964978,0.39957253301376844,0.6897031938302893,crp,rosB,0.9958424372742081
factor(crp)7.2,3.728557882430362,43.07888865903996,0.08655185865961137,0.931074806726643,crp,rosB,0.9958424372742081
factor(crp)7.6,-12.975452002593267,42.92715926391263,-0.3022667286885037,0.7626195026147706,crp,rosB,0.9958424372742081
factor(crp)7.7,147.93306262020036,30.88946644902938,4.789110322261612,2.432336068694426e-6,crp,rosB,8.513176240430491e-5
factor(crp)7.8,2.1727939259501037,43.058357987058166,0.05046160670137884,0.959781921494524,crp,rosB,0.9958424372742081
factor(crp)74.40000000000001,6.345069991056304,43.175898724208444,0.14695860835662616,0.8832451673548413,crp,rosB,0.9958424372742081
factor(crp)8,99.56661268008837,30.34722199775026,3.2809135771132385,0.0011335760338889425,crp,rosB,0.023805096711667792
factor(crp)8.25,-8.651890466162007,43.01215054529057,-0.2011499159301931,0.8406924843988481,crp,rosB,0.9958424372742081
factor(crp)8.33,-4.782653577276238,43.07890320409794,-0.11102078329657385,0.911660390394892,crp,rosB,0.9958424372742081
factor(crp)8.390000000000001,-5.0860432620824705,43.0621860872225,-0.11810926764797042,0.9060455201142884,crp,rosB,0.9958424372742081
factor(crp)8.5,3.7031701467364124,43.1381393658535,0.08584445692777608,0.9316367511115072,crp,rosB,0.9958424372742081
factor(crp)8.6,-2.194112728922794,30.447764964767455,-0.07206153658443257,0.9425920839176062,crp,rosB,0.9958424372742081
factor(crp)83,88.79458649365824,42.906493467430806,2.0694906369139647,0.039197540824683595,crp,rosB,0.3429784822159815
factor(crp)9,8.513494011403596,25.15447830486955,0.3384484427870446,0.7352182871054942,crp,rosB,0.9958424372742081
factor(crp)9.19999999999999,361.45884053539515,30.351837510641946,11.908960714772562,6.987683491485826e-28,crp,rosB,7.337067666060118e-26
factor(crp)9.210000000000001,-12.047734971838848,42.93328264523507,-0.28061527629720995,0.7791631885217276,crp,rosB,0.9958424372742081
factor(crp)9.4,9.634589091888452,43.06104607187883,0.22374256946303855,0.8230817768932148,crp,rosB,0.9958424372742081
factor(crp)95,-6.820163027425665,42.97320919018126,-0.1587073238408262,0.8739865265064678,crp,rosB,0.9958424372742081
factor(crp_yn)1,-3.4300696198887053,10.524106879363702,-0.32592500809874814,0.7447774336925375,crp_yn,rosB,0.7447774336925375
cd_hct_r,-0.1406298540667391,1.0524810519425343,-0.13361746874889824,0.8938255733226721,cd_hct_r,rosB,0.8938255733226721
esr,0.48935715088896486,0.18913068680649536,2.5874021775727973,0.010689085314865288,esr,rosB,0.010689085314865288
factor(bowel_resection)1,33.87467179165774,8.373759999973096,4.045335881583252,6.355778512297641e-5,bowel_resection,rosB,6.355778512297641e-5
factor(malignancy)1,-12.463311443170053,16.184279534187265,-0.7700875047815917,0.44173673895321497,malignancy,rosB,0.44173673895321497
hb,-0.004434142102760391,0.2169550761227817,-0.020438065713894477,0.9837117927290214,hb,emrY,0.9837117927290214
wbc,0.2054145396688277,1.6260275574843497,0.12632906418057727,0.8995832721010804,wbc,emrY,0.8995832721010804
factor(crp).52,-11.956872569203025,46.3511055781637,-0.2579630500730922,0.7965796234279372,crp,emrY,0.9994167731209662
factor(crp).6,5.041014983769885,46.5949314529791,0.10818805450667923,0.9139054827641122,crp,emrY,0.9994167731209662
factor(crp).7,5.466722305103004,46.63939391521008,0.11721255029688951,0.9067555657551256,crp,emrY,0.9994167731209662
factor(crp).72,-8.075920617916925,46.263239673684595,-0.17456452844374973,0.8615178194821147,crp,emrY,0.9994167731209662
factor(crp).8,98.16671690292075,21.750244154709552,4.5133616066403945,8.59909737016193e-6,crp,emrY,9.029052238670026e-4
factor(crp).9,3.664916413485924,33.13169319257315,0.11061663502025477,0.9119806571148763,crp,emrY,0.9994167731209662
factor(crp)<0.6,11.475529872712897,11.650519473594505,0.9849801031380433,0.3252809891987841,crp,emrY,0.9994167731209662
factor(crp)<1,91.32067391258225,46.31267838231464,1.97182881885438,0.04937771456950847,crp,emrY,0.47133272998167175
factor(crp)<5,42.79277193191995,11.21827393796513,3.8145593670252347,1.5995526499581236e-4,crp,emrY,0.005598434274853433
factor(crp)0,32.396146377396626,9.210151705499312,3.517438953589997,4.902306550951124e-4,crp,emrY,0.0128685546962467
factor(crp)1,70.21954171669303,21.027352650581232,3.339438058777791,9.253220272213605e-4,crp,emrY,0.01943176257164857
factor(crp)1.1,20.448649900798245,27.23082960907157,0.7509374556104623,0.45317020720746715,crp,emrY,0.9994167731209662
factor(crp)1.2,14.141317886866371,46.42100468554409,0.30463187909567374,0.7608187393165476,crp,emrY,0.9994167731209662
factor(crp)1.3,-5.480164399723166,46.47905857925143,-0.11790609722395601,0.9062063894984573,crp,emrY,0.9994167731209662
factor(crp)1.4,2.066689822385449,46.422772747085375,0.044518879422496466,0.9645149499907861,crp,emrY,0.9994167731209662
factor(crp)1.5,2.678526886636134,46.438314634303964,0.05767924412695002,0.9540354326569105,crp,emrY,0.9994167731209662
factor(crp)1.6,4.9176727569922924,46.50136587733593,0.10575329700990768,0.9158357132060506,crp,emrY,0.9994167731209662
factor(crp)1.7,7.9877451836086815,33.00568315545435,0.24201120594859338,0.8089062877897228,crp,emrY,0.9994167731209662
factor(crp)1.8,0.94662948024366,46.4210696803748,0.02039223754992147,0.9837415280621974,crp,emrY,0.9994167731209662
factor(crp)10,37.60208781832368,33.12826319667367,1.135045552949459,0.2570949732733413,crp,emrY,0.9994167731209662
factor(crp)10.25,-15.160460814433154,46.287777569404696,-0.3275262198903652,0.7434561571851186,crp,emrY,0.9994167731209662
factor(crp)10.8,60.18296624887723,46.42425646319161,1.2963689853944023,0.19566074698834052,crp,emrY,0.9994167731209662
factor(crp)11,18.58527164533096,26.79492374593196,0.6936116639687246,0.4883633401171562,crp,emrY,0.9994167731209662
factor(crp)11.4,1.5715940830377275,46.41775230601756,0.03385760845714167,0.9730090538050121,crp,emrY,0.9994167731209662
factor(crp)113.2,12.065394698207502,46.597344471121744,0.2589288045305868,0.7958349438582047,crp,emrY,0.9994167731209662
factor(crp)12,12.791484163536385,46.44754296336614,0.27539635785740524,0.7831663078035811,crp,emrY,0.9994167731209662
factor(crp)12.31,13.007366266524855,46.28262186042635,0.28104212215442176,0.7788360391191727,crp,emrY,0.9994167731209662
factor(crp)13,24.324521294933245,32.91799960259408,0.7389428758914126,0.4604127268321634,crp,emrY,0.9994167731209662
factor(crp)13.5,114.16115320242409,46.505523242045335,2.454786985370627,0.014558965118292006,crp,emrY,0.1910864171775826
factor(crp)14,3.1511150077406187,46.480788841694775,0.06779392274242055,0.9459865002408955,crp,emrY,0.9994167731209662
factor(crp)14.3,68.02605199163622,46.29683684378583,1.4693455671964981,0.14259342888912654,crp,emrY,0.9434365990557926
factor(crp)15,-12.955108257465357,46.35838029957149,-0.27945558437866963,0.7800522146526468,crp,emrY,0.9994167731209662
factor(crp)16,34.41828609974766,23.492948957825515,1.4650474983594135,0.1437617674751684,crp,emrY,0.9434365990557926
factor(crp)19,24.026245796785897,46.46970641305559,0.5170302902975897,0.605445613831618,crp,emrY,0.9994167731209662
factor(crp)2,-0.033837635837936995,46.26019586388195,-7.314633067594949e-4,0.9994167731209662,crp,emrY,0.9994167731209662
factor(crp)2.1,25.39382380060306,33.10038512930932,0.7671760827374073,0.4434687417852736,crp,emrY,0.9994167731209662
factor(crp)2.2,10.677719169421962,33.55281651966689,0.3182361505527635,0.7504863330089322,crp,emrY,0.9994167731209662
factor(crp)2.3,-7.759382020810641,46.30775609046642,-0.16756117497146658,0.8670205585929979,crp,emrY,0.9994167731209662
factor(crp)2.6,4.034828035903057,46.554407006697296,0.0866690888216578,0.9309816849876708,crp,emrY,0.9994167731209662
factor(crp)2.7,5.28715633145706,46.62003755559111,0.1134095253602595,0.9097677311694755,crp,emrY,0.9994167731209662
factor(crp)2.8,3.2392228392000555,46.49059433501677,0.06967479950584905,0.9444903451046321,crp,emrY,0.9994167731209662
factor(crp)2.9,5.108266370381468,46.382720756730244,0.11013296087509584,0.9123639628625592,crp,emrY,0.9994167731209662
factor(crp)20,23.036870891180317,32.96993962146189,0.6987234782857895,0.4851661898773787,crp,emrY,0.9994167731209662
factor(crp)23,-2.777162455461464,46.30190837542146,-0.05997943827593229,0.9522045695986241,crp,emrY,0.9994167731209662
factor(crp)23.2,122.84022978326786,46.43015164754686,2.645699516894818,0.008501860588489145,crp,emrY,0.14878256029856002
factor(crp)24,0.1686396597160039,46.50159583258237,0.003626534889751951,0.9971084152188534,crp,emrY,0.9994167731209662
factor(crp)24.7,14.471994119117836,46.61531621055193,0.3104557749592596,0.7563901396611146,crp,emrY,0.9994167731209662
factor(crp)24.8,22.14651435720808,46.417566729293505,0.4771149355235743,0.6335634942863602,crp,emrY,0.9994167731209662
factor(crp)25,98.91362573665222,46.424332875180056,2.130641833940809,0.033781225003465414,crp,emrY,0.35470286253638683
factor(crp)3,100.95772507401016,46.45269985992259,2.1733446145960653,0.030391586170844233,crp,emrY,0.354568505326516
factor(crp)3.1,12.735246408932422,46.55268546796825,0.2735663105342275,0.784571399405471,crp,emrY,0.9994167731209662
