feature	Pathway1	Pathway2	Pathway3	Pathway4	Pathway5	Pathway6	Pathway7	Pathway8	Pathway9	Pathway10	Pathway11	Pathway12	Pathway13	Pathway14	Pathway15	Pathway16	Pathway17	Pathway18	Pathway19	Pathway20	Pathway21	Pathway22	Pathway23	Pathway24	Pathway25	Pathway26	Pathway27	Pathway28	Pathway29	Pathway30	Pathway31	Pathway32	Pathway33	Pathway34	Pathway35	Pathway36	Pathway37	Pathway38	Pathway39	Pathway40	Pathway41	Pathway42	Pathway43	Pathway44	Pathway45	Pathway46	Pathway47	Pathway48	Pathway49	Pathway50	Pathway51	Pathway52	Pathway53	Pathway54	Pathway55	Pathway56	Pathway57	Pathway58	Pathway59	Pathway60	Pathway61	Pathway62	Pathway63	Pathway64	Pathway65	Pathway66	Pathway67	Pathway68	Pathway69	Pathway70	Pathway71	Pathway72	Pathway73	Pathway74	Pathway75	Pathway76	Pathway77	Pathway78	Pathway79	Pathway80	Pathway81	Pathway82	Pathway83	Pathway84	Pathway85	Pathway86	Pathway87	Pathway88	Pathway89	Pathway90	Pathway91	Pathway92	Pathway93	Pathway94	Pathway95	Pathway96	Pathway97	Pathway98	Pathway99	Pathway100	Pathway101	Pathway102	Pathway103	Pathway104	Pathway105	Pathway106	Pathway107	Pathway108	Pathway109	Pathway110	Pathway111	Pathway112	Pathway113	Pathway114	Pathway115	Pathway116	Pathway117	Pathway118	Pathway119	Pathway120	Pathway121	Pathway122	Pathway123	Pathway124	Pathway125	Pathway126	Pathway127	Pathway128	Pathway129	Pathway130	Pathway131	Pathway132	Pathway133	Pathway134	Pathway135	Pathway136	Pathway137	Pathway138	Pathway139	Pathway140	Pathway141	Pathway142	Pathway143	Pathway144	Pathway145	Pathway146	Pathway147	Pathway148	Pathway149	Pathway150	Pathway151	Pathway152	Pathway153	Pathway154	Pathway155	Pathway156	Pathway157	Pathway158	Pathway159	Pathway160	Pathway161	Pathway162	Pathway163	Pathway164	Pathway165	Pathway166
AUS1002	-2.57170750363443	-0.366485090184422	-11.2975671072572	-11.6621519773529	-11.1708985141924	-12.139702416249	-11.0994475646724	-11.1640726669558	-11.3125664742494	-12.5058826863095	-12.7736759891226	-11.2694058041613	-11.122076950171	-11.1603894611997	-11.2568960713823	-12.7350795515755	-12.6234389044447	-11.4189308071536	-12.7978201156089	-11.455677098962	-12.5718190090018	-13.1264051158285	-12.5477519756191	-12.326970864783	-12.5466812337769	-11.2829916783831	-11.1249416190232	-13.2045194389855	-11.5050647832118	-11.7106437414971	-11.9920598754315	-11.1841677418203	-17.157572244213	-12.7947414674234	-13.0391532558199	-12.9210460580003	-11.0535912497181	-11.3849865986199	-11.6582998014747	-18.2534966642115	-13.823044112546	-12.1485965616867	-12.4320814079233	-12.5083181680205	-11.9267806889978	-11.7372303048999	-12.4184094795852	-10.9277920774797	-11.736220971002	-10.89422753325	-12.2538841587615	-13.2544973172896	-12.9073043044428	-11.2001884372148	-11.5329231977316	-11.1606272299711	-13.0125145750691	-11.1185698515746	-12.1485965616867	-11.3184126671678	-11.0485557239279	-11.8518544658799	-12.6395230768313	-12.880783932884	-13.8002260302009	-11.653951049519	-12.8372797086175	-10.9658477646405	-10.8985778904212	-11.12943675872	-11.2536410818319	-12.6362496147419	-12.5043646910211	-12.7755057237826	-10.87386379006	-10.8595673079808	-11.4324003500952	-11.5211680999533	-11.7448847943883	-11.4255585840665	-12.1881545848442	-11.5898807466165	-11.3469930933996	-13.7596412149707	-11.5830041658476	-10.8595673079808	-12.7052912591716	-11.8174774903521	-12.1259343139209	-10.906332092208	-10.8199842463501	-10.8875570334653	-12.7122451369064	-11.8860928342403	-12.9144817959615	-11.8731600680549	-10.9716854182435	-12.7157638006534	-12.7625856346583	-11.4658674920557	-11.805555930084	-13.8590339696012	-12.292683806255	-12.2065023004742	-11.9342987463203	-12.3553563478443	-12.0397970151679	-12.7255603365154	-11.0530853727991	-13.1650661628294	-12.2906873966544	-12.1857060434519	-11.9698121358733	-11.8984429477934	-12.0430140397149	-10.9859228282966	-12.0430140397149	-11.58972955335	-11.1593199863933	-13.1479809573057	-13.2480405328291	-10.8228010702676	-11.2848586676119	-12.4986175110019	-12.2515888912144	-12.5176529761284	-11.7832496117785	-11.1190125860037	-11.6256162827199	-12.4004288779635	-12.5947942487409	-13.0559727859537	-10.8985778904212	-10.8985778904212	-11.2568960713823	-10.943006005608	-11.4135528185048	-13.5221776331865	-11.3131243325852	-13.2296314452361	-11.4153918533067	-12.5035769695705	-15.0936253274331	-11.1854405861255	-12.5695283268055	-10.9658477646405	-12.4009359448682	-13.1542935251042	-10.8580562480635	-12.7602516381102	-12.6248688620514	-11.9790602684977	-11.9790602684977	-12.6627412161436	-11.0745082078181	-11.9774944278028	-13.0787831583479	-11.633011055334	-11.9899985759487	-11.56976951086	-12.6946455027185	-12.7490550308911	-11.5964596346073	-11.0073617685463	-11.575622896718	-11.0298719976307
AUS1005	-2.4681799021061	-0.397366392662675	-10.9819957018635	-12.6934122624546	-10.6292083878942	-14.4237739291255	-10.5891649421201	-10.5244134204278	-10.5519324464363	-11.9972761793706	-14.3831319446281	-10.6260380170614	-10.4680973274436	-10.7810596641602	-10.8841855953504	-11.420946799171	-12.6462125914286	-10.6561098188526	-12.3965187529562	-10.5430840986999	-14.4655941048201	-13.2205555592398	-13.4558351383578	-12.5449645251217	-11.1351070866252	-10.7179491066559	-10.1651125426831	-13.4803574574918	-12.8377971423684	-11.0388466601469	-11.2675373529486	-10.5604845848575	-12.2832109873145	-14.798169443907	-11.9642616025336	-14.9727258940809	-10.6180551398388	-10.6656160349637	-11.3263779895992	-13.7162782636729	-12.6391456983171	-10.9795408391873	-13.0974894546875	-12.6668351135648	-11.1453512260221	-11.0630453855416	-12.6335701737411	-10.5848509673935	-12.7309249405702	-10.2446654043276	-11.8705700816403	-13.2046556309446	-12.8599238702184	-10.9402026220983	-11.0720431007006	-10.9107719295955	-12.6983803276782	-10.7303831698204	-10.9795408391873	-10.6244747991453	-13.798169443907	-11.7473229936438	-13.8654793788664	-14.8064134380019	-12.8958017167092	-12.9951426337405	-12.8698895625513	-10.9193379274035	-10.5092935130787	-11.4204286969959	-10.2166705514797	-14.4952734494848	-14.3862179245019	-14.5740165647061	-10.5930639278083	-10.5633174939894	-11.0378211007217	-11.1325751917662	-12.3945365855717	-12.0086928325783	-14.0079439579559	-10.7157468167953	-10.5142223520539	-12.9225349825988	-10.9627347672084	-10.5633174939894	-14.6573069080671	-10.8911199276835	-12.338962037725	-10.6209353401633	-10.4977035874552	-10.5581161059431	-14.5358202411451	-11.2398599404186	-12.9667656509923	-12.1964119860764	-10.6392239272153	-12.3087040897098	-12.9256858176657	-10.9100472006858	-11.9485464831519	-12.2512160790758	-11.0663147301752	-13.8568918830297	-11.8126690136021	-12.830139099243	-11.744132361988	-12.5845673718099	-10.7228806199517	-13.1867078286714	-12.9203636814393	-13.1020868319992	-12.100850559507	-12.3193045459975	-12.9576473910153	-10.6492955809424	-12.9576473910153	-12.2111738065416	-11.6739921513694	-13.4820071947109	-11.3331103100745	-9.95758427082995	-10.9233836852564	-13.4127187406165	-12.6343496346769	-12.9989286024696	-10.8836812399276	-11.5268995704142	-10.9770523418814	-14.203648114761	-14.5019526051224	-12.9420548551395	-10.5092935130787	-10.5092935130787	-10.8841855953504	-10.612440666041	-11.1265051003945	-13.712400048862	-10.5308257260208	-11.7692527763164	-11.7693635692363	-12.2488548295291	-12.6421674940501	-10.7962363567969	-14.2993003538247	-10.9193379274035	-14.4333177017963	-13.4493656430282	-11.307976012952	-11.9634778172789	-14.5495930907669	-13.3153873379923	-13.3153873379923	-13.1762136028436	-10.752171975807	-11.3755799084283	-12.8022134194305	-11.2223124020707	-12.8807730517231	-11.2502106700917	-14.1088384213797	-11.8694036739439	-11.3270820560093	-10.6902479486471	-11.7412747168187	-10.5516920602463
AUS1006	-3.26022101009577	-0.286212700079154	-11.4289157461092	-11.5942454944686	-11.1767111236205	-11.7184449032079	-11.2029575557818	-11.261386805918	-11.1744652938766	-11.5065247504596	-11.9668984753666	-10.8827057444798	-10.7834403097568	-11.5220121570692	-11.6112553930274	-12.3720461649456	-12.2663819041736	-11.2109378197412	-11.6819810137337	-11.8445884751876	-11.6050761622949	-12.2297492402998	-11.7222955518473	-11.7056767076338	-11.4972656101821	-10.9959614949892	-11.1829631008622	-11.9327073952414	-11.4497408893608	-11.8861419810034	-12.0081757109456	-10.7436523963533	-11.9237844015782	-11.5895161310039	-12.8249271169998	-11.6286875032703	-11.3779584730743	-10.7120055402367	-11.7755815916112	-14.3109821588723	-14.0810691555661	-11.9341406613159	-11.72850448338	-11.4179791313587	-11.5953655318121	-11.7024565606563	-11.663251148682	-11.1236083575915	-11.3534563225505	-10.870629507275	-13.798169443907	-12.2708809198043	-12.8810451053693	-11.3413370911841	-11.141396041592	-11.4720180971845	-11.9033475358229	-11.3110554684097	-11.9341406613159	-10.8463537335466	-11.0531558783368	-11.8005605025562	-12.0483387802914	-11.5985563772519	-12.291612924268	-11.600929503958	-12.2492832217422	-11.1634438065812	-11.411315273737	-10.9445689571211	-10.6002507493933	-11.6451817696998	-11.7839413298733	-11.805297744415	-11.0100786811725	-10.8786935369837	-11.7123080678823	-11.7803896253558	-11.9842939942129	-11.6757751724969	-12.937441455321	-11.4592229623162	-11.2384893876118	-12.2785515584759	-11.6574700126563	-10.8786935369837	-11.7394434624858	-11.421924185276	-11.2432588048932	-10.977398437109	-10.971343587194	-11.0312179642513	-11.9556002623608	-11.5251084303794	-11.5786820700869	-10.9445689571211	-11.2699365295544	-12.0195295363028	-12.51948146574	-11.7321023385021	-12.5041132438261	-13.8377548959214	-11.8153753840956	-12.0754916952186	-12.0787956402984	-11.5960531567034	-11.2411060759885	-11.6649787731859	-10.615382088853	-11.8043015809019	-12.6657566453178	-13.2044377299808	-12.3980130076972	-12.2317393513153	-12.2583655132151	-11.2044377299808	-12.2583655132151	-11.8038682322483	-11.3800717775044	-12.2321349268076	-12.5730228549411	-10.4012909977721	-11.4150333135457	-12.3363707739725	-12.0735316086642	-11.728538753008	-11.8670844621647	-11.2304492799445	-11.6085633637616	-11.2567407371374	-11.6720041826653	-12.6245226276315	-11.411315273737	-11.411315273737	-11.6112553930274	-10.9834875687917	-11.1778136264495	-12.355333668774	-10.734506722322	-12.0998623037045	-11.6264005791678	-11.6304702563613	-13.3301691787923	-11.3067658040712	-11.9951131869582	-11.1634438065812	-11.3161007733819	-11.8534658077378	-10.0801130931286	-12.0103286324631	-11.7565630166446	-11.393530997213	-11.393530997213	-12.0598604262003	-11.3317263763044	-11.6702963416023	-12.1709750191223	-12.0662002707106	-10.8871334648933	-11.5864960346902	-11.8431248168291	-12.7325441105731	-11.2841281316976	-11.1757796644192	-11.3928752187915	-10.68148811196
AUS1007	-3.86282387401642	-0.248099294548438	-11.5354861639935	-11.4954567133811	-11.229350854564	-11.4716411094844	-11.4037553645713	-11.4549600607454	-11.1642183368777	-11.0293713529688	-11.2363542001638	-10.937068041646	-10.7843636443819	-11.8384574038314	-11.9278089399628	-12.1912548514725	-11.8314003525737	-11.1579776636768	-11.4715714594957	-12.8815349312512	-10.8110377755574	-11.1860454967607	-12.1192693058689	-11.43127639259	-11.1609773497682	-11.312294963375	-11.2622228469524	-11.666586525476	-11.2152498091927	-12.0292416962312	-12.846473265182	-10.8368864774955	-15.3769797176465	-11.5041383865736	-21.4858418659742	-11.4318581903489	-11.799644747393	-10.1549249878596	-12.7783915097235	-14.2506816486045	-19.7425347449342	-12.0343947125899	-11.602610964287	-11.2636835384025	-11.5357816898331	-11.8862730472242	-10.9244740062719	-11.4215877631004	-11.450047614765	-10.6651849153126	-15.9588759153199	-14.7737164001824	-13.1487930864779	-11.2482440639196	-10.9875740084046	-11.5049976937937	-11.4780715672614	-11.2175222947308	-11.8773495641124	-11.0075399648436	-11.2339372084839	-11.4884758368799	-11.8921669339165	-11.3512873862727	-11.3249338762445	-11.3093300171635	-12.0884703556906	-11.5138890194749	-11.5498223141234	-11.4980665836629	-11.1247547593718	-10.9248553926815	-10.9868418691359	-11.2320828712034	-11.2974109629807	-11.2135597821249	-11.717361176708	-11.9664711709935	-11.5013669429642	-11.3526336289738	-11.7198165222272	-11.9222997870585	-11.2784189599697	-11.6739073005424	-11.9477882845999	-11.2135597821249	-10.8965908281626	-11.7736810404432	-11.4881566881959	-11.3613371499216	-11.4931052063253	-11.4535149145025	-11.17613348131	-11.5702651610178	-11.4430013433088	-11.4430013433088	-11.7087736664561	-11.7884353931172	-11.9500983265529	-11.6199337674426	-11.9838147595461	-13.7358272760777	-12.2970551624157	-11.8136190414071	-11.5631974350294	-11.3315181571074	-11.026711201299	-11.2146462457047	-10.7292512560785	-10.9203580895222	-11.7667772639572	-12.4565080125985	-12.1492386418074	-11.4779563389863	-11.3598197174026	-11.5581857116166	-11.3598197174026	-11.4181488864284	-11.2662397590286	-11.9900103129059	-11.5759179520462	-11.2393506262919	-11.2594190630662	-12.0317283112348	-13.8784572328646	-11.3487604478783	-11.6289296455366	-11.4265549848861	-11.799644747393	-10.6566150836172	-10.880805695452	-13.6480171461499	-11.5498223141234	-11.5498223141234	-11.9278089399628	-11.4608934281808	-11.0498580712693	-11.9600939904903	-10.2961043711563	-12.4121917890574	-11.5181098813162	-12.0464518305022	-12.303319898038	-11.8095689062813	-11.7981180667933	-11.5138890194749	-10.7347672945556	-11.5722275010401	-9.81393845354745	-11.6580713288512	-10.9688720686781	-11.5216049120853	-11.5216049120853	-11.94186186233	-10.8710698734742	-12.0125026535953	-11.6864960490648	-12.1852625218741	-11.5374231738922	-11.7926875607597	-11.6376325738697	-15.3406073279816	-10.9718650568512	-11.2512828968069	-11.2510824528968	-10.7427769940853
AUS1008	-2.595000991945	-0.377521264569901	-10.6315958962423	-11.4591823424711	-10.6008488431327	-13.7616435678819	-10.6061776570437	-10.5779232839537	-10.5797834609454	-11.7676170532122	-13.3800525516962	-10.7025407032122	-10.6554511448493	-10.7914034347247	-10.8904542953566	-11.54590457985	-14.0319095429467	-10.6627131516957	-12.0530761766786	-10.7715282554354	-13.5238759206585	-15.1713476228577	-11.4201400642799	-11.8031668960026	-11.1850475301802	-10.9021184443616	-10.3543323652651	-12.6076041055388	-11.4523420508262	-11.1103048017759	-11.0182034017975	-10.6109710723444	-12.951771851046	-14.2311288511831	-11.6794566703282	-14.4017476227955	-10.6197793917811	-10.8269383677093	-10.9635210296386	-12.7223004264346	-12.2880225923323	-11.0884609312288	-12.3359008127867	-13.6535838220244	-11.9344060281538	-11.5710550440763	-12.260317662981	-10.4936708826438	-12.6638923288079	-10.4082634201581	-12.6270757803503	-12.498141697731	-12.1627093799658	-10.6208853586022	-10.9332517557856	-10.6584070562055	-12.8488766231446	-10.5951780546173	-11.0884609312288	-10.7173174559531	-12.1297955532553	-11.5967500461004	-14.6461663504619	-14.236688376525	-12.665222398864	-11.6314036516397	-13.4397154729945	-10.7113958372978	-10.4348326085217	-10.9184190017699	-10.2399297234814	-14.0440432985826	-13.1428437123068	-13.6205014670686	-10.5105515043752	-10.4792243564768	-10.8753508547424	-10.9627376465088	-11.7576766061183	-11.4168229596584	-12.4924940261073	-10.7503343011181	-10.6169264176212	-13.2625701589486	-11.1640395622066	-10.4792243564768	-13.681744020708	-11.0066996651629	-12.7710113588051	-10.5204665087809	-10.3938279416918	-10.4509782796418	-13.5289828110916	-10.8668419693148	-13.4836588205821	-11.2418151432127	-10.5519194515641	-11.5518306564035	-11.7157929163039	-11.1886697110307	-12.2533135211927	-11.9732072592986	-11.2940814894908	-13.6241400441319	-11.5571245898202	-12.0989823124068	-11.4510812751212	-11.8077265158191	-10.630058656229	-12.4939413210052	-12.394691951296	-12.0913004775621	-12.0212436414904	-11.8866007648793	-12.2066727765898	-10.4356655866122	-12.2066727765898	-11.5608680867903	-11.0841697788214	-12.5778747705085	-10.9249563647862	-9.97037936494821	-10.7811332858806	-12.7046651249769	-11.814315087159	-12.1373996719114	-11.0986152804487	-10.8783051495362	-11.2105309186847	-13.4064393181202	-13.5426902305122	-13.2833044733865	-10.4348326085217	-10.4348326085217	-10.8904542953566	-10.519176556492	-10.9924624955217	-12.8790113863202	-10.7155794151775	-13.346606068603	-11.275208065625	-11.3794028700119	-13.5187870439857	-10.6489596504858	-13.2877123795494	-10.7113958372978	-15.0835716627692	-12.6299077655981	-11.3105313871014	-12.3590047564336	-13.5705020805299	-13.2394761938966	-13.2394761938966	-12.3122069167665	-10.8356731511622	-11.4105767415789	-13.3571642603016	-11.3097254797314	-13.6591720602867	-10.8154273794767	-14.9136466613269	-11.5875035110834	-11.1131909079613	-10.6776832746428	-11.0669304922952	-10.5209645821873
AUS1010	-2.76562131066239	-0.346811545175106	-10.0261920949652	-12.4603485868727	-11.5136654344477	-12.8321576341744	-9.97130013989613	-9.86115240583711	-9.87306265667263	-13.4017476227955	-13.0643763321246	-10.0010056665017	-11.1016714530692	-11.9638696566796	-9.91217243723582	-13.633276838704	-13.3769797176465	-10.726941185517	-12.7948747394246	-10.1237773623978	-11.8544056986003	-13.1667102448104	-13.5582683727158	-12.6785720645271	-13.6006516912096	-10.29141403036	-12.1275020996987	-13.4206066500468	-11.9711379482106	-12.0287533266287	-10.1128474013421	-9.96034117840946	-14.8105531683628	-12.9199387574994	-14.9820336363072	-13.0916845439587	-10.9751924120745	-10.816727873407	-12.8946476968992	-22.7324459273106	-14.0198769874518	-13.5722582524337	-13.0599713037103	-12.8732412492313	-9.94315370311453	-9.95045799908368	-12.8876882283099	-9.95646578024933	-12.4665981390129	-11.1517408930225	-15.4919454317671	-14.0440432985826	-14.190101582923	-9.90868758107135	-12.1768213359973	-10.0363765418823	-14.0174824723115	-9.91213073582551	-13.5722582524337	-10.0327873285847	-11.3436073296539	-10.1362366875303	-12.7006738923212	-13.1648409104611	-14.4429250294704	-11.969221991355	-13.915874762219	-12.255900809864	-9.83127417761065	-11.9461990713571	-12.5127630094178	-11.8987183543177	-11.0419976822337	-12.2744931204241	-9.93541995305413	-9.97640836043394	-9.92698290998014	-9.96892122624403	-14.0079439579559	-13.4590807978614	-13.9181063095176	-12.3158212411941	-10.006049733675	-14.4820071947109	-11.8191134236568	-9.97640836043394	-12.061993232178	-13.1544382109089	-12.998845936349	-10.7058574220567	-11.151038644035	-9.9822422935788	-13.2756872771993	-13.1005147300002	-13.7696808869473	-12.4484057794694	-12.6303193226776	-13.346606068603	-14.3080528278336	-9.9950528229333	-10.0025069725115	-16.0150919248865	-13.6798494767182	-11.9344737892119	-11.8613026916026	-12.8241736202691	-11.9738106425107	-13.3183316146078	-11.1389571998208	-14.0986785551594	-14.7818214498195	-16.1139453118127	-13.4461417421539	-14.2200736626741	-14.6168720436679	-9.85942256350027	-14.6168720436679	-13.6685341634904	-12.7586010887281	-13.2418500816408	-13.712400048862	-12.2247686762335	-11.9853465313451	-13.3080528278336	-13.2652238290961	-12.9078474773889	-11.9730332533353	-10.3979760217808	-11.9610542366426	-11.2329333480298	-11.9236106507645	-14.1475881556404	-9.83127417761065	-9.83127417761065	-12.2195988078257	-9.90241940590366	-10.0426122799267	-13.7496709262158	-10.8751123878246	-13.6424718669042	-12.9766859785845	-13.2822836459903	-14.7377968259275	-12.6415036306345	-13.633276838704	-12.255900809864	-12.808492167699	-12.7994338973634	-12.2060114417816	-13.1352174109554	-12.0110013355283	-12.6512432014583	-12.6512432014583	-13.4820071947109	-11.2959411303496	-11.2687649196761	-14.0636721053315	-12.6124474418286	-12.4247730638942	-12.76599825601	-13.3986282809513	-14.0686213213033	-12.6665536962889	-10.6232568459739	-13.0250026166236	-9.87277857770334
AUS1011	-3.44344600190066	-0.247756654367541	-11.8763457953778	-11.7397542664023	-11.4180857194179	-11.9311290651312	-11.4185318956499	-11.4844688080226	-11.4931052063253	-11.3945754254343	-11.9646017594976	-10.9614799393741	-11.2929842301041	-11.7919046706385	-11.8646344654254	-11.6932402661983	-12.1781980300299	-11.502685017314	-11.8904679884009	-11.9465236070707	-11.6006740934804	-12.124728987526	-12.3251929696573	-11.7943109804626	-12.4039664569233	-11.2076005196879	-11.4098660649903	-11.9675223360083	-11.4994025284673	-12.0247801682338	-12.4936084809897	-10.8501836666056	-16.7096914882471	-11.6059887696351	-15.1242136472666	-11.6828250250418	-11.759716253072	-11.2234572230455	-12.1298990060901	-18.6625354228689	-13.0633509932017	-12.6260448570126	-12.0382184943368	-11.3698300313566	-11.8628279039903	-11.9319292881761	-11.859741556711	-11.5561076892432	-11.7570622778225	-11.0795135341401	-14.8064134380019	-12.4727190644047	-14.1502088557995	-11.5306549868179	-11.4541340856434	-11.7512018693271	-11.9882684196675	-11.5265292475055	-12.6260448570126	-10.9803683783608	-11.2703747923034	-12.016633374402	-12.1685554376758	-11.6734265734304	-13.508662826712	-11.6108627744403	-12.1853431520199	-11.796577603548	-11.7171765869774	-11.3513137711175	-11.5872992960242	-11.6212829871058	-11.7265426810264	-11.7396901267778	-11.319994102929	-11.288159684348	-12.0787394723716	-12.1430198794894	-12.4587965109719	-12.1259730041737	-13.3800525516962	-11.6712888075709	-11.5630097264967	-13.4655941048201	-11.8525638748094	-11.288159684348	-11.7044099328394	-11.9758489259566	-11.5806161318352	-11.5052367140876	-11.6004724855648	-11.5780511908571	-11.9223669818719	-11.6065914968515	-12.0758217494451	-11.4107181333675	-11.3837139181675	-12.3262372175398	-12.5868732011659	-11.8504793131167	-12.5130075361453	-13.0241250465876	-12.6204832972203	-12.506268729846	-12.6287468928948	-11.8907473548773	-11.5679594224718	-12.3448563595164	-10.7498572366753	-12.0074924436788	-13.1995707826804	-13.508662826712	-12.2956545967133	-12.7025863826549	-12.761803876237	-11.5657710668648	-12.761803876237	-12.2642582932815	-11.8002003047698	-12.8859399439053	-13.0287593548752	-11.4700113618478	-11.6946981061683	-12.3288622821	-12.4517640585234	-12.1369577573565	-12.4389382300719	-11.4536322533297	-11.7837836296517	-11.3653166024035	-11.6504545621075	-12.917135162239	-11.7171765869774	-11.7171765869774	-11.8646344654254	-11.5572593612025	-11.492627050096	-12.2683734081526	-11.1934560377846	-12.2316005785984	-12.0512687447491	-11.9206768633944	-13.9542886458243	-11.1884912478038	-12.1789136277044	-11.796577603548	-11.5026347828879	-12.3655754377703	-10.0797883010807	-12.3626776111633	-11.7142651384521	-11.7811358246276	-11.7811358246276	-12.3422395139812	-11.4673781761798	-12.2018254822627	-12.4561350555779	-12.0738549950435	-11.5072678872279	-11.8970556985706	-11.7681000276831	-12.9032093834303	-11.5106104338694	-11.4076342264702	-12.0226776217699	-10.7375135376058
AUS1012	-2.21324306881442	-0.447213739658851	-11.264449929136	-12.1018521757687	-10.7275501565019	-14.5289828110916	-10.5249766290668	-10.4629038016446	-10.6786737429499	-13.0447989617594	-15.3406073279816	-10.8284696351714	-10.8339446056375	-10.8112788440355	-10.8459341231075	-11.9551132786223	-12.7504063714418	-10.7519629746693	-14.5775396312698	-10.9244992419634	-15.3526298562308	-13.0171355972974	-13.4397154729945	-12.1437769907429	-11.9250797847341	-10.768807172553	-10.1566036541746	-13.8937471038892	-12.0111263857124	-11.3387976118507	-11.3254595142915	-10.7465296310995	-14.395515669084	-15.1607395232917	-12.5830351478109	-15.3406073279816	-10.6623483635441	-11.2349800175826	-11.5041216246933	-16.8767200923286	-13.3678002908721	-11.5104757414194	-13.3496148184754	-14.9588759153199	-11.156580600431	-11.1005780880749	-13.6296151741981	-10.6442371115494	-12.8948234879332	-10.5402798628124	-13.3846741094365	-14.6351111619529	-12.8971217278182	-11.1579414020125	-11.5232388285568	-10.9471045374607	-14.101211821905	-10.9186507727945	-11.5104757414194	-10.9045334273736	-14.9914018188414	-11.4601656639191	-15.6989078125339	-15.1874074737538	-12.5362486583839	-12.323520785705	-13.0188109374082	-10.9830757644865	-10.469747417725	-11.3774977995698	-10.5446563377678	-15.1982142287103	-13.2670857289595	-15.6989078125339	-10.6531702219783	-10.6331714359918	-11.4871789577736	-11.6126778375426	-13.4461417421539	-12.9543000958303	-14.6685341634904	-10.9758983218278	-10.6246501780137	-12.5076374988717	-11.5808061453179	-10.6331714359918	-15.6912542399905	-11.3748785971276	-13.7920172169254	-10.6442371115494	-10.5540131350368	-10.6223082380051	-15.5255762096483	-11.1026419141776	-14.6060382377566	-12.7399467023868	-10.6910729603367	-12.3144831795311	-12.8467601815198	-10.7675667526686	-12.0898784335044	-12.610181586542	-11.9042983830665	-13.0515075635257	-12.0486565679918	-12.9637659241278	-11.8638707021323	-13.360195133351	-11.281116331204	-14.6314448447552	-14.1371527029741	-14.0343281437494	-11.8039610817167	-13.5775396312698	-14.0489255199623	-10.5673244575397	-14.0489255199623	-13.1672542649833	-12.4076851789872	-15.0391775434108	-12.1993672182504	-10.0143650876401	-11.2035188224142	-12.8742374435424	-12.3747483363986	-13.0170279633866	-11.3348160109514	-12.2687150850357	-11.6554022799632	-13.5409696637717	-15.4919454317671	-12.4362331660738	-10.469747417725	-10.469747417725	-10.8913884589231	-10.6216557213199	-11.3512459253488	-13.9181063095176	-10.9731202536935	-14.1062917392693	-12.6035938443184	-13.2488407860363	-13.7536507771283	-10.9969488701406	-14.8741182971403	-10.9830757644865	-13.9069829310459	-13.7716972325458	-11.4929555055955	-13.0415353852533	-15.6610396269435	-13.4672270365631	-13.4672270365631	-13.8043480188361	-10.87247021243	-11.5485469108286	-13.4429250294704	-11.4199661217637	-14.6989078125339	-11.8248172075461	-15.9773722589373	-12.2094509649864	-11.649221437839	-10.7185591549987	-11.6406926566459	-10.5180908407107
