term,estimate,std.error,statistic,p.value,metadata_var,species,fdr
factor(age_5_10_years_7)2,-0.0077825498071803535,0.010514497055712134,-0.7401732832244586,0.45956286214727105,age_5_10_years_7,Lachnospiraceae_bacterium_Marseille_Q4251,0.45956286214727105
factor(age_10_18_years_7)2,0.007424796909452783,0.01186987108901519,0.6255162211764844,0.5319346231407858,age_10_18_years_7,Lachnospiraceae_bacterium_Marseille_Q4251,0.5319346231407858
factor(age_1_5_years_8)2,-0.0026114439751743837,0.009623908706721576,-0.27134962048741035,0.7862410323265012,age_1_5_years_8,Lachnospiraceae_bacterium_Marseille_Q4251,0.7862410323265012
factor(age_5_10_years_8)2,-0.006472279148435362,0.00873950749245595,-0.7405771039183058,0.459318914778554,age_5_10_years_8,Lachnospiraceae_bacterium_Marseille_Q4251,0.459318914778554
factor(age_10_18_years_8)2,-3.067600972594111e-4,0.008649437725244945,-0.03546590044391861,0.9717233262632659,age_10_18_years_8,Lachnospiraceae_bacterium_Marseille_Q4251,0.9717233262632659
factor(age_1_5_yers_9)2,0.006675260939560103,0.009099248870319014,0.7336057112729649,0.4635532980289817,age_1_5_yers_9,Lachnospiraceae_bacterium_Marseille_Q4251,0.4635532980289817
factor(age_5_10_years_9)2,0.0062076654730841944,0.008820179132481091,0.7038026529669807,0.48190273109477966,age_5_10_years_9,Lachnospiraceae_bacterium_Marseille_Q4251,0.48190273109477966
factor(age_10_18_years_9)2,0.015233298490254333,0.009118514809017866,1.670589872288103,0.09546562155443306,age_10_18_years_9,Lachnospiraceae_bacterium_Marseille_Q4251,0.09546562155443306
factor(age_1_5_years_10)2,-0.0015753706526143627,0.011754474903683625,-0.13402305636984874,0.8934414683294258,age_1_5_years_10,Lachnospiraceae_bacterium_Marseille_Q4251,0.8934414683294258
factor(age_5_10_years_10)2,-0.004618266870477918,0.009255076534336252,-0.49899823662658965,0.6180131072212718,age_5_10_years_10,Lachnospiraceae_bacterium_Marseille_Q4251,0.6180131072212718
factor(age_10_18_years_10)2,0.004547690104816555,0.00949419922043837,0.47899670095679503,0.6321628031315654,age_10_18_years_10,Lachnospiraceae_bacterium_Marseille_Q4251,0.6321628031315654
factor(age_1_5_years_11)2,-0.0034357308678321942,0.010200529110105137,-0.3368188876034473,0.7364034590997239,age_1_5_years_11,Lachnospiraceae_bacterium_Marseille_Q4251,0.7364034590997239
factor(age_5_10_years_11)2,0.010939389699578566,0.008974707156318608,1.2189132758361627,0.2234859378296754,age_5_10_years_11,Lachnospiraceae_bacterium_Marseille_Q4251,0.2234859378296754
factor(age_10_18_years_11)2,-0.0017858066468667197,0.00959145772122055,-0.18618719894012825,0.8523779533994416,age_10_18_years_11,Lachnospiraceae_bacterium_Marseille_Q4251,0.8523779533994416
factor(age_1_5_years_12)2,0.012022926677098695,0.00827172683020537,1.4534965822608277,0.14675046976267725,age_1_5_years_12,Lachnospiraceae_bacterium_Marseille_Q4251,0.14675046976267725
factor(age_5_10_years_12)2,0.012702264399829622,0.009040346755607973,1.405063848015571,0.16066008973091706,age_5_10_years_12,Lachnospiraceae_bacterium_Marseille_Q4251,0.16066008973091706
factor(age_10_18_years_12)2,0.008736240210640366,0.009838731740193046,0.8879437351616369,0.3750232686531182,age_10_18_years_12,Lachnospiraceae_bacterium_Marseille_Q4251,0.3750232686531182
factor(breast_fed)2,-0.02944547681290965,0.06554094635276218,-0.4492684108408314,0.6534446977563697,breast_fed,Faecalibacterium_SGB15346,0.6534446977563697
factor(baby_food)2,0.10545086812520314,0.07642953226989016,1.379713639393108,0.1683322506177715,baby_food,Faecalibacterium_SGB15346,0.1683322506177715
factor(family_food)2,0.08553780838387508,0.12472564769360767,0.6858076904439198,0.4931725256372552,family_food,Faecalibacterium_SGB15346,0.4931725256372552
factor(age_4_12_months_3)2,-0.06325507520805689,0.06131701930046056,-1.031607144797754,0.3027844927417627,age_4_12_months_3,Faecalibacterium_SGB15346,0.3027844927417627
factor(age_1_5_years_3)2,0.026777809951012886,0.060469568567607185,0.4428311725272906,0.6580907275586829,age_1_5_years_3,Faecalibacterium_SGB15346,0.6580907275586829
factor(age5_10_years_3)2,0.009839199817231593,0.05944493568645147,0.16551788144122961,0.8686072452715492,age5_10_years_3,Faecalibacterium_SGB15346,0.8686072452715492
factor(age_10_18_years_3)2,-0.021735272613501538,0.05864700761041614,-0.3706117924700593,0.7110929614250563,age_10_18_years_3,Faecalibacterium_SGB15346,0.7110929614250563
factor(age_1_5_years_5)2,-0.0581651748489723,0.06408888858631295,-0.9075703469352137,0.36456936903489723,age_1_5_years_5,Faecalibacterium_SGB15346,0.36456936903489723
factor(age_5_10_years_5)2,-0.010166732636158199,0.05617094374764104,-0.18099629377484264,0.8564481769337033,age_5_10_years_5,Faecalibacterium_SGB15346,0.8564481769337033
factor(age_10_18_years_5)2,0.014844698415927319,0.05510917578476888,0.2693689064395354,0.7877637753080742,age_10_18_years_5,Faecalibacterium_SGB15346,0.7877637753080742
factor(age_1_5_years_6)2,0.03941649891698358,0.05894175859417382,0.668736390924036,0.5039905720617219,age_1_5_years_6,Faecalibacterium_SGB15346,0.5039905720617219
factor(age_5_10_years_6)2,0.0026069249434122256,0.06138826541623456,0.04246617697594703,0.9661450322241869,age_5_10_years_6,Faecalibacterium_SGB15346,0.9661450322241869
factor(age_10_18_years_6)2,-0.00332226175295021,0.06461267350078365,-0.051418113087518605,0.9590141043109911,age_10_18_years_6,Faecalibacterium_SGB15346,0.9590141043109911
factor(age_1_5_years_7)2,0.0732168808138176,0.061438182066561896,1.1917162642360528,0.23397137466921264,age_1_5_years_7,Faecalibacterium_SGB15346,0.23397137466921264
factor(age_5_10_years_7)2,5.380077114156147e-4,0.06854306826071269,0.007849192122086375,0.9937406314536505,age_5_10_years_7,Faecalibacterium_SGB15346,0.9937406314536505
factor(age_10_18_years_7)2,0.0021469374450470194,0.07736575124370618,0.027750489209159925,0.977872883608969,age_10_18_years_7,Faecalibacterium_SGB15346,0.977872883608969
factor(age_1_5_years_8)2,0.04072397797951983,0.06268255485801327,0.649685994321173,0.5162117874026089,age_1_5_years_8,Faecalibacterium_SGB15346,0.5162117874026089
factor(age_5_10_years_8)2,0.05850543212989875,0.05691264581244827,1.0279865097591736,0.30448379552025345,age_5_10_years_8,Faecalibacterium_SGB15346,0.30448379552025345
factor(age_10_18_years_8)2,0.045392495038593945,0.05664913227911535,0.8012919741637181,0.42336839738746024,age_10_18_years_8,Faecalibacterium_SGB15346,0.42336839738746024
factor(age_1_5_yers_9)2,-0.006941895175245698,0.0593157273556142,-0.11703296047652109,0.9068837152708654,age_1_5_yers_9,Faecalibacterium_SGB15346,0.9068837152708654
factor(age_5_10_years_9)2,0.014966391396131996,0.05749064227616406,0.260327434232495,0.7947247392818149,age_5_10_years_9,Faecalibacterium_SGB15346,0.7947247392818149
factor(age_10_18_years_9)2,0.024051336706006444,0.05957341283912448,0.40372601735871805,0.6865970477572709,age_10_18_years_9,Faecalibacterium_SGB15346,0.6865970477572709
factor(age_1_5_years_10)2,0.12423422218093302,0.07636961589520523,1.626749339048763,0.10445772151062835,age_1_5_years_10,Faecalibacterium_SGB15346,0.10445772151062835
factor(age_5_10_years_10)2,0.0699339413570838,0.06022798081094448,1.161153676670754,0.24616629771138998,age_5_10_years_10,Faecalibacterium_SGB15346,0.24616629771138998
factor(age_10_18_years_10)2,0.027848685614024697,0.06185770585363785,0.45020560057493497,0.6527689037209325,age_10_18_years_10,Faecalibacterium_SGB15346,0.6527689037209325
factor(age_1_5_years_11)2,0.11456993782883401,0.06626065030883621,1.7290795863733848,0.08445009600966212,age_1_5_years_11,Faecalibacterium_SGB15346,0.08445009600966212
factor(age_5_10_years_11)2,0.12016147258008496,0.05830158918053583,2.0610325424920193,0.03984716616084579,age_5_10_years_11,Faecalibacterium_SGB15346,0.03984716616084579
factor(age_10_18_years_11)2,5.845711061711259e-4,0.06249189445572666,0.009354350852417736,0.9925403690773269,age_10_18_years_11,Faecalibacterium_SGB15346,0.9925403690773269
factor(age_1_5_years_12)2,0.06407366380385746,0.05393127972649338,1.188061253669486,0.23540674463144975,age_1_5_years_12,Faecalibacterium_SGB15346,0.23540674463144975
factor(age_5_10_years_12)2,0.09562330990401362,0.05885775238073261,1.6246510618593788,0.10490446949121061,age_5_10_years_12,Faecalibacterium_SGB15346,0.10490446949121061
factor(age_10_18_years_12)2,0.03940174988834451,0.06412850357910083,0.6144186701587927,0.5392347496874459,age_10_18_years_12,Faecalibacterium_SGB15346,0.5392347496874459
factor(breast_fed)2,-0.006526133604559501,0.10320706931266654,-0.06323339716961184,0.9496074768049282,breast_fed,Roseburia_inulinivorans,0.9496074768049282
factor(baby_food)2,0.15573264464109884,0.12032971745357902,1.2942159919986318,0.1962277259114672,baby_food,Roseburia_inulinivorans,0.1962277259114672
factor(family_food)2,-0.32981902409169034,0.19592563676730285,-1.6833888077822614,0.09296388529072751,family_food,Roseburia_inulinivorans,0.09296388529072751
factor(age_4_12_months_3)2,-0.04529794054553112,0.09662239147337816,-0.4688141108369463,0.6394189629301994,age_4_12_months_3,Roseburia_inulinivorans,0.6394189629301994
factor(age_1_5_years_3)2,0.04661937776824895,0.09519750278971549,0.4897121920438169,0.6245650933525646,age_1_5_years_3,Roseburia_inulinivorans,0.6245650933525646
factor(age5_10_years_3)2,0.04645290430541759,0.0935670398160673,0.49646653775447014,0.6197964163877213,age5_10_years_3,Roseburia_inulinivorans,0.6197964163877213
factor(age_10_18_years_3)2,0.167442536398251,0.09202376368460417,1.819557576151002,0.06945975469014111,age_10_18_years_3,Roseburia_inulinivorans,0.06945975469014111
factor(age_1_5_years_5)2,0.1676426575493686,0.10070180820859727,1.664743270568764,0.09662901493297772,age_1_5_years_5,Roseburia_inulinivorans,0.09662901493297772
factor(age_5_10_years_5)2,-0.08549719034101291,0.0883497202099461,-0.9677131986139323,0.3336832101095296,age_5_10_years_5,Roseburia_inulinivorans,0.3336832101095296
factor(age_10_18_years_5)2,0.04144512594374532,0.08674381237732294,0.4777876923770085,0.6330229787861944,age_10_18_years_5,Roseburia_inulinivorans,0.6330229787861944
factor(age_1_5_years_6)2,0.16012244687947022,0.09254750240674493,1.73016497166757,0.08425446011701399,age_1_5_years_6,Roseburia_inulinivorans,0.08425446011701399
factor(age_5_10_years_6)2,0.09014019733096042,0.09655937117431046,0.9335209647154593,0.3510283479316688,age_5_10_years_6,Roseburia_inulinivorans,0.3510283479316688
factor(age_10_18_years_6)2,-0.023198566351979817,0.10171939999182769,-0.22806432552535336,0.8196949982125266,age_10_18_years_6,Roseburia_inulinivorans,0.8196949982125266
factor(age_1_5_years_7)2,0.0732968926362226,0.09681351604366371,0.7570935922125284,0.44937155345483015,age_1_5_years_7,Roseburia_inulinivorans,0.44937155345483015
factor(age_5_10_years_7)2,0.1307437571628133,0.10774471764381334,1.2134586272250587,0.22556140362369384,age_5_10_years_7,Roseburia_inulinivorans,0.22556140362369384
factor(age_10_18_years_7)2,-0.07710409735397694,0.12175125858969986,-0.6332919942439095,0.5268497036926101,age_10_18_years_7,Roseburia_inulinivorans,0.5268497036926101
factor(age_1_5_years_8)2,0.03247432251921827,0.0987137547785967,0.3289746458541096,0.74232107747608,age_1_5_years_8,Roseburia_inulinivorans,0.74232107747608
factor(age_5_10_years_8)2,0.038598269990269954,0.0896801661528602,0.4303991801763508,0.6671021610551428,age_5_10_years_8,Roseburia_inulinivorans,0.6671021610551428
factor(age_10_18_years_8)2,-0.03512848491072931,0.08921440548349902,-0.3937535056177293,0.6939419837228165,age_10_18_years_8,Roseburia_inulinivorans,0.6939419837228165
factor(age_1_5_yers_9)2,0.10970646191288953,0.09325005984194326,1.1764760483675774,0.23999768474431193,age_1_5_yers_9,Roseburia_inulinivorans,0.23999768474431193
factor(age_5_10_years_9)2,0.15581565396363448,0.09023387902873024,1.7267976910759113,0.08485827630607663,age_5_10_years_9,Roseburia_inulinivorans,0.08485827630607663
factor(age_10_18_years_9)2,0.12122621821708614,0.0936411154680859,1.2945832352712798,0.19609699807972045,age_10_18_years_9,Roseburia_inulinivorans,0.19609699807972045
factor(age_1_5_years_10)2,0.1424277889855164,0.12039280466426082,1.1830257579155539,0.23739447263059413,age_1_5_years_10,Roseburia_inulinivorans,0.23739447263059413
factor(age_5_10_years_10)2,0.1744458369122013,0.09461679698771298,1.8437089657014598,0.06585220207893967,age_5_10_years_10,Roseburia_inulinivorans,0.06585220207893967
factor(age_10_18_years_10)2,-0.01084120741253213,0.09740699083523972,-0.11129804256934317,0.9114273189993072,age_10_18_years_10,Roseburia_inulinivorans,0.9114273189993072
factor(age_1_5_years_11)2,0.1854309555160774,0.10429753441351829,1.7779035387440876,0.07606479327343674,age_1_5_years_11,Roseburia_inulinivorans,0.07606479327343674
factor(age_5_10_years_11)2,0.058625805939039204,0.09216130524885532,0.6361216975034906,0.5250054335916821,age_5_10_years_11,Roseburia_inulinivorans,0.5250054335916821
factor(age_10_18_years_11)2,0.01150983035291794,0.09838439614085843,0.11698837218494629,0.9069190296470451,age_10_18_years_11,Roseburia_inulinivorans,0.9069190296470451
factor(age_1_5_years_12)2,0.004034714534002661,0.0850348358183114,0.04744778413664939,0.9621764146707694,age_1_5_years_12,Roseburia_inulinivorans,0.9621764146707694
factor(age_5_10_years_12)2,-0.13053978675787276,0.09272857113638718,-1.4077623019325083,0.15985970683281497,age_5_10_years_12,Roseburia_inulinivorans,0.15985970683281497
factor(age_10_18_years_12)2,-0.10380701939038536,0.10088973941408612,-1.0289155269231665,0.3040463377689943,age_10_18_years_12,Roseburia_inulinivorans,0.3040463377689943
factor(breast_fed)2,-0.02857649581374799,0.23499232568653589,-0.1216060810933338,0.9032628607257214,breast_fed,Anaerobutyricum_hallii,0.9032628607257214
factor(baby_food)2,-0.16165268921183018,0.2745562273327805,-0.5887780830259454,0.5562936050716649,baby_food,Anaerobutyricum_hallii,0.5562936050716649
factor(family_food)2,-0.1548626173963672,0.44709344022100506,-0.3463764024804664,0.7292148668150682,family_food,Anaerobutyricum_hallii,0.7292148668150682
factor(age_4_12_months_3)2,0.00844737410168787,0.22007256408154935,0.03838449439139374,0.9693973527847913,age_4_12_months_3,Anaerobutyricum_hallii,0.9693973527847913
factor(age_1_5_years_3)2,-0.13896741142991922,0.2167377271074352,-0.6411777648707839,0.52171839583813,age_1_5_years_3,Anaerobutyricum_hallii,0.52171839583813
factor(age5_10_years_3)2,0.14298537467000025,0.21301823378772314,0.6712353779652872,0.5023989476461108,age5_10_years_3,Anaerobutyricum_hallii,0.5023989476461108
factor(age_10_18_years_3)2,0.0444399838937333,0.21027371549129742,0.21134350429819904,0.8327104571758257,age_10_18_years_3,Anaerobutyricum_hallii,0.8327104571758257
factor(age_1_5_years_5)2,0.19848369628958715,0.22957940499363327,0.864553579164,0.38772395158710093,age_1_5_years_5,Anaerobutyricum_hallii,0.38772395158710093
factor(age_5_10_years_5)2,0.1515856938095781,0.20126231696274563,0.7531747427792811,0.4517204165042955,age_5_10_years_5,Anaerobutyricum_hallii,0.4517204165042955
factor(age_10_18_years_5)2,0.011939807747703583,0.19762011929413414,0.06041797662277793,0.9518483686239347,age_10_18_years_5,Anaerobutyricum_hallii,0.9518483686239347
factor(age_1_5_years_6)2,0.14810958382321981,0.21129990984401736,0.7009448510061128,0.48368283840634874,age_1_5_years_6,Anaerobutyricum_hallii,0.48368283840634874
factor(age_5_10_years_6)2,0.38175443975973977,0.21937847175961714,1.740163639110611,0.08248204463278325,age_5_10_years_6,Anaerobutyricum_hallii,0.08248204463278325
factor(age_10_18_years_6)2,0.014355787404943147,0.2316400545208,0.06197454682283403,0.9506093358482868,age_10_18_years_6,Anaerobutyricum_hallii,0.9506093358482868
factor(age_1_5_years_7)2,0.15807913159404896,0.22047068674115575,0.7170074803624221,0.47372413362232035,age_1_5_years_7,Anaerobutyricum_hallii,0.47372413362232035
factor(age_5_10_years_7)2,0.12431358549013266,0.24566443846223698,0.506030039464755,0.6130718160205002,age_5_10_years_7,Anaerobutyricum_hallii,0.6130718160205002
factor(age_10_18_years_7)2,-0.022298649392503957,0.27735923163229037,-0.08039627619846612,0.9359561648022512,age_10_18_years_7,Anaerobutyricum_hallii,0.9359561648022512
factor(age_1_5_years_8)2,0.1373453745006354,0.22477324092355042,0.6110397035532762,0.5414680640057818,age_1_5_years_8,Anaerobutyricum_hallii,0.5414680640057818
factor(age_5_10_years_8)2,0.2700829912707345,0.20392181299746073,1.3244438508110832,0.1859979711845714,age_5_10_years_8,Anaerobutyricum_hallii,0.1859979711845714
factor(age_10_18_years_8)2,0.08297228808607522,0.20321892233778038,0.4082901687086147,0.6832469953055902,age_10_18_years_8,Anaerobutyricum_hallii,0.6832469953055902
factor(age_1_5_yers_9)2,-0.10552942798939934,0.21259807793647362,-0.4963799720754416,0.6198574323527635,age_1_5_yers_9,Anaerobutyricum_hallii,0.6198574323527635
factor(age_5_10_years_9)2,0.0667171063243458,0.2060993538253938,0.3237133212017159,0.7462984678683405,age_5_10_years_9,Anaerobutyricum_hallii,0.7462984678683405
factor(age_10_18_years_9)2,-0.0031482426627944928,0.21361111776362965,-0.014738196662020961,0.9882472736402834,age_10_18_years_9,Anaerobutyricum_hallii,0.9882472736402834
factor(age_1_5_years_10)2,0.08328504380346971,0.27452937617698053,0.3033738864790136,0.7617386171910518,age_1_5_years_10,Anaerobutyricum_hallii,0.7617386171910518
factor(age_5_10_years_10)2,0.25130831064594894,0.215919504000158,1.1638981471806504,0.24505328556593195,age_5_10_years_10,Anaerobutyricum_hallii,0.24505328556593195
factor(age_10_18_years_10)2,0.2691481765041866,0.22146500045096998,1.2153079536546145,0.2248562031131099,age_10_18_years_10,Anaerobutyricum_hallii,0.2248562031131099
factor(age_1_5_years_11)2,0.22517219096090144,0.23784861376480637,0.9467038188566452,0.3442751563377475,age_1_5_years_11,Anaerobutyricum_hallii,0.3442751563377475
factor(age_5_10_years_11)2,0.20347393811309522,0.2097441595429293,0.9701053824645319,0.3324908128868811,age_5_10_years_11,Anaerobutyricum_hallii,0.3324908128868811
factor(age_10_18_years_11)2,0.10821057661188312,0.22398187431625388,0.48312202468264864,0.6292331115583043,age_10_18_years_11,Anaerobutyricum_hallii,0.6292331115583043
factor(age_1_5_years_12)2,0.23306986067297997,0.19333838030073375,1.2055022924597008,0.22861344609598022,age_1_5_years_12,Anaerobutyricum_hallii,0.22861344609598022
factor(age_5_10_years_12)2,0.21051954736140352,0.21137579190017067,0.9959491835319934,0.3197851355841202,age_5_10_years_12,Anaerobutyricum_hallii,0.3197851355841202
factor(age_10_18_years_12)2,0.07491009112019567,0.229970644254165,0.3257376234394707,0.7447672325858704,age_10_18_years_12,Anaerobutyricum_hallii,0.7447672325858704
factor(breast_fed)2,0.010539339124887161,0.2404422488037525,0.04383314154364488,0.9650559857697543,breast_fed,Dorea_longicatena,0.9650559857697543
factor(baby_food)2,-0.39742875336647737,0.2783218250327993,-1.4279467782292738,0.15397271149567734,baby_food,Dorea_longicatena,0.15397271149567734
factor(family_food)2,0.1069745547499683,0.4573125532602339,0.23392000501043403,0.8151489375648051,family_food,Dorea_longicatena,0.8151489375648051
factor(age_4_12_months_3)2,-0.21149526237738894,0.2249993154686852,-0.9399818036638617,0.3477076830609437,age_4_12_months_3,Dorea_longicatena,0.3477076830609437
factor(age_1_5_years_3)2,-0.11167442374019755,0.22183380753717277,-0.5034148085002067,0.6149075114757729,age_1_5_years_3,Dorea_longicatena,0.6149075114757729
factor(age5_10_years_3)2,-0.0012325544194652554,0.21809448060882028,-0.005651470023562842,0.9954931910880045,age5_10_years_3,Dorea_longicatena,0.9954931910880045
factor(age_10_18_years_3)2,0.057124880114979376,0.21517600557601946,0.26547978694026714,0.7907557893256525,age_10_18_years_3,Dorea_longicatena,0.7907557893256525
factor(age_1_5_years_5)2,-0.6866640393890697,0.23320746860310615,-2.944434170578377,0.0033954593016597,age_1_5_years_5,Dorea_longicatena,0.0033954593016597
factor(age_5_10_years_5)2,-0.5610442889292414,0.20445947595097666,-2.744036618110883,0.006300064079517058,age_5_10_years_5,Dorea_longicatena,0.006300064079517058
factor(age_10_18_years_5)2,-0.3281590616053925,0.20159955509149416,-1.627776715362593,0.10424095083440574,age_10_18_years_5,Dorea_longicatena,0.10424095083440574
factor(age_1_5_years_6)2,-0.38856786930140474,0.21560399032775668,-1.802229488938085,0.07214716027598689,age_1_5_years_6,Dorea_longicatena,0.07214716027598689
factor(age_5_10_years_6)2,-0.3061505230090922,0.22477687924488304,-1.3620196349267608,0.173841342079194,age_5_10_years_6,Dorea_longicatena,0.173841342079194
factor(age_10_18_years_6)2,-0.18608368315297322,0.2368931292064836,-0.7855174347027041,0.4325443782066505,age_10_18_years_6,Dorea_longicatena,0.4325443782066505
factor(age_1_5_years_7)2,-0.09635012924106273,0.22569614507452238,-0.4269019712731424,0.6696453847355841,age_1_5_years_7,Dorea_longicatena,0.6696453847355841
factor(age_5_10_years_7)2,-0.17323800058582908,0.25134042348339714,-0.689256420375502,0.49100060466557327,age_5_10_years_7,Dorea_longicatena,0.49100060466557327
factor(age_10_18_years_7)2,-0.06635668908895695,0.283818813128873,-0.23379947353534491,0.8152420273151477,age_10_18_years_7,Dorea_longicatena,0.8152420273151477
factor(age_1_5_years_8)2,0.42260956931002064,0.22920806428873672,1.8437814159001547,0.06584294848989414,age_1_5_years_8,Dorea_longicatena,0.06584294848989414
factor(age_5_10_years_8)2,0.5110428384690701,0.20766899439412956,2.460852858463672,0.014218425381867473,age_5_10_years_8,Dorea_longicatena,0.014218425381867473
factor(age_10_18_years_8)2,0.6407011246132945,0.20581418432275678,3.1130076224899557,0.0019651007320222024,age_10_18_years_8,Dorea_longicatena,0.0019651007320222024
factor(age_1_5_yers_9)2,-0.08900104899269988,0.2175787218286702,-0.40905217313843173,0.6826869154504766,age_1_5_yers_9,Dorea_longicatena,0.6826869154504766
factor(age_5_10_years_9)2,-0.2115190340106097,0.21070869253486244,-1.0038457904417646,0.3159672934382865,age_5_10_years_9,Dorea_longicatena,0.3159672934382865
factor(age_10_18_years_9)2,0.032049644398414755,0.21859226475252394,0.14661838301871888,0.8834958435471947,age_10_18_years_9,Dorea_longicatena,0.8834958435471947
factor(age_1_5_years_10)2,-0.17919749792975379,0.2808436860092691,-0.6380684589214495,0.5237385520133535,age_1_5_years_10,Dorea_longicatena,0.5237385520133535
factor(age_5_10_years_10)2,0.03382345586465305,0.22127083758905144,0.15285998025402084,0.8785740199222017,age_5_10_years_10,Dorea_longicatena,0.8785740199222017
factor(age_10_18_years_10)2,0.11366437379822371,0.2269284101858212,0.5008820786482804,0.6166876062300775,age_10_18_years_10,Dorea_longicatena,0.6166876062300775
factor(age_1_5_years_11)2,-0.18772954182229507,0.2436880237221199,-0.7703683544020411,0.44146764664796245,age_1_5_years_11,Dorea_longicatena,0.44146764664796245
factor(age_5_10_years_11)2,-0.07367566780312576,0.21482708260707145,-0.3429533507089603,0.7317862409039172,age_5_10_years_11,Dorea_longicatena,0.7317862409039172
factor(age_10_18_years_11)2,0.03899525055105401,0.22925966094356354,0.1700920711064534,0.8650106090150869,age_10_18_years_11,Dorea_longicatena,0.8650106090150869
factor(age_1_5_years_12)2,-0.18354115604064475,0.19797542744713792,-0.927090591026266,0.354353306704397,age_1_5_years_12,Dorea_longicatena,0.354353306704397
factor(age_5_10_years_12)2,0.067241133759483,0.21651473926581463,0.31056146102335885,0.7562711190756892,age_5_10_years_12,Dorea_longicatena,0.7562711190756892
factor(age_10_18_years_12)2,-0.15513973371749323,0.2352566796223265,-0.6594487942554896,0.5099292308064423,age_10_18_years_12,Dorea_longicatena,0.5099292308064423
factor(breast_fed)2,-0.06117420785088319,0.029257310618637095,-2.0909033180894907,0.03707207382883542,breast_fed,GGB79973_SGB14341,0.03707207382883542
factor(baby_food)2,-0.008824470413279002,0.03433453782181389,-0.2570143934680407,0.7972803761254048,baby_food,GGB79973_SGB14341,0.7972803761254048
factor(family_food)2,-0.039282622873502857,0.055940924161733824,-0.7022161943540787,0.4828919570949519,family_food,GGB79973_SGB14341,0.4828919570949519
factor(age_4_12_months_3)2,-0.008480463013779176,0.02752181694793032,-0.30813601550448944,0.7581147724952304,age_4_12_months_3,GGB79973_SGB14341,0.7581147724952304
factor(age_1_5_years_3)2,-0.004510977964812334,0.02711846069966626,-0.1663434372168421,0.8679579156168944,age_1_5_years_3,GGB79973_SGB14341,0.8679579156168944
factor(age5_10_years_3)2,0.018366470006966017,0.02664155826034413,0.6893917325513368,0.49091554983839214,age5_10_years_3,GGB79973_SGB14341,0.49091554983839214
factor(age_10_18_years_3)2,0.0053599556224614665,0.02629908420108103,0.2038076908488374,0.8385916230975271,age_10_18_years_3,GGB79973_SGB14341,0.8385916230975271
factor(age_1_5_years_5)2,0.004509960032253648,0.028764099733682918,0.156791280589688,0.8754765299837497,age_1_5_years_5,GGB79973_SGB14341,0.8754765299837497
factor(age_5_10_years_5)2,-0.020241300879351963,0.025169823028318845,-0.8041892410835886,0.42169253572648113,age_5_10_years_5,GGB79973_SGB14341,0.42169253572648113
factor(age_10_18_years_5)2,-0.029824324896848508,0.02467696806653196,-1.2085895162014506,0.22742698993903812,age_10_18_years_5,GGB79973_SGB14341,0.22742698993903812
factor(age_1_5_years_6)2,0.020627606011221215,0.02642404212013341,0.7806377963462416,0.43540687505646314,age_1_5_years_6,GGB79973_SGB14341,0.43540687505646314
factor(age_5_10_years_6)2,0.011859466060313682,0.027520192562776716,0.43093688509849193,0.6667109920386337,age_5_10_years_6,GGB79973_SGB14341,0.6667109920386337
factor(age_10_18_years_6)2,-0.01328950653618161,0.028964951003344477,-0.45881336152259056,0.6465793985355851,age_10_18_years_6,GGB79973_SGB14341,0.6465793985355851
factor(age_1_5_years_7)2,0.0011285217251457088,0.02758929924133448,0.040904327263772966,0.9673894640333809,age_1_5_years_7,GGB79973_SGB14341,0.9673894640333809
factor(age_5_10_years_7)2,-0.0064637644569716345,0.030732218668720827,-0.2103253437914145,0.8335045180946478,age_5_10_years_7,GGB79973_SGB14341,0.8335045180946478
factor(age_10_18_years_7)2,-0.02218282538066592,0.03467461041967359,-0.6397425987540407,0.5226503418903443,age_10_18_years_7,GGB79973_SGB14341,0.5226503418903443
factor(age_1_5_years_8)2,0.04996073208633367,0.028027735866794443,1.7825461294404485,0.07530422820915131,age_1_5_years_8,GGB79973_SGB14341,0.07530422820915131
factor(age_5_10_years_8)2,0.039173866113344655,0.025486829019304887,1.537023930425891,0.12495892863827243,age_5_10_years_8,GGB79973_SGB14341,0.12495892863827243
factor(age_10_18_years_8)2,0.04234075175953607,0.02534863196517519,1.6703367589109042,0.09551993303277291,age_10_18_years_8,GGB79973_SGB14341,0.09551993303277291
factor(age_1_5_yers_9)2,0.016075269867192092,0.02658635061060164,0.6046437174713959,0.5457062972884225,age_1_5_yers_9,GGB79973_SGB14341,0.5457062972884225
factor(age_5_10_years_9)2,-0.008275219449188563,0.025776955579408144,-0.32103168365620344,0.748328476363475,age_5_10_years_9,GGB79973_SGB14341,0.748328476363475
factor(age_10_18_years_9)2,1.4273364708445774e-4,0.02671641230061355,0.005342545454023399,0.9957395429821423,age_10_18_years_9,GGB79973_SGB14341,0.9957395429821423
factor(age_1_5_years_10)2,0.039435162356085116,0.03429081131458549,1.1500212693804506,0.25071744841814075,age_1_5_years_10,GGB79973_SGB14341,0.25071744841814075
factor(age_5_10_years_10)2,0.009581163910739442,0.02704024659846751,0.3543297534602532,0.7232500136716247,age_5_10_years_10,GGB79973_SGB14341,0.7232500136716247
factor(age_10_18_years_10)2,0.011006562317826242,0.027737371444844842,0.3968134594048521,0.6916843772443737,age_10_18_years_10,GGB79973_SGB14341,0.6916843772443737
