term,estimate,std.error,statistic,p.value,metadata_var,species,fdr
factor(crp)14.3,-0.053427140097722,1.4269009571392561,-0.0374427810356482,0.970152265047129,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)15,-0.10758624148043389,1.428797769577275,-0.07529843884923226,0.9400181796404052,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)16,-0.664895628926761,0.7240691511399532,-0.9182764213610936,0.35907562250140024,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)19,-0.1091134637552318,1.4322289184140957,-0.07618437412648596,0.9393138144114415,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)2,-0.021876417928927673,1.4257716564599943,-0.015343563487048113,0.9877664029158907,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)2.1,-0.3673862574901301,1.0201770670003998,-0.36012009029995784,0.7189639208808694,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)2.2,-0.30002691068338494,1.0341213195228636,-0.2901273815936947,0.7718822007798753,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)2.3,-1.2265711026899857,1.4272374959743463,-0.8594022411474205,0.39067810669858516,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)2.6,-0.38958694720272025,1.4348394500697557,-0.271519539822926,0.786143724441111,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)2.7,-0.31027344585036226,1.4368622295816722,-0.21593820163307878,0.8291555588186375,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)2.8,-0.39770541807732185,1.4328726988075522,-0.27755809599017095,0.7815074620981014,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)2.9,-0.441599104128228,1.4295479595251155,-0.30890821198816143,0.7575661587948856,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)20,-0.5754340389811552,1.0161566450301025,-0.5662847768555492,0.5715453787108533,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)23,-0.09779552743565133,1.427057265298482,-0.06852950460624753,0.9454013539956132,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)23.2,-0.11378495596613195,1.4310098128204618,-0.079513749624027,0.9366672161494249,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)24,-1.1060017440293637,1.433211772672561,-0.7716945709753436,0.4407905946559708,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)24.7,0.13091233671027774,1.4367167144187654,0.0911191019053741,0.9274475317222938,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)24.8,-0.3540484565795161,1.4306219368201678,-0.24747869962518318,0.8046757908924492,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)25,-1.1161269067081832,1.430830474178222,-0.7800553083335854,0.43585973922851806,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)3,-1.1120757627700948,1.431704764528054,-0.7767493622448609,0.4378056366695732,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)3.1,-0.3904440200286356,1.4347863910396428,-0.272126932947643,0.7856770345880542,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)3.11,0.31436733670085903,1.0121133075397648,0.3106048842150096,0.7562768588976803,crp,Coprococcus_eutactus,0.9877664029158907
factor(crp)3.3,-0.39399110689446804,1.01724011390271,-0.3873137733262353,0.6987478309599997,crp,Coprococcus_eutactus,0.9877664029158907
