feature	k149_101865_34	k149_103437_27	k149_106777_66	k149_107332_92	k149_110324_8	k149_110541_22	k149_112649_18	k149_115884_6	k149_116128_96	k149_117874_31	k149_118281_20	k149_122792_191	k149_130261_154	k149_130261_183	k149_130672_15	k149_131241_136	k149_134666_10	k149_137462_21	k149_145357_32	k149_148463_138	k149_148463_24	k149_154020_42	k149_1590_94	k149_163091_142	k149_163091_90	k149_163091_92	k149_16561_10	k149_168025_95	k149_168967_172	k149_17078_68	k149_191853_13	k149_198842_65	k149_211711_7	k149_212974_29	k149_218693_8	k149_25741_10	k149_277096_39	k149_28321_45	k149_29044_31	k149_305790_18	k149_34831_79	k149_43075_294	k149_43898_21	k149_43954_24	k149_44733_4	k149_45431_17	k149_45854_12	k149_49060_101	k149_49060_107	k149_49100_7	k149_49232_21	k149_49857_4	k149_54842_45	k149_59941_16	k149_63122_44	k149_6815_10	k149_69830_8	k149_7326_19	k149_74925_127	k149_78077_21	k149_78367_20	k149_78367_238	k149_78367_35	k149_85850_31	k149_85897_43	k149_91219_23	k149_99651_133	k149_99651_276
AUS2074	-1	-1	2.01934608880481	-8.15842936260448	-1	-1	0	4.1036654827657	-1	1.50233060171601	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	1.83066097439976	-1	-2	4.56132613645392	-2.16488438474178	1.87735162644926	4.24792751344359	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	2	0	1.02502879449152	-1	-1	-1	-2.58640591759082	-1	1.82334176176314	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS2080	-1	4.37225564844579	4.94958162142144	-8.15842936260448	-1	0.700439718141092	3.58496250072116	-5.96578428466209	-1	0.497740088609093	-5.41119543298445	0	-1	-1.0130430374756	0	-1	3.70043971814109	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	0	0	-1	-1	2	2	2.7266132708064	-1	2.21971063954878	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	0	3.10148199838225	3.40231288230197	-1	-1	0.277389698810864	0.584962500721156	-1	2.13422093976063	-1	-1	-1	-1	-1	-1	3	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS2083	-1	4.51121500147097	1.60880924267552	-8.15842936260448	-1	4.09034534978346	1.8265993302731	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	2	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	2.41926920368406	3.70043971814109	-2	1.30041662783687	-2.16488438474178	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	1.82984955984469	4.13200096576069	-1	-1	-1	-2.58640591759082	3.1804661612239	-4.83650126771712	-1	-1	-1	-1	-1	-1	2.8073549220576	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS2091	-1	0.561692721398309	2.58496250072116	-8.15842936260448	-1	1.58496250072116	-1	-5.96578428466209	-1	1.02998286621571	-5.41119543298445	1.58496250072116	-1	0	0	-1	0	-1.94064472238358	-1	0	0.910732661902913	-1	0	-1	0	-1	0	0	-1	1	1	-2	0	0.67897330785417	1	2.8073549220576	-1	-1	-1	1	0	-1	-1	-9.38082178394093	1.58496250072116	0	-1	0.094911647025467	-1	-1	-2.58640591759082	1.06970216663007	0.237563718317676	-1	-1	1.75146372116556	-1	-1	-1	2	0.222804561045261	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS2098	-1	-1	-1	-8.15842936260448	-1	2.29130885982897	3.16992500144231	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	1.58496250072116	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	1.6378420603241	-1	-2.16488438474178	1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	2.28036248997378	3.50118434207787	-1	-1	-1	-2.58640591759082	-1	1.13619138628714	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS2100	1	3.70918033372087	-1	0	3.52807116457874	2.27052894238072	1.58496250072116	-5.96578428466209	-1	-1	0	3.70055069041459	-1	1	-1	-1	2.8073549220576	2.55114683733661	2.22156778853841	1	-1.04097178105631	0.938097561074093	-6.05889368905357	-1	-2	-1	0.533064921869638	2.32192809488736	-1	0.823749360308273	2.32192809488736	6.68605224160798	-1	3.51159454153741	1.58496250072116	3.14257681424455	5.90689059560852	5.32192809488736	3.16992500144231	1.27381424458704	1	2.58496250072116	-1	-9.38082178394093	-1	1.88401173758352	2.17440641852975	1.58496250072116	0.242450073677701	0.478195257939166	-2.58640591759082	1.31672502157875	3.65535182861255	-1	-1	-1	-1	1.33170521649889	0.523060061795249	2	2.32192809488736	1.33628338786443	0	4.75488750216347	0	-3.41888982477445	2.58496250072116	2.32192809488736
AUS2101	-1	-1	0.327687364176047	-8.15842936260448	-1	-1	0.860764202628828	1.98986562286629	-1	1.58496250072116	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	3.56827537178828	2.63226821549951	-2.16488438474178	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	2	-1	-1	-1	-2.58640591759082	-1	-4.83650126771712	-1	-1	4.78758917982879	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS2102	-1	-1	0.366252263699564	-8.15842936260448	-1	4.5721014264218	3.90689059560852	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	2.77778790427355	4.08746284125034	-1	4.04080477943992	-1	4.5629139989121	1	5.57416207336053	4.31201163105984	4.24792751344359	-1	-1	-1	-1	-1	0	-1	3.58496250072116	5.33184850448043	0.094911647025467	-1	-1	-2.58640591759082	-1	4.8916136070392	-1	-1	3.86056558005801	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	4.16992500144231	-1	-3.41888982477445	0	-10.9657842846621
AUS2113	-1	4.03298241669943	-1	-8.15842936260448	-1	-1	-1	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	0.464668267003444	-1	3.32192809488736	3.16478627814334	-1	-2.16488438474178	0	-1	4.73633427697511	4.08746284125034	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	-1	-1	-1	-1	-2.58640591759082	-1	-4.83650126771712	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-4.10780328953452	-1.98279070996778	4	-1	-3.41888982477445	-1	-10.9657842846621
AUS2118	-1	-1	0	-8.15842936260448	-1	-1	-1	4.34894055994994	-1	4.75814324788933	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	0	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	0	1.15704371014558	1.58496250072116	-2.16488438474178	2.56632808613291	-1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	1.58496250072116	0	0	-1	-1	-1	-2.58640591759082	4.51658252909789	-4.83650126771712	-1	-1	2.51222688651396	-1	-1	-1	0	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS2120	-1	2.9865929673059	0.194087052116302	-8.15842936260448	-1	1.24914190328035	1	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	1.58496250072116	-1	0.983312871067121	1.58496250072116	1.77946985729517	-1	2	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	1.36176835941915	3.58496250072116	-1	-1	-1	-2.58640591759082	-1	-4.83650126771712	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	0	-1	-10.9657842846621
AUS2121	-1	-1	2.09322211053902	-8.15842936260448	-1	0.693319678811575	-1	-5.96578428466209	-1	0	-5.41119543298445	-1	1.1479578813871	-1.0130430374756	-1	0	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	0	-1	-2	3.36988520228402	1.58496250072116	-1	1.58496250072116	2.32192809488736	-1	-2	-1	-2.16488438474178	-1	2.58496250072116	-1	-1	-1	-1	-1	0	-1	2.32192809488736	-1	-2	2.12928301694497	-1	-1	0.235114320376357	2.85379609049292	2.44810804371056	2.12035194036522	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	1.25701061820602	-10.9657842846621
AUS2129	2.75381844317354	2.9214363308063	1.79535136516656	0.782408564927373	2.52656966049778	2.34879895961211	2.47326739592964	0.756169328139299	1.66266125547509	1.35501626421955	1.58496250072116	2.22897256976016	2.50436615061227	-1.0130430374756	0	0	0	0.0454429707611671	1	-1.88097589685773	-1.04097178105631	2.48594198341242	1.00432160595009	0	2.8073549220576	3.8073549220576	2.58496250072116	-1	-1	-1	2.0679828301843	-2	0.0143552929770701	2.66220549965362	0	1.58496250072116	-1	-1	0	1.25035527176305	1.03139519627553	3.16992500144231	1.58496250072116	1.58496250072116	0	1.58496250072116	3.58496250072116	1.65030502892003	0.130930869826449	1.42169458118029	3.45995613965412	-1	1.13158948432814	-1	1.58496250072116	3.05519565424212	0.257010618206024	-1	-1	1.58496250072116	2.58976348698498	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	1	-10.9657842846621
AUS2131	-1	-1	-1	-8.15842936260448	-1	0.396159489073155	-1	3.92153154249027	-1	2.37851162325373	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	-2	3.30844825212784	-2.16488438474178	-1	0.94335876267781	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	0	0.544979883255804	-1	-1	-1	-2.58640591759082	2.10165007609443	0.997111720675174	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS3006	0	-1	0	-8.15842936260448	0	2.0686708106651	2.32192809488736	-5.96578428466209	-1	-1	-5.41119543298445	1	0	-1.0130430374756	-1	-1	4.08746284125034	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	0	-6.05889368905357	-1	-2	1	-1	-1	-1	2.8073549220576	4.52356195605701	-2	-1	3.1844389980157	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	3	3.39725534559443	-1	-1	0	-1	2.87695889606957	3.12068370880198	0	-1	-1	-1	-1	-1	2.58496250072116	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS3007	-1	1.90496571868403	-1	-8.15842936260448	-1	-1	-1	2.9216267478911	-1	0.418999465431266	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	0	2.49722912878761	-2.16488438474178	0	-1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	-1	-1	-1	-1	-2.58640591759082	-1	-4.83650126771712	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	0	-10.9657842846621
AUS3011	-1	5.6700471793498	1.00791308164326	-8.15842936260448	-1	1.67987414774662	2	-5.96578428466209	-1	-1	-5.41119543298445	1	-1	-1.0130430374756	-1	-1	0	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	0	-1	0.909965066757969	1.8015725694636	0	5.41582625747291	1.14208662961753	-2.16488438474178	1	0	2.58496250072116	2.32192809488736	-1	-1	-1	-1	-1	-9.38082178394093	1	2.71435543310108	2.0686708106651	-1	-1	-1	-2.58640591759082	-1	1.1394694950388	-1	-1	0.57918014812715	-1	-1	-1	-1	-1	-4.10780328953452	0	2.32192809488736	-1	-3.41888982477445	-1	0
AUS3015	-1	-1	0.158337027167101	0	-1	3.306991278624	2.46440688552961	-5.96578428466209	-1	0	-5.41119543298445	0	-1	-1.0130430374756	-1	-1	1.58496250072116	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	1.58496250072116	-0.45600928033515	-1	-2	1	-1	-1	-1	1.68706068833989	1.58496250072116	4.51733869161753	-1	-2.16488438474178	0	-1	4.42874539831872	3.70043971814109	-1	-1	-1	1	-1	-9.38082178394093	0	2	2.73963211422061	-1	-1	0.313826296390398	-1	2.18935017019567	3.28481022253023	-1	-1	3.99050111136325	-1	-1	-1	0	-1	-4.10780328953452	-1.98279070996778	3.16992500144231	-1	-3.41888982477445	-1	-10.9657842846621
AUS3016	2.61046384518116	1	-1	-8.15842936260448	1.41088377719558	0.398350370345965	-1	-5.96578428466209	-1	2	0.864730922314751	2.64477921926295	0.644317778337577	-1.0130430374756	-1	-1	0	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	2.9783787011927	1.47767732756531	-1	1.58496250072116	3.22079426697096	2	-1	-1	-1	1.58496250072116	-2	0	-2.16488438474178	0.173767067736706	1	-1	-1	-1	2.34056226902641	2.32192809488736	4.0805723951611	0	2.50741409901544	-1	-2	1.54646235816709	2.26603689399532	-1	0.479230561206336	-2.58640591759082	1.07792657868507	1.93206117134342	-1	2	0.856786546288081	0	-1	0	1.58496250072116	1.41683974191283	1.30975827142464	-1.98279070996778	-1	2.58496250072116	-3.41888982477445	-1	1.47144761637739
AUS3017	-1	0.0440443327060212	1.01720929003222	-8.15842936260448	-1	-1	-1	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	0	0	-1	-1	0	2	0.577247535593151	0.0157829972409275	-2.16488438474178	1	0	-1	0	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	2.58496250072116	1.58496250072116	-1	-1	-0.717856771218502	-1	0.564622052436981	-1	-1	3.16751850373522	-1	-1	-1	1.58496250072116	-1	-4.10780328953452	-1.98279070996778	0	-1	-3.41888982477445	-1	-10.9657842846621
AUS3024	-1	4.41899946543127	-1	-8.15842936260448	-1	2.95307895261251	2.32192809488736	1.44148347958264	-1	0.358396261956654	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	0	0	-2	-1	1	0	-1	2.8073549220576	-1	3.90689059560852	-1	-2.16488438474178	1.87223777364246	3.16992500144231	4.5802661060564	4.32192809488736	-1	-1	-1	0	-1	-9.38082178394093	2.65672517002125	0	3.70043971814109	-1	-1	-1	-2.58640591759082	-1	3.31498648546852	-1	-1	-1	-1	0	-1	-1	-1	-4.10780328953452	-1.98279070996778	4.08746284125034	-1	-3.41888982477445	-1	0.345964030342872
AUS3028	-1	-1	1	-8.15842936260448	-1	-1	-1	-5.96578428466209	-1	1.37851162325373	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	-2	-1	-2.16488438474178	-1	3.4594316186373	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	0.301002256032814	-2	0.557777671394926	-1	-1	-1	-2.58640591759082	-1	1.92941228790125	-1	-1	2.73790304130546	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS3029	-1	2.23419472295381	-1	-8.15842936260448	-1	-1	-1	3.64350990140864	-1	1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	-2	2.95828590092326	-2.16488438474178	0.2904244038653	1	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	-1	-1	0	-1	-2.58640591759082	-1	-4.83650126771712	-1	-1	0.05797006863733	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS3032	-1	-1	-1	-8.15842936260448	-1	3.89898222676136	3.32192809488736	2.85917445586644	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	2	2.23848117147476	-1	-2	4.8082820708894	2.97232504155715	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	3.32192809488736	3.61034572219908	4.81798132886208	-1	-1	-1	-2.58640591759082	-1	5.09647270865003	-1	-1	2.78575977442701	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS3034	-1	-1	1	-8.15842936260448	-1	-1	-1	1.32596199617185	-1	1.91685876469975	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	0	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	-2	0.264236151043547	-2.16488438474178	1	0	1.58496250072116	1	-1	-1	-1	-1	-1	-9.38082178394093	-1	-2	-1	-1	-1	-1	-2.58640591759082	-1	-4.83650126771712	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	0	-1	-3.41888982477445	-1	-10.9657842846621
AUS3046	-1	0.0976107966264223	0.341416524478722	-8.15842936260448	4.10668332357977	2.99059187258758	2.58496250072116	2.94990839795332	-1	1.69688409085545	-5.41119543298445	0.435095151620097	-1	-1.0130430374756	0	2.32192809488736	3.8073549220576	-1.94064472238358	0	2	-1.04097178105631	1.58496250072116	-6.05889368905357	0	-2	-1	1	3.37253426857815	-1	1.7995018140616	4.90689059560852	3.93715603846619	1.74027998267288	4.17472598770613	2	2.32192809488736	1.15055967657538	3.32192809488736	0	2.12664253111817	-1	1.7211538870083	-1	-9.38082178394093	0	2.65306001710456	2.29130885982897	2.4867143730307	-1	-1	3.01077983875324	-1	3.03333489533321	0	-1	3.5854433189362	-1	-1	-1	3.90689059560852	0.370722275148167	0.839153387389821	1.50080205305716	1.58496250072116	-1	-3.41888982477445	-1	-10.9657842846621
AUS3048	-1	-1	-1	-8.15842936260448	-1	-1	-1	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	1	-2	2	-2.16488438474178	-1	0	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	0	-2	0	-1	-1	-1	-2.58640591759082	-1	-4.83650126771712	-1	-1	-1	-1	-1	-1	1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS3049	1.68706068833989	3.13158948432814	1	3.97608863588298	-1	1	0	-5.96578428466209	4.3311319222172	-1	-5.41119543298445	6.66542119713008	5.41325557257846	5.37951699777172	-1	5.04233790725589	-1	2.85957205681725	5.53937597466143	5.76900470700717	-1.04097178105631	6.72351760626245	-6.05889368905357	6.91121220155861	-2	-1	-1	-1	-1	0	-1	4.09034534978346	-1	1.25942315228141	1	3.8073549220576	-1	-1	6.41982537960522	5.77962743990342	5.35017897042566	7.69449022251951	4.1524268228811	-9.38082178394093	-1	-2	2.99186193055632	8.40834247974021	0.762136169901112	6.21558153366573	-2.58640591759082	4.68974643849356	2.06384804338205	4.36974564290873	-1	0.357270475679559	-1	-1	9.39033450187047	-1	6.63171546434532	-4.10780328953452	3.88068552526112	-1	6.91585548306784	-3.41888982477445	6.83235839700366	6.18994313168182
AUS3059	-1	4.97549262298719	-1	-8.15842936260448	-1	0.830255324167683	4.23825186287682	1.4032677223393	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	4.08746284125034	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	2.70730390824728	3.9560566524124	2.90977310414164	2.32192809488736	3.68313498512609	-1	3.89694992081678	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	0	2.70265754339091	3.80859098813998	-1	-1	-1	-2.58640591759082	-1	4.61364951534525	-1	-1	3.47845415341602	-1	-1	-1	3.8073549220576	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS3060	-1	3.26092893995688	0	-8.15842936260448	-1	1.41683974191283	1	-5.96578428466209	-1	1	-5.41119543298445	0.217851096811131	0.484395962502666	-1.0130430374756	-1	-1	-1	2.03773362744651	1.58496250072116	-1.88097589685773	-1.04097178105631	0	-0.382701517159154	-1	0	2.32192809488736	1.39451414195596	1	-1	-1	-1	3.53094468671862	1	3.54300087740243	3.45772560711075	-1	-1	-1	-1	-1	-1	0	0	-7.38082178394093	2	1	2.42653313811667	-1	-1	-1	-2.58640591759082	2.89840185999219	1.33456827566613	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	1.37128005402265	-10.9657842846621
AUS3062	-1	3.74706509372572	2.58496250072116	6.75159761521951	5.79594872753956	3.16992500144231	1	1.51954190457844	6.73081654619662	0	-5.41119543298445	5.21225804420274	6.0405637111587	4.50417543986169	5.29259772026645	-1	-1	2.81659970653491	5.69373783916953	6.7787211047589	0.141432790929296	6.81027599655945	0.841570637395517	7.68211676495007	-2	-1	6.24450655139592	-1	-1	-1	-1	-2	1.58496250072116	-2.16488438474178	-1	-1	-1	-1	5.94030772356642	8.509086145966	4.85299758761332	5.70384821717726	3.96744531278059	-9.38082178394093	-1	1.58496250072116	1.63645061667898	7.65021885071058	5.80043402182408	5.73849764388979	10.7115551324045	2.32192809488736	1.79202238753514	-1	-1	-1	-1	0.3928669162308	8.9708622801221	-1	7.4352368665051	-4.10780328953452	3.47248777146274	-1	-1	5.68012740765088	6.05480507396486	6.76920311651347
AUS3063	-1	-1	-1	0	-1	1.30217279974075	2.32192809488736	4.06858483104465	-1	1.10097764772482	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	0	-1	-1	-1	2.32192809488736	-1	2.32567423412026	4.43589524132036	-1.16488438474178	2.24336442569366	2.32192809488736	5.19994711772376	5.08746284125034	-1	-1	-1	1.24305970607253	-1	-9.38082178394093	2.58496250072116	2.8742067858778	3.90689059560852	-1	-1	0.488515008957812	-0.432454552356253	3.51159454153741	-4.83650126771712	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	4.70043971814109	-1	-3.41888982477445	-1	-10.9657842846621
AUS3064	-1	1.33571191032046	0	-8.15842936260448	-1	0.396159489073155	-1	-5.96578428466209	-1	-1	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	-1	-1	0.409255146684838	2.14437273429198	-2.16488438474178	-1	-1	-1	-1	-1	-1	-1	-1	0	-9.38082178394093	-1	-2	-1	-1	-1	-1	-2.58640591759082	1	-4.83650126771712	-1	-1	-1	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS3065	-1	-1	-1	-8.15842936260448	-1	5.00270252037982	4.4594316186373	-5.96578428466209	-1	3.28169825009883	-5.41119543298445	0	-1	-1.0130430374756	-1	-1	1.58496250072116	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	0	-1	-1	-1	2.40952671281098	2.62993940943954	-2	-1	4.45193639899597	-1	2.58496250072116	3.16992500144231	3	-1	-1	-1	-1	-1	-9.38082178394093	2	3.74383806798219	5.43342687159321	-1	-1	-1	-2.58640591759082	1.12697285625777	4.70686204146254	-1	-1	0.571434115876509	-1	-1	-1	2.8073549220576	-1	-4.10780328953452	-1.98279070996778	3.32192809488736	-1	-3.41888982477445	-1	-10.9657842846621
AUS3066	-1	2.18903382439002	-1	-8.15842936260448	-1	-1	-1	-5.96578428466209	-1	-1	-5.41119543298445	0.317304068361915	-1	-1.0130430374756	-1	0.100304905795685	-1	0	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	1	0	1.62011716502868	-1	-1	-1	-1	2.41359408240918	2.76617108910985	-2.16488438474178	-1	0	-1	0	1.45048545986112	0.0214797274104514	-1	0.094911647025467	-1	0	-1	-2	1.77778790427355	0.0426443374084937	-1	0.381837083906047	-2.58640591759082	0.185232254230161	-4.83650126771712	-1	-1	1.0064775640712	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	0	-1	-3.41888982477445	-1	-10.9657842846621
AUS3082	-1	5.69799616602105	2.15315678806142	-8.15842936260448	-1	1.61211655222488	1.58496250072116	-5.96578428466209	-1	0	-5.41119543298445	-1	-1	-1.0130430374756	-1	-1	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	-6.05889368905357	-1	-2	-1	-1	-1	-1	2.11036324336042	-1	5.14930001796566	-1	-2.16488438474178	0	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-9.38082178394093	-1	1.64293256935849	2.34255474547732	-1	-1	-1	-2.58640591759082	-1	-4.83650126771712	-1	-1	2.35586200632929	-1	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	-1	-3.41888982477445	-1	-10.9657842846621
AUS3089	-1	-1	0.05797006863733	0.479230561206336	-1	0	-1	-5.96578428466209	-1	3.32192809488736	-5.41119543298445	0.22650852980868	-1	-1.0130430374756	-1	0	-1	-1.94064472238358	-1	-1.88097589685773	-1.04097178105631	-1	0	-1	-2	0	0	-1	-1	-1	-1	-2	0	-2.16488438474178	-1	1	-1	-1	-1	-1	-1	1	-1	-9.38082178394093	-1	-2	0	0.169925001442312	-1	-1	1.76298656488058	0.468843942974637	-4.83650126771712	-1	-1	1.06832686143451	0	-1	-1	-1	-1	-4.10780328953452	-1.98279070996778	-1	0	-3.41888982477445	0	0.789937868980195
