term,estimate,std.error,statistic,p.value,metadata_var,vfg_gene,fdr
factor(crp)1.5,0.4312577597973262,8.860351755013996,0.04867275834204677,0.9612064906461384,crp,BPS_RS26875,0.9992124376398877
factor(crp)1.6,2.337556672480875,8.872381825361153,0.2634643907906572,0.7923401251814103,crp,BPS_RS26875,0.9992124376398877
factor(crp)1.7,2.519527692479781,6.297428426824067,0.40008834109932634,0.689323588515422,crp,BPS_RS26875,0.9992124376398877
factor(crp)1.8,0.008748420617224043,8.85706144702124,9.877339871189744e-4,0.9992124376398877,crp,BPS_RS26875,0.9992124376398877
factor(crp)10,20.75882510903161,6.320816491009862,3.2841999350174174,0.001120814722818476,crp,BPS_RS26875,0.013383802484110963
factor(crp)10.25,3.1195582189570756,8.83162953807571,0.3532256652645763,0.7241215195267758,crp,BPS_RS26875,0.9992124376398877
factor(crp)10.8,37.825406815464966,8.857669479783542,4.270356542631947,2.487025750999413e-5,crp,BPS_RS26875,6.528442596373459e-4
factor(crp)11,6.661467953267953,5.112426053945505,1.3029954630105558,0.1933910197454835,crp,BPS_RS26875,0.9992124376398877
factor(crp)11.4,0.1612132146418728,8.856428497614276,0.01820296010805033,0.9854868062271865,crp,BPS_RS26875,0.9992124376398877
factor(crp)113.2,3.0135520331503134,8.890694378445621,0.33895575585820314,0.7348363900287097,crp,BPS_RS26875,0.9992124376398877
factor(crp)12,-1.6545543458609955,8.862112504564141,-0.18669976769183097,0.8519989193258298,crp,BPS_RS26875,0.9992124376398877
factor(crp)12.31,30.50577098932649,8.8306458375376,3.454534532417952,6.155052987673148e-4,crp,BPS_RS26875,0.010130154280072166
factor(crp)13,14.23662003566795,6.280698553494481,2.2667255742988845,0.023986803905331807,crp,BPS_RS26875,0.21892300321170827
factor(crp)13.5,3.9073113299671447,8.873175043504173,0.44035098043372745,0.6599414588669331,crp,BPS_RS26875,0.9992124376398877
factor(crp)14,-0.009626391529542692,8.868455761823062,-0.0010854642327903796,0.9991345131835132,crp,BPS_RS26875,0.9992124376398877
factor(crp)14.3,30.7187279102142,8.833358032279131,3.4775821152002298,5.664867765797297e-4,crp,BPS_RS26875,0.010130154280072166
factor(crp)15,-4.995619075537895,8.845100419374232,-0.5647894131982418,0.5725611189502787,crp,BPS_RS26875,0.9992124376398877
factor(crp)16,6.285434419834701,4.482414858681347,1.4022429020958076,0.1616856928133427,crp,BPS_RS26875,0.8935261971263675
factor(crp)19,14.863546064921945,8.866341253214895,1.676401306968925,0.09450887682027508,crp,BPS_RS26875,0.5837312980075814
factor(crp)2,4.899062850332387,8.826366995391737,0.5550486233905975,0.5791986169936613,crp,BPS_RS26875,0.9992124376398877
factor(crp)2.1,4.725450889345793,6.315497402988618,0.7482309924012661,0.4547987490274752,crp,BPS_RS26875,0.9992124376398877
factor(crp)2.2,1.2849119159886546,6.4018205457457595,0.20071039274015964,0.8410359131140375,crp,BPS_RS26875,0.9992124376398877
