term,estimate,std.error,statistic,p.value,metadata_var,vfg_gene,fdr
factor(age_5_10_years_9)2,1.0880498029045524,2.3922958242178094,0.45481407102330407,0.6494521150216279,age_5_10_years_9,algC.2,0.6494521150216279
factor(age_10_18_years_9)2,1.5786712669810696,2.4786922478902524,0.6368968428108658,0.5245008087086616,age_10_18_years_9,algC.2,0.5245008087086616
factor(age_1_5_years_10)2,2.965378736391345,3.1843276823075852,0.9312417038193838,0.35220461090745836,age_1_5_years_10,algC.2,0.35220461090745836
factor(age_5_10_years_10)2,2.3332977678464624,2.5078497615572655,0.9303977469517896,0.3526407877815436,age_5_10_years_10,algC.2,0.3526407877815436
factor(age_10_18_years_10)2,1.6984908942843782,2.5737624646746813,0.659925271891423,0.5096236709351449,age_10_18_years_10,algC.2,0.5096236709351449
factor(age_1_5_years_11)2,3.1395231471612384,2.7625356892124233,1.1364642851207079,0.2563401899398659,age_1_5_years_11,algC.2,0.2563401899398659
factor(age_5_10_years_11)2,3.2210652403199527,2.4327786232216515,1.3240272705349565,0.1861348148637648,age_5_10_years_11,algC.2,0.1861348148637648
factor(age_10_18_years_11)2,0.4778825522675866,2.6006977869619106,0.18375166644250526,0.854287186603371,age_10_18_years_11,algC.2,0.854287186603371
factor(age_1_5_years_12)2,3.367464629119484,2.2425177176070874,1.5016446035988462,0.1338575876465237,age_1_5_years_12,algC.2,0.1338575876465237
factor(age_5_10_years_12)2,2.051908229620194,2.4545678377096523,0.8359549889380208,0.4036032062979453,age_5_10_years_12,algC.2,0.4036032062979453
factor(age_10_18_years_12)2,-2.2761544823565516,2.667913806104358,-0.853158927829139,0.3940039098619348,age_10_18_years_12,algC.2,0.3940039098619348
factor(breast_fed)2,1.0473146475797561,1.4242488072413864,0.7353452867608783,0.46249523118284075,breast_fed,vpsH,0.46249523118284075
factor(baby_food)2,-0.9767099749052619,1.6643151946739523,-0.5868539673439708,0.5575841615614407,baby_food,vpsH,0.5575841615614407
factor(family_food)2,-0.16779913809465602,2.7117973670858255,-0.06187746183815265,0.950686720249349,family_food,vpsH,0.950686720249349
factor(age_4_12_months_3)2,0.1543701088006487,1.3343066473935576,0.11569312728988959,0.9079449569374384,age_4_12_months_3,vpsH,0.9079449569374384
factor(age_1_5_years_3)2,-1.2675366008087636,1.3133809520565694,-0.9650943991718322,0.33499173415860817,age_1_5_years_3,vpsH,0.33499173415860817
